T_folded	Flux	T_half	T_double	T_raw
0.0021893382101136893	1.0000679292999997	0.0021893382101136893	9.030241082700114	2456992.855852
0.004966593541050557	0.9998863025517368	0.004966593541050557	9.03301833803105	2457001.886681
0.007690849166911207	1.0001884632000002	0.007690849166911207	9.035742593656911	2457010.917457
0.010383105014769356	1.0002421275	0.010383105014769356	9.03843484950477	2457019.948201
0.013065360320821284	1.0000631919000003	0.013065360320821284	9.041117104810821	2457028.978935
0.01576161573347612	0.9999640654999999	0.01576161573347612	9.043813360223476	2457038.009683
0.019770082829824176	1.000034324	0.019770082829824176	9.047821827319824	2456983.845381
0.022620338483788416	1.0000020474000002	0.022620338483788416	9.050672082973788	2456992.876283
0.025398593589509133	1.0000353191025213	0.025398593589509133	9.053450338079509	2457001.907113
0.028122849215369783	0.9999209677	0.028122849215369783	9.05617459370537	2457010.937889
0.030814104822782795	1.0002438613	0.030814104822782795	9.058865849312783	2457019.968632
0.03349636012883472	1.0001142072999998	0.03349636012883472	9.061548104618835	2457028.999366
0.036193615781934696	1.0000114905	0.036193615781934696	9.064245360271935	2457038.030115
0.04020208287828275	1.0001604088999998	0.04020208287828275	9.068253827368283	2456983.865813
0.043052338066585705	1.0000406256	0.043052338066585705	9.071104082556586	2456992.896715
0.04583059363796771	0.9999336674000001	0.04583059363796771	9.073882338127968	2457001.927545
0.04855384948904451	0.9999292491	0.04855384948904451	9.076605593979044	2457010.95832
0.05124610487124137	1.0001522737	0.05124610487124137	9.079297849361241	2457019.989064
0.056624615589948135	1.0000859042	0.056624615589948135	9.084676360079948	2457038.050546
0.06063408292674133	0.9999891875999998	0.06063408292674133	9.088685827416741	2456983.886245
0.06348433811504428	0.9999086932000001	0.06348433811504428	9.091536082605044	2456992.917147
0.06626159391164244	0.9999059215999999	0.06626159391164244	9.094313338401642	2457001.947976
0.0689858490718418	1.0001287449	0.0689858490718418	9.097037593561842	2457010.978752
0.07167710467925481	1.00015943300189	0.07167710467925481	9.099728849169255	2457020.009495
0.07435936045096803	1.0000761272999998	0.07435936045096803	9.102411104940968	2457029.040229
0.0810660829751999	1.0000462795999998	0.0810660829751999	9.1091178274652	2456983.906677
0.08391633816350286	1.0001010106	0.08391633816350286	9.111968082653503	2456992.937579
0.08669359396010101	1.0000301844	0.08669359396010101	9.114745338450101	2457001.968408
0.08941784912030037	1.0000697190999999	0.08941784912030037	9.1174695936103	2457010.999184
0.09210910472771339	1.000233269726722	0.09210910472771339	9.120160849217713	2457020.029927
0.0947913604994266	1.0001539406000002	0.0947913604994266	9.122843104989427	2457029.060661
0.1014980825579972	0.9999920793999997	0.1014980825579972	9.129549827047997	2456983.927109
0.10434833821196143	1.0000403144	0.10434833821196143	9.132400082701961	2456992.958011
0.1071255935428983	0.9999875532	0.1071255935428983	9.135177338032898	2457001.98884
0.1098488493939751	0.9999277243	0.1098488493939751	9.137900593883975	2457011.019615
0.11254010500138811	1.0002316623369731	0.11254010500138811	9.140591849491388	2457020.050358
0.11522336008222389	1.0001354121000001	0.11522336008222389	9.143275104572224	2457029.081093
0.11791961596054001	0.9999360739999998	0.11791961596054001	9.14597136045054	2457038.111841
0.12193008260645577	1.0000494036999998	0.12193008260645577	9.149981827096456	2456983.947541
0.12477933848563616	1.0001002811	0.12477933848563616	9.152831082975636	2456992.978442
0.12755659381657303	1.0000596746999997	0.12755659381657303	9.155608338306573	2457002.009271
0.13028084944243368	0.9999589965999998	0.13028084944243368	9.158332593932434	2457011.040047
0.13565436035589862	1.0000461492999997	0.13565436035589862	9.163706104845899	2457029.101524
0.1383516160089986	0.9998602203	0.1383516160089986	9.166403360498999	2457038.132273
0.14236208265491435	1.0000695208	0.14236208265491435	9.170413827144914	2456983.967973
0.14521133806843345	0.9999204681	0.14521133806843345	9.173263082558433	2456992.998874
0.1479885938650316	0.9999046492999999	0.1479885938650316	9.176040338355032	2457002.029703
0.15071184925044712	0.9999899019999998	0.15071184925044712	9.178763593740447	2457011.060478
0.1560863604043572	1.0000449124	0.1560863604043572	9.184138104894357	2457029.121956
0.15878261581701203	0.9998822418887034	0.15878261581701203	9.186834360307012	2457038.152704
0.16279408270337292	1.0000256476999998	0.16279408270337292	9.190845827193373	2456983.988405
0.16564333811689202	1.0000045349	0.16564333811689202	9.193695082606892	2456993.019306
0.1711438492989057	0.9999444033999998	0.1711438492989057	9.199195593788906	2457011.08091
0.17651736021237063	1.0000217620999998	0.17651736021237063	9.20456910470237	2457029.142387
0.1792146158654706	1.0000385483630363	0.1792146158654706	9.20726636035547	2457038.173136
0.1832260827518315	1.0001052876999998	0.1832260827518315	9.211277827241831	2456984.008837
0.1860753381653506	1.0000282064000001	0.1860753381653506	9.21412708265535	2456993.039738
0.18885159372150362	1.0001550737999998	0.18885159372150362	9.216903338211504	2457002.070566
0.19157484910691913	1.0000019698	0.19157484910691913	9.219626593596919	2457011.101341
0.1969493602608292	1.0000435046000002	0.1969493602608292	9.22500110475083	2457029.162819
0.19964561567348404	0.9998907788131786	0.19964561567348404	9.227697360163484	2457038.193567
0.20365808280029007	1.0000824176999998	0.20365808280029007	9.23170982729029	2456984.029269
0.20650733821380918	0.9999585965	0.20650733821380918	9.234559082703809	2456993.06017
0.2120068491553777	0.9999951969	0.2120068491553777	9.240058593645378	2457011.121773
0.21738036006884265	0.9999151032999998	0.21738036006884265	9.245432104558843	2457029.18325
0.22007761572194262	0.9999502220231626	0.22007761572194262	9.248129360211943	2457038.213999
0.22409008284874865	0.9999893413000001	0.22409008284874865	9.252141827338749	2456984.049701
