Param Geweke_score
N0	8.548503435560482
a	26.16371069564908
i	2.1727513969755345
mt	5.713340004567505
rp	25.051434715200426
Param Autocorrelation_time
N0	1.0217828044140151
a	1.3572158123782938
i	1.244095025993337
mt	1.7903834914595549
rp	1.6989499883460462
