T_folded	Flux	T_half	T_double	T_raw
0.00122177008977431	0.9999211219999999	0.00122177008977431	0.00122177008977431	2457227.82292
0.01237039959488051	0.9999338524973445	0.01237039959488051	0.01237039959488051	2457286.89125
0.014306673657738855	1.0004098074	0.014306673657738855	0.014306673657738855	2457275.08175
0.0162429477205972	1.0001854108	0.0162429477205972	0.0162429477205972	2457263.27225
0.0181392219445371	1.0000024736	0.0181392219445371	0.0181392219445371	2457251.46271
0.0216517701230039	1.0000024836000003	0.0216517701230039	0.0216517701230039	2457227.84335
0.0328003996281101	0.9999013504711599	0.0328003996281101	0.0328003996281101	2457286.91168
0.034736673690968445	0.9999692014999999	0.034736673690968445	0.034736673690968445	2457275.10218
0.03667294775382679	0.9999171227999999	0.03667294775382679	0.03667294775382679	2457263.29268
0.0403854960582084	0.9994917692	0.0403854960582084	0.0403854960582084	2457239.67352
0.0420817696905722	1.000427226926485	0.0420817696905722	0.0420817696905722	2457227.86378
0.05323039966133969	1.0003326445586214	0.05323039966133969	0.05323039966133969	2457286.93211
0.055166673724198034	0.9997863098000002	0.055166673724198034	0.055166673724198034	2457275.12261
0.05710294778705638	1.0000430199999997	0.05710294778705638	0.05710294778705638	2457263.31311
0.05899922201099628	1.000068047	0.05899922201099628	0.05899922201099628	2457251.50357
0.06081549609143799	1.000114805	0.06081549609143799	0.06081549609143799	2457239.69395
0.06251176972380179	1.000089545630312	0.06251176972380179	0.06251176972380179	2457227.88421
0.07366039969456928	1.0002963911242078	0.07366039969456928	0.07366039969456928	2457286.95254
0.07560667383357256	0.9999731393	0.07560667383357256	0.07560667383357256	2457275.14305
0.0775429478964309	0.9997313611	0.0775429478964309	0.0775429478964309	2457263.33355
0.07942922204422587	0.9998566331999998	0.07942922204422587	0.07942922204422587	2457251.524
0.08295176983317631	1.0001713638813443	0.08295176983317631	0.08295176983317631	2457227.90465
0.0941003998039438	0.9999600578000001	0.0941003998039438	0.0941003998039438	2457286.97298
0.09603667386680215	1.0000259122	0.09603667386680215	0.09603667386680215	2457275.16348
0.09797294792966049	1.0000297339	0.09797294792966049	0.09797294792966049	2457263.35398
0.0998692216879391	0.9995016519	0.0998692216879391	0.0998692216879391	2457251.54444
0.10168549576838082	0.9999467050000002	0.10168549576838082	0.10168549576838082	2457239.73482
