# K2_c03_SuPerPiG_Search -- 2015Dec18
# EPIC num, bper (hours), bpow, SNR, depth, qtran, in1, in2
205905309, 3.37962623305, 0.0015587311, 4.05388155358, 0.0041412672, 0.100467, 42.0, 51.0
205905356, 23.4863764338, 2.58213e-05, 5.1852616686, 3.84234e-05, 0.409168, 52.0, 92.0
205905563, 13.180910746, 0.0092819972, 37.4625280724, 0.0185523767, 0.513558, 95.0, 45.0
205905604, 12.3732961585, 2.46314e-05, 4.23479905552, 4.75013e-05, 0.407001, 30.0, 70.0
205905673, 13.0381567089, 6.72309e-05, 3.54010335717, 0.0004053614, 0.027165, 95.0, 97.0
205905688, 11.6719822819, 0.0004229307, 9.73248522242, 0.0006077567, 0.317397, 72.0, 3.0
205905693, 11.6719822819, 0.2078564579, 36.4929238163, 0.2222795064, 0.523406, 25.0, 76.0
205905919, 51.8455951766, 7.05403e-05, 5.1112884135, 0.0002093419, 0.1306, 49.0, 61.0
205905922, 54.4616578582, 0.0002089005, 3.45796291821, 0.000873787, 0.060861, 21.0, 26.0
205906121, 12.4471062812, 0.0003451107, 4.23659049064, 0.0006050299, 0.522773, 1.0, 52.0
205906140, 3.73400852505, 0.0002824464, 4.30059249653, 0.0008673468, 0.099129, 46.0, 55.0
205906154, 4.94901279567, 1.61956e-05, 4.74275181186, 3.59363e-05, 0.151804, 42.0, 56.0
205906244, 27.1537752233, 1.8369e-05, 3.72420545372, 4.53285e-05, 0.207119, 41.0, 61.0
205906246, 5.90618032553, 0.0002556077, 4.283413429, 0.0005821646, 0.169509, 35.0, 51.0
205906302, 8.26819260755, 0.0202210542, 48.00181884, 0.0453683265, 0.273408, 6.0, 34.0
205906310, 71.0197849284, 7.6298e-06, 5.34199653199, 3.52729e-05, 0.04921, 18.0, 22.0
205906385, 5.15353342356, 3.09562e-05, 4.01380426156, 5.13547e-05, 0.456574, 18.0, 63.0
205906390, 12.4322700289, 0.0001368736, 3.68283408472, 0.00034797, 0.191331, 33.0, 51.0
205906443, 34.2936998187, 0.0005795132, 3.88491590727, 0.0009889521, 0.511283, 95.0, 45.0
205906626, 4.39146467606, 0.0001616568, 4.10106870077, 0.000283164, 0.519205, 3.0, 54.0
205906794, 25.8316444102, 0.0001870261, 10.9388126759, 0.0003819289, 0.398978, 21.0, 60.0
205906828, 44.4153277296, 0.0002946514, 4.36413871339, 0.0027444737, 0.010745, 25.0, 25.0
205907051, 11.6027564282, 3.41176e-05, 4.23473315793, 6.23589e-05, 0.355465, 72.0, 7.0
205907116, 5.00520019445, 0.0002620727, 3.83869111669, 0.0009627848, 0.050979, 26.0, 30.0
205907133, 23.3811250023, 0.0002139094, 3.99942410277, 0.0003426613, 0.463267, 18.0, 63.0
205907214, 7.82972948285, 1.31754e-05, 4.07276079242, 3.89456e-05, 0.080584, 59.0, 66.0
205907443, 23.0709113298, 3.68682e-05, 4.0873381692, 6.76484e-05, 0.42984, 57.0, 99.0
205907488, 47.1588743177, 3.40423e-05, 6.23983640537, 5.54006e-05, 0.261575, 52.0, 77.0
205907593, 5.89838991159, 0.0001031814, 3.70701370181, 0.0007054674, 0.019076, 82.0, 83.0
205907813, 3.04139259284, 0.0003155854, 5.22379660542, 0.0007415663, 0.133085, 76.0, 89.0
205907895, 4.48651130377, 2.58081e-05, 4.4730351088, 0.0001218848, 0.02971, 53.0, 55.0
205907951, 10.0558434506, 0.0002219698, 4.15555450721, 0.0006355824, 0.128514, 94.0, 6.0
205908042, 56.6292834744, 1.96364e-05, 4.74970120755, 2.95959e-05, 0.31415, 69.0, 99.0
205908064, 28.7499865234, 7.60757e-05, 4.75301830756, 0.0001498372, 0.483936, 28.0, 75.0
205908091, 63.1404480341, 1.37384e-05, 4.63031484703, 3.02614e-05, 0.161816, 64.0, 79.0
205908127, 34.4826099888, 0.0003745237, 4.20879660548, 0.0006681826, 0.298553, 58.0, 87.0
205908167, 5.76796070865, 0.0001783911, 3.96756600936, 0.0004100285, 0.21392, 28.0, 48.0
205908169, 62.0147026524, 6.54462e-05, 4.1662030435, 0.0002783215, 0.058745, 11.0, 16.0
205908187, 3.67741754579, 0.0003513661, 3.73684632069, 0.0013985384, 0.047936, 6.0, 10.0
205908197, 39.1882800917, 1.38474e-05, 4.23220863562, 4.14112e-05, 0.128267, 86.0, 98.0
205908263, 3.07697041493, 2.98025e-05, 4.25435723345, 0.0001592248, 0.030574, 76.0, 78.0
205908296, 33.2730259738, 7.05718e-05, 4.83663344722, 0.000140654, 0.443012, 11.0, 54.0
205908353, 3.08820293611, 1.3646e-05, 4.30955104179, 2.64261e-05, 0.34057, 58.0, 91.0
205908392, 4.30154473848, 8.1794e-06, 4.62290429665, 2.46571e-05, 0.079104, 18.0, 25.0
205908429, 9.45159483848, 0.0001932054, 3.74426358231, 0.0003719561, 0.25865, 71.0, 96.0
205908463, 3.52342815466, 0.0002777216, 4.23364484891, 0.0009530674, 0.070647, 58.0, 64.0
205908472, 26.5098461987, 1.12896e-05, 4.20330264505, 2.06825e-05, 0.468341, 27.0, 73.0
205908544, 21.8623835828, 5.92104e-05, 5.44106951183, 0.0001184819, 0.516053, 54.0, 5.0
205908577, 4.15315090041, 9.94596e-05, 3.99518019349, 0.0002048485, 0.180068, 56.0, 73.0
205908609, 7.91086303231, 0.0001694363, 3.47605626706, 0.0005022328, 0.130969, 78.0, 90.0
205908691, 47.0879996233, 1.81211e-05, 4.75158562444, 3.25158e-05, 0.317164, 68.0, 99.0
205908698, 48.8517796296, 0.0002514594, 4.44782497231, 0.0008399524, 0.099531, 18.0, 27.0
205908750, 9.59060121081, 1.48184e-05, 4.81681961476, 5.70289e-05, 0.050767, 14.0, 18.0
205908754, 12.4174755272, 0.0001050394, 3.98227839481, 0.0002108096, 0.458405, 25.0, 70.0
205908778, 12.3978020763, 1.86107e-05, 3.65622948299, 3.7679e-05, 0.422313, 39.0, 81.0
205908818, 5.49265700417, 2.60942e-05, 3.65766989562, 6.51794e-05, 0.132884, 14.0, 26.0
205908960, 3.83887904732, 0.0002592831, 3.94283686261, 0.0022028117, 0.009963, 61.0, 61.0
205908988, 47.0172455339, 3.11049e-05, 4.53663815759, 5.64991e-05, 0.312288, 66.0, 96.0
205909085, 7.31210628878, 6.34823e-05, 7.34876991049, 7.53323e-05, 0.298234, 26.0, 55.0
205909110, 55.6230242238, 0.0002280324, 4.51393009477, 0.0003843839, 0.446752, 36.0, 80.0
205909135, 47.6616026214, 0.0001052538, 5.6414257991, 0.0002901952, 0.138358, 22.0, 35.0
205909275, 12.4818493108, 3.07193e-05, 3.60478766945, 6.63342e-05, 0.311481, 16.0, 46.0
205909307, 19.182735538, 0.000127503, 3.64945412924, 0.000247718, 0.469993, 52.0, 98.0
205909334, 42.1429700258, 2.72623e-05, 4.273321823, 6.32511e-05, 0.178547, 66.0, 83.0
205909377, 69.5987054641, 4.52536e-05, 4.70391073585, 0.0001156108, 0.137475, 79.0, 92.0
205909389, 12.9251011928, 2.33268e-05, 4.03950834684, 4.04806e-05, 0.468697, 28.0, 74.0
205909417, 25.2278919573, 0.0002726342, 16.4793967886, 0.0005453397, 0.491909, 61.0, 10.0
205909422, 35.0619866706, 8.84295e-05, 12.7283032381, 0.000136754, 0.468793, 84.0, 30.0
205909472, 11.2322004723, 0.0003644357, 4.19188983903, 0.0031430383, 0.01002, 72.0, 72.0
205909728, 25.4328620129, 5.3817e-06, 4.11012163205, 1.07828e-05, 0.470091, 48.0, 94.0
205909751, 5.90729533745, 0.0004259309, 4.34811765755, 0.0015656824, 0.049966, 53.0, 57.0
205909878, 44.4153277296, 1.65719e-05, 3.69022838702, 3.63317e-05, 0.19802, 45.0, 64.0
205909993, 13.7967429339, 2.05475e-05, 4.62529482279, 3.33389e-05, 0.360148, 62.0, 97.0
205910035, 50.022822913, 1.78167e-05, 3.75264090562, 7.01292e-05, 0.069354, 52.0, 58.0
205910155, 3.71318952769, 0.0008028442, 3.75044442285, 0.006371726, 0.014965, 79.0, 83.0
205910305, 47.1588743177, 1.94755e-05, 4.27870206218, 3.09688e-05, 0.505228, 48.0, 97.0
205910324, 3.07485464586, 0.088108724, 55.2851553275, 0.1974257736, 0.274551, 9.0, 39.0
205910327, 40.6119544672, 0.0002178999, 4.31804026781, 0.0008634954, 0.039829, 61.0, 64.0
205910447, 7.20108088224, 5.34445e-05, 5.11158053104, 8.40003e-05, 0.481481, 45.0, 92.0
205910513, 12.9251011928, 0.0004908534, 4.26373071635, 0.0012138792, 0.12037, 35.0, 46.0
205910609, 25.3915858632, 1.59322e-05, 3.70900004168, 4.24408e-05, 0.169734, 78.0, 94.0
205910644, 35.5801190155, 0.0040663948, 27.2494838895, 0.0075871914, 0.526121, 7.0, 58.0
205910729, 10.6007394899, 9.75512e-05, 6.42241067947, 0.0001955232, 0.467216, 87.0, 32.0
205910757, 26.0466125838, 4.97364e-05, 3.73530389155, 0.0001411314, 0.139698, 67.0, 80.0
205910781, 7.75792933108, 0.0003954332, 3.72271192789, 0.0010390422, 0.139543, 54.0, 67.0
205910788, 28.8826042481, 0.0005723828, 4.15562894523, 0.0014720803, 0.120346, 32.0, 43.0
205910796, 46.5280389595, 0.0001220866, 5.12262462426, 0.0010783404, 0.010115, 76.0, 76.0
205910823, 15.755071656, 8.50849e-05, 6.27401074955, 0.0001982545, 0.243459, 53.0, 76.0
205910844, 49.9429817625, 8.57053e-05, 4.23212121308, 0.0003003362, 0.089431, 52.0, 60.0
205910862, 26.759134342, 2.68935e-05, 4.58506903834, 0.0001414386, 0.02106, 28.0, 29.0
205910913, 5.34721827679, 1.58436e-05, 3.69312933921, 4.2417e-05, 0.124107, 20.0, 31.0
205910971, 47.0172455339, 2.05913e-05, 4.50748599602, 6.71184e-05, 0.077733, 60.0, 67.0
205910991, 38.0451151657, 0.0001171863, 7.19050159007, 0.0002343937, 0.506717, 3.0, 52.0
205911030, 9.91882270187, 7.26012e-05, 3.85832321776, 0.000120271, 0.515131, 35.0, 86.0
205911091, 33.1321475706, 0.0006672664, 4.88240083396, 0.0010858024, 0.493607, 26.0, 75.0
205911100, 38.1378556355, 0.0001172621, 5.04206930579, 0.0005475974, 0.048177, 20.0, 24.0
205911124, 69.4442435062, 2.857e-05, 4.6910380457, 0.0002162979, 0.010427, 29.0, 29.0
205911178, 64.7067704851, 1.11879e-05, 3.44834514578, 3.26071e-05, 0.108322, 95.0, 5.0
205911187, 24.1384096409, 1.04671e-05, 3.72599642811, 2.2001e-05, 0.346194, 60.0, 94.0
205911202, 11.284845487, 0.0002739526, 4.00368787517, 0.000575202, 0.295235, 58.0, 87.0
205911237, 45.779510617, 0.0006611343, 3.42558176251, 0.0031511851, 0.040554, 56.0, 59.0
205911287, 28.5142642607, 0.000364116, 4.82210723478, 0.0005965335, 0.4103, 38.0, 78.0
205911407, 8.59985107925, 0.0002933369, 4.24859276566, 0.0009325189, 0.093418, 34.0, 42.0
205911443, 69.2904656319, 2.10137e-05, 6.6261496544, 2.84269e-05, 0.284091, 46.0, 73.0
205911488, 10.9187540064, 0.0002210805, 4.76232250356, 0.0004052079, 0.443361, 30.0, 73.0
205911491, 18.3290336475, 1.44348e-05, 4.51120721264, 2.8893e-05, 0.479839, 7.0, 53.0
205911505, 69.2904656319, 2.23883e-05, 6.9074220024, 2.56453e-05, 0.429489, 28.0, 70.0
205911536, 4.73061045966, 0.0003239299, 3.62476230456, 0.0014597299, 0.03996, 20.0, 23.0
205911733, 5.88618906292, 0.0010902831, 6.38596019172, 0.0111008276, 0.009741, 0.0, 0.0
205911734, 70.5396873916, 5.95898e-05, 6.54463635976, 0.0001231595, 0.373919, 57.0, 94.0
205911796, 3.15036619069, 6.82574e-05, 5.18722545278, 0.0003429185, 0.020007, 68.0, 69.0
205911821, 42.0862874108, 1.40997e-05, 4.90652158485, 2.40079e-05, 0.34153, 38.0, 71.0
205911851, 7.15990026259, 2.86564e-05, 3.80704447175, 5.27661e-05, 0.347608, 47.0, 81.0
205911872, 7.28826895413, 1.58498e-05, 4.15310664136, 2.85092e-05, 0.30654, 51.0, 82.0
205911960, 61.8920396522, 0.0002693932, 5.42062140368, 0.0011247997, 0.061094, 13.0, 18.0
205912016, 3.10382006534, 0.0002308618, 4.46249240535, 0.0007228776, 0.069454, 82.0, 88.0
205912027, 4.53395136128, 0.0002022142, 3.93624672096, 0.0004155788, 0.320323, 72.0, 3.0
205912028, 52.6301939423, 2.05446e-05, 5.04330294429, 0.000169123, 0.010135, 92.0, 92.0
205912120, 15.6213997555, 5.03842e-05, 3.89097586463, 0.0002889966, 0.028155, 61.0, 63.0
205912176, 57.0420827966, 4.8081e-05, 4.24856992094, 9.98139e-05, 0.307306, 59.0, 89.0
205912229, 61.2860885686, 8.56147e-05, 3.67566642689, 0.0004461329, 0.038294, 80.0, 83.0
205912245, 19.542016557, 3.3838e-05, 4.06237887258, 8.62426e-05, 0.176936, 59.0, 76.0
205912367, 15.086824676, 0.0002385673, 4.01442474803, 0.0007895946, 0.06926, 89.0, 95.0
205912386, 13.0762826744, 0.0001694555, 4.5338071194, 0.0002580341, 0.427473, 79.0, 21.0
205912408, 8.1349644841, 3.94828e-05, 3.9179300979, 0.0002386981, 0.022101, 39.0, 40.0
205912424, 7.5923346524, 2.75981e-05, 3.9165653932, 4.79739e-05, 0.520708, 42.0, 93.0
205912560, 6.63197957129, 9.9958e-05, 3.62597528542, 0.0004748151, 0.039611, 13.0, 16.0
205912715, 4.92022975013, 5.73926e-05, 5.53394291431, 0.0001409385, 0.209872, 42.0, 62.0
205912731, 25.4742455378, 2.36751e-05, 4.86769450879, 6.03267e-05, 0.190186, 68.0, 86.0
205912859, 47.1588743177, 3.91243e-05, 4.82988956276, 6.22378e-05, 0.445051, 37.0, 81.0
205912866, 47.1588743177, 2.80965e-05, 5.64774045683, 4.18123e-05, 0.398583, 57.0, 96.0
205912889, 8.66892299468, 2.17612e-05, 4.0722138989, 5.56892e-05, 0.093056, 54.0, 62.0
205912898, 6.84517943925, 2.82521e-05, 3.77302426112, 5.0588e-05, 0.294701, 60.0, 88.0
205912929, 9.4005025352, 1.67848e-05, 4.99149483794, 2.42933e-05, 0.342419, 87.0, 21.0
205912982, 5.68623093395, 2.62442e-05, 4.51811247422, 4.58303e-05, 0.369751, 30.0, 66.0
205913009, 10.6403778398, 2.78547e-05, 4.4380704517, 9.35739e-05, 0.059732, 91.0, 96.0
205913099, 20.2107816099, 0.0001492919, 10.4656692774, 0.0002996974, 0.456938, 61.0, 6.0
205913245, 4.39887051668, 2.52274e-05, 4.22625969423, 4.43003e-05, 0.393038, 48.0, 86.0
205913285, 5.74467229517, 8.8654e-05, 8.65204495414, 0.0001583578, 0.448124, 34.0, 78.0
205913308, 6.63619913906, 2.0346e-05, 4.21883061027, 0.0001335743, 0.018938, 66.0, 68.0
205913366, 3.52303145113, 1.23689e-05, 3.36258620639, 2.50537e-05, 0.370421, 62.0, 98.0
205913369, 3.2140935861, 1.47993e-05, 4.01047101851, 2.55867e-05, 0.44966, 61.0, 5.0
205913615, 3.03490481969, 0.0004828549, 4.49097485606, 0.0009401151, 0.21474, 81.0, 2.0
205913731, 11.94821643, 2.34872e-05, 4.67122301711, 8.86627e-05, 0.048387, 29.0, 33.0
