Candidate	Period_hr	Period_d
206103150	18.9526227765	0.789692615689
206151047	8.60106251081	0.358377604617
206169375	8.81882741261	0.367451142192
206298289	10.4358372028	0.434826550116
206417197	10.6102675642	0.442094481841
