Candidate	Period_hr	Period_d
202073210	12.2997477504	0.512489489601
202083924	4.54139605235	0.189224835515
202087156	22.7249543382	0.946873097423
202088191	19.9441070941	0.831004462253
202091545	22.2909126809	0.928788028373
202103762	15.9325377649	0.663855740202
