Param Geweke_score
N0	3.09539105629544
i	7.74630502705531
mt	4.964929616023888
rp	15.527280370343977
Param Autocorrelation_time
N0	1.4877381947699937
i	1.0284533209603692
mt	1.221481809474552
rp	1.7152414499514177
