205899208	0.289449134852	2.0	0.0004659335
205910324	0.256240461096	2.0	0.1974257736
205934874	1.23605424441	2.0	0.056708917
205962262	0.849754975785	1.0	0.1125957698
205978103	0.642869588426	2.0	0.2161261746
205996447	1.60052567722	2.0	0.030006021
206045146	0.23323208948	1.0	0.1974554496
206050740	0.198387383771	1.0	0.0021581485
206100943	1.60119469202	2.0	0.0017054747
206109113	1.32370130877	2.0	0.0190847077
206139574	0.673043715787	1.0	0.1625187416
206315178	0.635412255981	2.0	0.0101067557
206489474	1.51698300151	2.0	0.0202747871
