#epic_num, bper, bpow, depth, qtran, in1, in2
201133097, 1.9561134659, 0.0000706274, 0.0003994481, 0.032306, 88, 90
201133147, 0.1640578854, 0.0000157571, 0.0001275135, 0.015511, 96, 97
201133233, 0.8655893810, 0.0000145336, 0.0000293241, 0.433968, 53, 96
201133444, 0.2327821019, 0.0000626397, 0.0001510116, 0.220822, 3, 24
201133490, 0.7135686760, 0.0001650679, 0.0003317870, 0.450178, 24, 68
201133538, 1.0934640761, 0.0001363547, 0.0009462911, 0.021213, 36, 37
201133580, 0.8404875315, 0.0000831568, 0.0001663548, 0.511131, 24, 74
201133772, 0.9507765452, 0.0010704874, 0.0048734893, 0.050832, 40, 44
201133841, 0.3789413845, 0.0005346875, 0.0038242184, 0.019946, 33, 34
201133900, 0.2563955725, 0.0001716464, 0.0003742459, 0.300893, 57, 86
201133946, 1.0279634008, 0.0003034195, 0.0007321837, 0.220233, 68, 89
201134157, 0.8022304236, 0.0000334874, 0.0000669759, 0.502699, 99, 48
201134185, 0.6365951487, 0.0000630400, 0.0001270749, 0.437557, 67, 10
201134214, 0.5300104246, 0.0001897797, 0.0005319452, 0.149688, 14, 28
201134386, 0.3303707130, 0.0011432632, 0.0052816713, 0.049283, 48, 52
201134601, 0.2370985717, 0.0000864886, 0.0001746540, 0.430882, 30, 72
201134711, 0.5473605460, 0.0000476508, 0.0000953528, 0.516391, 42, 92
201134718, 1.4118892968, 0.0039149578, 0.0082653559, 0.339852, 44, 77
201134797, 1.1008477375, 0.0000535463, 0.0001077024, 0.446866, 64, 8
201134862, 0.7210643975, 0.0005271194, 0.0012400155, 0.236755, 9, 32
201134999, 0.7792238155, 0.0000633807, 0.0001323737, 0.355952, 47, 82
201135168, 0.9771328056, 0.0002953945, 0.0007308252, 0.205674, 64, 83
201135278, 0.5545757072, 0.0002100762, 0.0005299364, 0.195282, 60, 79
201135311, 0.7741361067, 0.0000324922, 0.0000965194, 0.130305, 68, 80
201135380, 0.8581850432, 0.0002510120, 0.0005160831, 0.384088, 42, 79
201135396, 0.4881529699, 0.0000261080, 0.0000537888, 0.379976, 35, 71
201135499, 0.2276224731, 0.0004167302, 0.0010224435, 0.210386, 66, 86
201135594, 1.1363360861, 0.0003948467, 0.0011721184, 0.130512, 40, 52
201135629, 0.6604504723, 0.0000462691, 0.0000928502, 0.459046, 26, 71
201135763, 0.7386240520, 0.0003523627, 0.0011691886, 0.101034, 83, 93
201135807, 0.1722253162, 0.0003490208, 0.0006982913, 0.486631, 44, 92
201135864, 1.8638623089, 0.0001531037, 0.0003250762, 0.332131, 67, 99
201135941, 0.2450274867, 0.0002574665, 0.0022130663, 0.013723, 89, 90
201135995, 1.0843726277, 0.0001038705, 0.0003337044, 0.108702, 18, 28
201136194, 2.0228606110, 0.0002184366, 0.0004383463, 0.459042, 69, 15
201136242, 0.2450274867, 0.0005963625, 0.0051872577, 0.013397, 89, 90
201136267, 0.6905227780, 0.0001659495, 0.0003470784, 0.353750, 73, 7
201136290, 0.4551068091, 0.0006605888, 0.0013492937, 0.398461, 45, 84
201136343, 0.7953810256, 0.0045138459, 0.0091801564, 0.409253, 31, 71
201136404, 0.7428309643, 0.0001666114, 0.0003690904, 0.284993, 40, 67
201136593, 0.9186317143, 0.0003634714, 0.0007416771, 0.400831, 52, 91
201136594, 0.2816434601, 0.0000971238, 0.0002372899, 0.212824, 50, 70
201136622, 0.5681034809, 0.0000255898, 0.0000532862, 0.360803, 80, 15
201136726, 0.6581175954, 0.0014015457, 0.0032206241, 0.253789, 65, 89
201136826, 0.1916912695, 0.0017769070, 0.0035906862, 0.428529, 23, 65
201136920, 1.1544411946, 0.0003438206, 0.0008927748, 0.181116, 41, 58
201137130, 0.1398963731, 0.0002175319, 0.0022068396, 0.009813, 13, 13
201137309, 0.1730020589, 0.0002462519, 0.0006282397, 0.189583, 52, 70
201137334, 0.3627119054, 0.0001487870, 0.0003943167, 0.171940, 83, 99
201137359, 0.2497190380, 0.0001399552, 0.0002881060, 0.381591, 57, 94
201137361, 0.1470743977, 0.0003238320, 0.0031026240, 0.011015, 34, 34
201137369, 2.7472295998, 0.0000584884, 0.0002454843, 0.060417, 65, 70
201137508, 0.6538285490, 0.0000430871, 0.0000863034, 0.527338, 34, 85
201137589, 0.2450274867, 0.0006542713, 0.0055922646, 0.013881, 89, 90
201137600, 0.4887017155, 0.0000636185, 0.0001292543, 0.412010, 9, 48
201137807, 0.3021302312, 0.0012520669, 0.0025683925, 0.388856, 37, 75
201137859, 1.7009923448, 0.0003435068, 0.0012681732, 0.079725, 33, 40
201138049, 0.7727600598, 0.0004010696, 0.0008033351, 0.472727, 63, 9
201138070, 0.9919970899, 0.0019687051, 0.0144590818, 0.018896, 41, 42
201138368, 0.4991762768, 0.0011644254, 0.0117729163, 0.009880, 93, 93
201138463, 0.6818584775, 0.0000751370, 0.0001539669, 0.391147, 14, 52
201138512, 0.8644419469, 0.0012502010, 0.0028821025, 0.251335, 22, 46
201138561, 2.0228606110, 0.0000594288, 0.0001188598, 0.503043, 18, 66
201138638, 0.4910939393, 0.0000375222, 0.0000761018, 0.416941, 55, 96
201138736, 0.5859704641, 0.0002026765, 0.0004053626, 0.496566, 7, 55
201138849, 0.4575014870, 0.0001050150, 0.0003900853, 0.078662, 14, 21
201139059, 0.9212271973, 0.0004598944, 0.0012516894, 0.160879, 61, 76
201139106, 0.2480095245, 0.0002289490, 0.0004580783, 0.514027, 52, 2
201139187, 1.1413080699, 0.0003204720, 0.0006412146, 0.485472, 7, 55
201139325, 0.2565468758, 0.0002078234, 0.0004547408, 0.297177, 64, 93
201139500, 2.6794997767, 0.0000965992, 0.0002706091, 0.149896, 16, 30
201139607, 0.6804355223, 0.0000737517, 0.0001583164, 0.318386, 31, 62
201139757, 0.1860313680, 0.0001063669, 0.0010493446, 0.010383, 7, 7
201140042, 0.8879843699, 0.0006694995, 0.0019419137, 0.137869, 56, 69
201140083, 0.9889881639, 0.0000143014, 0.0000286113, 0.487888, 53, 1
201140091, 0.2450274867, 0.0003931075, 0.0033814589, 0.013703, 89, 90
201140274, 0.7198704104, 0.0002514023, 0.0005620012, 0.276634, 14, 41
201140377, 0.4982228275, 0.0004888964, 0.0012218354, 0.200177, 11, 30
201140406, 0.8621561808, 0.0000847853, 0.0001703041, 0.453642, 29, 73
201140433, 0.1300869067, 0.0004314100, 0.0009656177, 0.275510, 2, 29
201140550, 0.5569439287, 0.0000451654, 0.0000906784, 0.456261, 87, 31
201140566, 0.8673162551, 0.0010050231, 0.0031191505, 0.117665, 81, 92
201140586, 0.9507765452, 0.0010542066, 0.0021121184, 0.470397, 13, 59
201140663, 0.9852525783, 0.0000180573, 0.0000510314, 0.146741, 83, 96
201140673, 0.1397315024, 0.0015514613, 0.0032320242, 0.360095, 27, 62
201140757, 0.4468427403, 0.0001087415, 0.0002211547, 0.409268, 71, 11
201140768, 1.1017777125, 0.0000755978, 0.0001552128, 0.386981, 60, 98
201140819, 0.5899463095, 0.0004072442, 0.0008175163, 0.457007, 22, 67
201140828, 0.8509063058, 0.0006907257, 0.0014266728, 0.375111, 29, 66
201140964, 0.6470169535, 0.0002202392, 0.0004419666, 0.459002, 46, 91
201140975, 1.1595732344, 0.0001502232, 0.0003031108, 0.433850, 4, 46
201141091, 0.5410031201, 0.0004024833, 0.0009913987, 0.208137, 64, 84
201141142, 0.6696057860, 0.0001877587, 0.0003764069, 0.465647, 52, 98
201141237, 0.5753716313, 0.0000713372, 0.0001486707, 0.359431, 31, 66
201141265, 0.6066863522, 0.0001841290, 0.0003682658, 0.503264, 99, 48
201141572, 0.7920000000, 0.0000885552, 0.0001771111, 0.501490, 18, 67
201141655, 0.4856083663, 0.0003556646, 0.0007795596, 0.295434, 23, 51
201141799, 2.1602333285, 0.0001868958, 0.0007872284, 0.059958, 18, 23
201141876, 1.8350155992, 0.0015741218, 0.0053913294, 0.094104, 34, 42
201142023, 1.2677824268, 0.0000355599, 0.0000772333, 0.305033, 56, 86
201142056, 0.7319912152, 0.0023495997, 0.0047249345, 0.447886, 30, 73
201142064, 0.9778654323, 0.0000283309, 0.0000633544, 0.276328, 46, 72
201142088, 0.9577586207, 0.0000510050, 0.0001701774, 0.099788, 86, 95
201142127, 0.6876103152, 0.0000750273, 0.0001626566, 0.307031, 69, 99
201142128, 1.3325485318, 0.0006732167, 0.0017491288, 0.180842, 64, 81
201142176, 0.1954252880, 0.0000840555, 0.0001686161, 0.461330, 64, 9
201142430, 0.5693434813, 0.0020839305, 0.0041684821, 0.491369, 44, 92
201142448, 1.0410925624, 0.0001179037, 0.0003308880, 0.149240, 58, 72
201142477, 0.9445791479, 0.0000202840, 0.0000448726, 0.286310, 43, 70
201142481, 0.9764012760, 0.0003157904, 0.0009307272, 0.132741, 64, 76
201142781, 0.7570602933, 0.0000884584, 0.0001884195, 0.327976, 82, 14
201142802, 1.5082206245, 0.0002916792, 0.0006747429, 0.248738, 50, 74
201143076, 1.8936304526, 0.0003850594, 0.0011641626, 0.125037, 62, 73
201143107, 0.2450274867, 0.0002623597, 0.0022313439, 0.014021, 89, 90
201143183, 0.4876054552, 0.0008844576, 0.0018418017, 0.360733, 53, 88
201143243, 0.9641307492, 0.0000146704, 0.0000296444, 0.428617, 1, 43
201143248, 0.5113095948, 0.0001299541, 0.0002994564, 0.251660, 71, 95
201143426, 0.2916577540, 0.0000980557, 0.0002367133, 0.219988, 6, 27
201143595, 0.2450274867, 0.0003293340, 0.0028944050, 0.013119, 89, 90
201143664, 0.2407309322, 0.0001178456, 0.0002422700, 0.384272, 21, 58
201143872, 0.6187755270, 0.0007125697, 0.0017733704, 0.202438, 73, 92
201143916, 1.3546944858, 0.0010727466, 0.0075219454, 0.020771, 98, 99
201144157, 0.5097109650, 0.0000799249, 0.0001938669, 0.217094, 55, 76
201144253, 0.5730961752, 0.0000583318, 0.0001166835, 0.509248, 42, 92
201144347, 0.5421275211, 0.0000283282, 0.0000911752, 0.108254, 84, 94
201144407, 1.6287669001, 0.0008776124, 0.0021398365, 0.214005, 87, 7
201144538, 0.7810905114, 0.0001965052, 0.0003943952, 0.458137, 35, 80
201144607, 0.9874905356, 0.0000718163, 0.0001496459, 0.359686, 36, 71
201144619, 1.0427573261, 0.0008612452, 0.0083468629, 0.010762, 73, 73
201144622, 0.2397132743, 0.0001601434, 0.0003213142, 0.460048, 19, 64
201144854, 0.1253122676, 0.0014722724, 0.0043961806, 0.128727, 42, 54
201145202, 0.5751179110, 0.0000795941, 0.0001996158, 0.198322, 15, 34
201145205, 0.2450274867, 0.0003631863, 0.0031236218, 0.013707, 89, 90
201145209, 0.1498456436, 0.0005619102, 0.0054691213, 0.010670, 14, 14
201145292, 0.2377035540, 0.0001841636, 0.0003758853, 0.400238, 71, 10
201145370, 0.4592736626, 0.0001539379, 0.0015072379, 0.010542, 82, 82
201145424, 0.3145163827, 0.0005519225, 0.0011041172, 0.511105, 38, 88
201145426, 0.1289040342, 0.0000626079, 0.0001713315, 0.158725, 70, 85
201145502, 0.3438721585, 0.0000897582, 0.0002524085, 0.148512, 60, 74
201145519, 0.2836032561, 0.0005998258, 0.0013497244, 0.270864, 50, 76
201145566, 0.5512938322, 0.0000387873, 0.0001607809, 0.062048, 59, 64
201145573, 0.1413672523, 0.0000495189, 0.0001091692, 0.289645, 53, 81
201145596, 0.7332257828, 0.0000726132, 0.0001971013, 0.161951, 50, 65
201145621, 0.2450274867, 0.0001426378, 0.0012163269, 0.013947, 89, 90
201145635, 1.0971434841, 0.0003429763, 0.0008433396, 0.209131, 6, 26
201145715, 0.6199520522, 0.0000402446, 0.0000805550, 0.479784, 29, 75
201145757, 0.3190559255, 0.0006432874, 0.0014460788, 0.271726, 59, 85
201145772, 0.2450274867, 0.0002078645, 0.0018069768, 0.013413, 89, 90
201145975, 1.6206710249, 0.0004601583, 0.0009242215, 0.454086, 90, 34
201146022, 1.6640963053, 0.0000401601, 0.0000827286, 0.380234, 45, 82
201146047, 0.2453040029, 0.0000446415, 0.0004188643, 0.011491, 63, 63
201146072, 0.2248364151, 0.0001111876, 0.0002223801, 0.496709, 45, 95
201146078, 1.9531840083, 0.0000677009, 0.0002328678, 0.093210, 84, 92
201146100, 0.5730961752, 0.0003031549, 0.0006120928, 0.431431, 68, 10
201146106, 1.6598605578, 0.0000954848, 0.0002944395, 0.119430, 25, 36
201146122, 0.2989446200, 0.0000937145, 0.0001874567, 0.508597, 52, 2
201146153, 1.4367755532, 0.0000285180, 0.0001120368, 0.069641, 23, 29
201146276, 0.1791325534, 0.0003948531, 0.0040063349, 0.009810, 77, 77
201146327, 0.9065002569, 0.0000162977, 0.0000377681, 0.247435, 74, 98
201146397, 0.6187755270, 0.0000667744, 0.0001337146, 0.475105, 39, 85
201146408, 0.6843630224, 0.0019334352, 0.0038854139, 0.451209, 98, 42
201146411, 0.2361113298, 0.0001913547, 0.0004115385, 0.316154, 52, 83
201146462, 0.2486241422, 0.0013398218, 0.0029018175, 0.308124, 58, 88
201146489, 0.1636051268, 0.0000534871, 0.0005042553, 0.011381, 81, 81
201146616, 0.7398811139, 0.0004604551, 0.0009209443, 0.504304, 49, 99
201146635, 0.5666225916, 0.0001794790, 0.0003669265, 0.396364, 8, 46
201146751, 0.2367112781, 0.0001097579, 0.0002195514, 0.509016, 44, 94
201146779, 2.0011340894, 0.0004487506, 0.0012093323, 0.164881, 39, 54
201146803, 0.6170190884, 0.0000661323, 0.0001324086, 0.523315, 45, 96
201146821, 0.8303208127, 0.0005825086, 0.0012301698, 0.339439, 25, 58
201146961, 0.8007527829, 0.0000297437, 0.0000595366, 0.520335, 23, 74
201147012, 1.9561134659, 0.0001860277, 0.0006112235, 0.103302, 81, 90
201147037, 0.3856646953, 0.0000659081, 0.0002764511, 0.060498, 98, 3
201147066, 0.8102041919, 0.0003061504, 0.0006225001, 0.409860, 6, 46
201147085, 1.1752468265, 0.0001115970, 0.0005648171, 0.040694, 40, 43
201147132, 0.2490038848, 0.0109212517, 0.0268512742, 0.209191, 24, 44
201147133, 1.3019531250, 0.0004750271, 0.0010994368, 0.248364, 72, 96
201147180, 1.1957188982, 0.0000954288, 0.0001908733, 0.493576, 92, 40
201147321, 0.2724077807, 0.0000764133, 0.0001593315, 0.358592, 40, 75
201147381, 0.5781774026, 0.0011567033, 0.0024333103, 0.344981, 63, 96
201147434, 0.5137264304, 0.0000721064, 0.0007281664, 0.009904, 37, 37
201147492, 0.6956793989, 0.0007568412, 0.0023108564, 0.122199, 59, 70
201147512, 0.9859974362, 0.0000145493, 0.0000291059, 0.488795, 71, 19
201147711, 0.8203971119, 0.0000767244, 0.0001583325, 0.376775, 2, 39
201147752, 0.5517602914, 0.0002911466, 0.0006311580, 0.307096, 51, 81
201147804, 0.8203971119, 0.0001426320, 0.0002913609, 0.398249, 1, 40
201148030, 1.3717931129, 0.0003209784, 0.0030345596, 0.011316, 42, 42
201148055, 0.6581175954, 0.0001199915, 0.0002437427, 0.412519, 44, 84
201148067, 0.2450274867, 0.0002653631, 0.0022552271, 0.014042, 89, 90
201148083, 0.5683510487, 0.0001882140, 0.0004988284, 0.171921, 77, 93
201148099, 1.0494699647, 0.0006628766, 0.0014243187, 0.317233, 30, 61
201148176, 0.2502460999, 0.0000695926, 0.0001394806, 0.467475, 62, 8
201148231, 0.2100953928, 0.0000596068, 0.0001288811, 0.310003, 64, 94
201148252, 2.2228232679, 0.0000798041, 0.0002174102, 0.160497, 74, 89
201148324, 0.2890719861, 0.0002110235, 0.0006472771, 0.120905, 49, 60
201148549, 0.2499583361, 0.0002479258, 0.0004990618, 0.443379, 9, 52
201148577, 2.7647004608, 0.0003468539, 0.0017692717, 0.040036, 52, 55
201148594, 0.1935115538, 0.0003267756, 0.0023300730, 0.020071, 35, 36
201148598, 0.8690500333, 0.0000275877, 0.0000581786, 0.341434, 56, 89
201148702, 0.7377883811, 0.0000903084, 0.0002231960, 0.206254, 88, 8
201148705, 0.2450274867, 0.0002777396, 0.0024416768, 0.013111, 89, 90
201148768, 0.1927109432, 0.0003365395, 0.0019174711, 0.031817, 98, 0
201148819, 0.7361226994, 0.0000711218, 0.0001646111, 0.248356, 65, 90
201148900, 0.6167273176, 0.0002984340, 0.0006711480, 0.271361, 68, 94
201149102, 0.2400220842, 0.0000559638, 0.0001127759, 0.438785, 51, 94
201149246, 1.6206710249, 0.0002313820, 0.0006728239, 0.137047, 58, 71
201149315, 0.6463756249, 0.0003209469, 0.0006749590, 0.345422, 64, 98
201149321, 0.6561310644, 0.0001246725, 0.0004047025, 0.106174, 68, 78
201149362, 0.8837723175, 0.0004020960, 0.0008058957, 0.467505, 53, 99
201149394, 0.9882387824, 0.0000986892, 0.0002588058, 0.176594, 63, 80
201149416, 1.0816745997, 0.0001999729, 0.0005960233, 0.129282, 23, 35
201149420, 0.2371416826, 0.0001473517, 0.0002951942, 0.471179, 24, 70
201149449, 0.2211385350, 0.0001564508, 0.0005208815, 0.100269, 57, 66
201149456, 1.2616504038, 0.0004238485, 0.0008970772, 0.336399, 61, 94
201149639, 0.6648271277, 0.0000997982, 0.0002083505, 0.356589, 57, 92
201149731, 1.0303998351, 0.0001295388, 0.0003634476, 0.149333, 85, 99
201149741, 0.6202468829, 0.0002087477, 0.0004183869, 0.467378, 33, 78
201149749, 0.4877878236, 0.0002242984, 0.0005186768, 0.249017, 50, 73
201149791, 1.9561134659, 0.0000694757, 0.0002198216, 0.112561, 80, 90
201149963, 0.7488017973, 0.0004842340, 0.0009741022, 0.446301, 40, 84
201149979, 0.2450274867, 0.0002995426, 0.0026403117, 0.013041, 89, 90
201150029, 0.9980702046, 0.0007728001, 0.0020102590, 0.180289, 83, 0
201150074, 0.2450274867, 0.0001151986, 0.0009797530, 0.014021, 14, 15
201150103, 0.5627110377, 0.0001357776, 0.0002832700, 0.357697, 63, 98
201150117, 0.7340511440, 0.0002741622, 0.0011771767, 0.057554, 32, 37
201150168, 0.6055595930, 0.0006086369, 0.0012185184, 0.477408, 52, 99
201150171, 0.2450274867, 0.0002845599, 0.0024693260, 0.013461, 89, 90
201150241, 0.5079244133, 0.0000673649, 0.0001356304, 0.442473, 53, 96
201150269, 0.3311256085, 0.0008191308, 0.0016383270, 0.495533, 73, 21
201150341, 1.9502633119, 0.0001221269, 0.0003018218, 0.206278, 75, 95
201150403, 0.5817882079, 0.0000748153, 0.0001747366, 0.241778, 98, 21
201150433, 0.7686611147, 0.0000686247, 0.0001387152, 0.427506, 45, 87
201150492, 0.4688496405, 0.0100853436, 0.0393065873, 0.070854, 35, 41
201150515, 0.9764012760, 0.0004087940, 0.0010322760, 0.194755, 68, 86
201150552, 0.4901710868, 0.0000895952, 0.0001831862, 0.396138, 9, 47
201150635, 1.9444480456, 0.0006971224, 0.0025873426, 0.078806, 87, 94
201150637, 0.6655056130, 0.0001012547, 0.0002193714, 0.307762, 33, 63
201150679, 1.4791420118, 0.0036768771, 0.0078239723, 0.329276, 64, 96
201150706, 0.9859974362, 0.0000206078, 0.0000421504, 0.395278, 77, 15
201150753, 0.1764903156, 0.0003191244, 0.0031473436, 0.010389, 74, 74
201150760, 0.7218625917, 0.0000520228, 0.0001488341, 0.142474, 12, 25
201150761, 0.1502426662, 0.0011069417, 0.0022139026, 0.497913, 48, 97
201150843, 0.6092369559, 0.0000541995, 0.0003059603, 0.032432, 32, 34
201151002, 0.2450274867, 0.0004769641, 0.0040779505, 0.013872, 31, 32
201151015, 0.5501311277, 0.0003145611, 0.0009235000, 0.133968, 31, 43
201151020, 0.2450274867, 0.0003041559, 0.0027060048, 0.012798, 89, 90
201151036, 0.5700900832, 0.0003643006, 0.0007634689, 0.350622, 42, 76
201151123, 0.6836455627, 0.0004635981, 0.0009271965, 0.499559, 3, 52
201151124, 0.5192487450, 0.0000839052, 0.0001799889, 0.319206, 66, 97
201151237, 0.2450274867, 0.0002621504, 0.0023305782, 0.012817, 89, 90
201151239, 1.1453170937, 0.0004377482, 0.0012029110, 0.157113, 85, 0
201151249, 0.2450274867, 0.0002958811, 0.0026038394, 0.013084, 89, 90
201151323, 0.2630139148, 0.0002306464, 0.0009581469, 0.061761, 51, 56
201151359, 0.9852525783, 0.0000454384, 0.0000908779, 0.497444, 73, 22
201151426, 1.0049919593, 0.0000172763, 0.0000405865, 0.237687, 41, 64
201151434, 0.1877722971, 0.0005652516, 0.0056884300, 0.009974, 90, 90
201151442, 0.2064046900, 0.0003586228, 0.0035769065, 0.010155, 64, 64
201151496, 0.5248910742, 0.0003868394, 0.0010248650, 0.172085, 43, 59
201151542, 0.1534781630, 0.0000711863, 0.0001438036, 0.429636, 49, 91
201151593, 0.9785991583, 0.0001726511, 0.0005039636, 0.135810, 55, 67
201151637, 0.7127887083, 0.0000497928, 0.0000997468, 0.471586, 33, 79
201151675, 0.1480762965, 0.0001497238, 0.0003761332, 0.197431, 85, 4
201151748, 0.6912547529, 0.0004530856, 0.0010349900, 0.258424, 12, 37
201151847, 0.7123993635, 0.0000758563, 0.0002779910, 0.081025, 37, 44
201151864, 0.6854420401, 0.0003725405, 0.0007970571, 0.322400, 4, 35
201151911, 0.1679018012, 0.0005232477, 0.0021607350, 0.062556, 75, 80
201152065, 0.9764012760, 0.0000536405, 0.0001494302, 0.151945, 62, 76
201152081, 0.2470698701, 0.0000845966, 0.0001691957, 0.502677, 57, 6
201152103, 0.1540037273, 0.0592232257, 0.1193158649, 0.439750, 15, 58
201152122, 1.2714903357, 0.0003776236, 0.0007615013, 0.436050, 47, 90
201152126, 0.4899869324, 0.0002120411, 0.0004386755, 0.372107, 7, 40
201152166, 0.6199520522, 0.0003731717, 0.0007625229, 0.397547, 43, 81
201152197, 0.8867768351, 0.0004336595, 0.0008793205, 0.417673, 44, 85
201152311, 0.6631369515, 0.0000642120, 0.0001289503, 0.454873, 10, 54
201152336, 1.8963838665, 0.0005569782, 0.0028601503, 0.039481, 84, 87
201152340, 0.5137264304, 0.0002325893, 0.0007438780, 0.109825, 47, 57
201152386, 0.2450274867, 0.0003976945, 0.0033733892, 0.014097, 89, 90
201152399, 0.1972876808, 0.0000211943, 0.0000481985, 0.262011, 55, 80
201152465, 0.2807340995, 0.0000456598, 0.0000913307, 0.507784, 49, 98
201152468, 0.2783970153, 0.0000426963, 0.0004270478, 0.010098, 82, 82
201152511, 2.1531007752, 0.0000523202, 0.0001059768, 0.420844, 84, 24
201152519, 0.8790072086, 0.0003547385, 0.0007756800, 0.297879, 62, 91
201152554, 1.9919649379, 0.0002522951, 0.0009294079, 0.080106, 53, 60
