# K2_c00_SuPerPiG_Search -- 2016Feb25
# EPIC num, bper (hours), bpow, SNR, depth, qtran, in1, in2
202059397, 24.1198030618, 8.11016e-05, 5.34723002897, 0.0001625479, 0.467456, 66.0, 12.0
202059403, 25.6622189051, 5.76032e-05, 6.64514645427, 0.0002171745, 0.050036, 72.0, 76.0
202059406, 7.36371150697, 9.39806e-05, 12.6715654667, 0.0001876903, 0.501096, 45.0, 95.0
202059409, 35.7835097659, 0.0018050375, 30.2898635709, 0.0025746311, 0.506182, 24.0, 75.0
202059410, 26.6225914874, 8.23833e-05, 16.6046558118, 0.0001293611, 0.512283, 39.0, 90.0
202059414, 30.7556273187, 0.0018253543, 33.5016352516, 0.0021169636, 0.464101, 19.0, 65.0
202059415, 18.7349534905, 2.07807e-05, 4.21469932003, 3.60606e-05, 0.514493, 45.0, 95.0
202059416, 21.6656556027, 0.0030424771, 18.6892587578, 0.008442959, 0.153383, 72.0, 87.0
202059418, 46.9467037546, 3.0893e-05, 6.7512661201, 5.98176e-05, 0.457058, 24.0, 70.0
202059421, 4.40816362516, 2.99168e-05, 3.72265990656, 5.15262e-05, 0.405224, 25.0, 64.0
202059422, 48.2493526545, 0.0001721063, 13.2706691001, 0.0001902914, 0.487066, 44.0, 90.0
202059428, 52.1913858118, 7.3003e-05, 5.33093320004, 0.0001531843, 0.348733, 41.0, 75.0
202059430, 47.0172455339, 3.07344e-05, 7.94093054827, 7.28337e-05, 0.231798, 41.0, 64.0
202059432, 6.79318405877, 0.000267598, 5.90618475899, 0.0005312112, 0.514925, 26.0, 77.0
202059433, 36.5352969026, 0.0002353949, 20.5527869337, 0.0004576334, 0.393846, 1.0, 40.0
202059434, 30.8769835246, 0.0007141927, 32.6115080709, 0.0013691706, 0.517062, 75.0, 26.0
202059435, 32.6483083415, 8.08558e-05, 4.77668891838, 0.0001904801, 0.235778, 74.0, 97.0
202059501, 47.0172455339, 2.72083e-05, 5.25308726155, 6.25198e-05, 0.253818, 41.0, 67.0
202059511, 5.87183401108, 0.0001282092, 6.77508666001, 0.0001712354, 0.37237, 74.0, 10.0
202059521, 5.8884029866, 0.0001800776, 9.08633519717, 0.0001639328, 0.450105, 70.0, 14.0
202059522, 65.6568281733, 0.0003481727, 4.17791805261, 0.0006153896, 0.425757, 56.0, 99.0
202059530, 14.4063416716, 0.0004902801, 4.22762343529, 0.0007770722, 0.461048, 13.0, 58.0
202059531, 60.3409262332, 0.0003592642, 5.4334523238, 0.0012285617, 0.058368, 76.0, 81.0
202059532, 6.88583712413, 0.0006939714, 3.72088397749, 0.0070433789, 0.009804, 48.0, 48.0
202059545, 3.31238937137, 0.0006038668, 3.38408039141, 0.0010528495, 0.441073, 23.0, 66.0
202059547, 3.18758118371, 0.0005874521, 3.27938364354, 0.0059622741, 0.009804, 69.0, 69.0
202059552, 23.5040182078, 0.0001367052, 4.28885266318, 0.0002276824, 0.460888, 45.0, 90.0
202059586, 5.89283728084, 8.09178e-05, 4.25769074328, 0.0005387079, 0.018545, 89.0, 90.0
202059600, 60.4575122238, 0.0020700971, 19.4303389931, 0.005182176, 0.184045, 21.0, 39.0
202059606, 47.1588743177, 3.16059e-05, 6.89743547745, 4.91146e-05, 0.490196, 79.0, 27.0
202059635, 60.8098349773, 0.0011902979, 14.2455260033, 0.0025267807, 0.332398, 62.0, 94.0
202059638, 3.19898314989, 0.000185914, 4.29650134372, 0.0003008711, 0.484485, 96.0, 43.0
202059645, 65.9335225259, 0.0004125541, 6.37329716405, 0.0010004061, 0.217268, 4.0, 25.0
202059653, 66.0727460934, 0.0014384113, 17.9240363197, 0.0034708441, 0.220267, 47.0, 68.0
202059697, 27.3913817583, 0.0003831476, 9.28219162648, 0.0006342228, 0.442948, 52.0, 96.0
202059720, 34.9055876574, 0.000225188, 4.3534685817, 0.0003650797, 0.190883, 67.0, 85.0
202059766, 39.8873846174, 0.0003664992, 6.36798991755, 0.0007351017, 0.462203, 21.0, 66.0
202060054, 5.41474339869, 1.80003e-05, 4.33493219247, 2.99315e-05, 0.298381, 46.0, 76.0
202060091, 47.0879996233, 6.13987e-05, 8.60910536174, 9.53904e-05, 0.378066, 37.0, 75.0
202060092, 7.00762254142, 0.0012855215, 9.54567685333, 0.0025577008, 0.510394, 60.0, 10.0
202060093, 48.1750681978, 0.0015878604, 4.84692909656, 0.0031868375, 0.458273, 29.0, 75.0
202060097, 63.268114452, 0.0007003711, 12.1042306921, 0.0011443604, 0.470922, 26.0, 73.0
202060098, 3.80573981679, 0.0001765152, 4.76674966172, 0.0004854265, 0.061966, 51.0, 56.0
202060124, 51.4197198911, 0.0179910195, 32.9518757568, 0.0444700019, 0.206186, 72.0, 92.0
202060130, 25.55744515, 9.99364e-05, 19.7043473223, 0.0002021183, 0.425676, 41.0, 82.0
202060132, 17.6470198963, 0.0081322037, 21.140685013, 0.0165081955, 0.414388, 42.0, 82.0
202060135, 34.4068263143, 0.019790309, 23.0932142196, 0.0519975223, 0.175743, 75.0, 0.0
202060142, 18.6902059427, 5.80701e-05, 11.1149713239, 0.0001106113, 0.334559, 84.0, 17.0
202060145, 27.5359774756, 0.0004717078, 12.8650882739, 0.0009394613, 0.517192, 49.0, 0.0
202060162, 50.022822913, 0.0001113479, 8.38284806362, 0.0002834831, 0.190614, 31.0, 49.0
202060164, 4.25824102709, 0.0005487799, 3.61511454256, 0.0021705497, 0.048983, 72.0, 76.0
202060168, 64.1760992162, 4.08566e-05, 9.34514696094, 7.97264e-05, 0.539163, 93.0, 44.0
202060169, 46.8763733312, 5.65919e-05, 6.40295144207, 8.45197e-05, 0.423817, 29.0, 71.0
202060170, 14.9785245404, 0.0001758125, 17.8888666232, 0.0003523339, 0.4683, 6.0, 52.0
202060171, 39.6851643627, 0.0008727401, 11.7601448937, 0.0029434227, 0.097403, 69.0, 78.0
202060174, 56.7319556923, 3.6186e-05, 4.65191828164, 0.0003600183, 0.00951, 16.0, 24.0
202060176, 22.15640948, 7.77374e-05, 5.97083554647, 0.0001574002, 0.422031, 95.0, 36.0
202060178, 13.1753607578, 0.002268331, 22.0332321707, 0.0045563102, 0.453616, 6.0, 50.0
202060179, 29.7613880711, 0.0003330144, 12.0211381506, 0.0006505392, 0.509326, 62.0, 12.0
202060184, 3.16790239059, 0.0017300471, 14.6782299544, 0.0034706186, 0.461091, 29.0, 75.0
202060187, 55.1331235212, 0.0006136604, 7.41497951069, 0.0010879627, 0.417461, 16.0, 57.0
202060189, 46.8063446, 0.0007171565, 8.5414951209, 0.0020211767, 0.147719, 33.0, 47.0
202060191, 60.1092485593, 3.94733e-05, 8.87696746585, 7.71016e-05, 0.474702, 56.0, 3.0
202060193, 4.48073089682, 3.55428e-05, 8.15273498007, 6.85922e-05, 0.522895, 92.0, 43.0
202060194, 21.02531711, 0.0005742458, 11.5544700039, 0.0011486814, 0.490909, 17.0, 65.0
202060196, 30.397215615, 0.0002992955, 28.1830308248, 0.0006502673, 0.304665, 95.0, 24.0
202060198, 40.8771556313, 0.000954933, 15.56314597, 0.003425745, 0.084913, 95.0, 7.0
202060207, 19.2535247989, 0.0001790433, 15.3709661966, 0.000358168, 0.510653, 96.0, 46.0
202060210, 69.5987054641, 0.0001800137, 9.34185706451, 0.0003327179, 0.496537, 50.0, 1.0
202060369, 47.0172455339, 5.2646e-05, 9.42753716658, 0.0001262244, 0.224242, 41.0, 63.0
202060377, 46.8063446, 3.69075e-05, 4.51006885065, 8.29968e-05, 0.271408, 44.0, 71.0
202060378, 3.16886442819, 3.4608e-05, 4.31338874253, 7.84034e-05, 0.222389, 65.0, 87.0
202060383, 3.25825631969, 5.07548e-05, 5.12729513652, 0.0005220075, 0.009545, 57.0, 57.0
202060391, 19.0080039537, 6.25723e-05, 6.21227540086, 0.0001313826, 0.347762, 50.0, 84.0
202060392, 47.1588743177, 6.404e-05, 6.92516059791, 9.75394e-05, 0.408369, 37.0, 78.0
202060403, 29.5367166001, 0.0024125522, 26.2556247612, 0.0041285854, 0.4721, 54.0, 0.0
202060404, 33.7028949382, 0.0003121551, 17.4468691121, 0.0006156653, 0.464841, 97.0, 42.0
202060408, 14.426258676, 6.18667e-05, 11.5303798655, 0.0001260624, 0.404335, 56.0, 95.0
202060419, 47.0879996233, 5.70271e-05, 7.19652137892, 0.0001328188, 0.243777, 39.0, 65.0
202060421, 6.48764900305, 0.0001034325, 3.23303562264, 0.000207021, 0.519403, 98.0, 48.0
202060422, 37.0982376791, 8.37346e-05, 9.56471292624, 0.0001930031, 0.251458, 36.0, 60.0
202060423, 37.4981836817, 0.00075398, 11.9554013791, 0.0008724948, 0.518786, 5.0, 55.0
202060425, 68.5318758888, 3.40973e-05, 5.38186640119, 6.20881e-05, 0.518437, 13.0, 64.0
202060428, 39.2866847604, 4.90734e-05, 8.55041580421, 9.7941e-05, 0.518931, 83.0, 34.0
202060437, 46.9467037546, 4.68866e-05, 7.44465325685, 7.08229e-05, 0.475764, 31.0, 79.0
202060439, 8.01416102253, 0.0024076348, 30.3864576089, 0.0055130934, 0.241742, 63.0, 86.0
202060443, 7.50675608047, 0.0002738511, 20.9922631368, 0.0005479298, 0.514409, 19.0, 69.0
202060447, 48.6997175416, 0.0435725376, 29.2003999661, 0.140674246, 0.107494, 30.0, 40.0
202060460, 17.5186317949, 8.16841e-05, 17.571163535, 0.0001779855, 0.301564, 44.0, 73.0
202060461, 3.36835203096, 0.001091933, 25.0003616466, 0.0021852703, 0.517922, 58.0, 9.0
202060463, 5.50909045835, 0.0002868729, 14.6248834944, 0.0005540956, 0.466418, 36.0, 82.0
202060468, 21.9082846178, 0.0001492571, 17.6848998011, 0.0002973431, 0.517267, 68.0, 18.0
202060471, 12.8719455946, 0.0019341465, 7.22963027222, 0.0034181112, 0.355869, 31.0, 66.0
202060476, 46.8763733312, 5.33838e-05, 7.88734264411, 9.39908e-05, 0.475872, 37.0, 83.0
202060483, 14.4129687893, 0.0003584397, 15.2843081907, 0.0006634598, 0.487179, 29.0, 77.0
202060488, 12.1287772929, 0.0002487671, 9.17105614034, 0.0005065395, 0.406138, 46.0, 86.0
202060490, 19.9658251626, 0.0005474664, 17.6597807313, 0.0010899648, 0.500358, 71.0, 20.0
202060496, 11.3626787136, 0.0006100275, 12.0218071724, 0.0012210885, 0.479433, 9.0, 56.0
202060503, 40.1947435324, 0.0003582346, 11.3912752429, 0.0004723212, 0.426323, 35.0, 76.0
202060505, 7.33094385291, 0.0004978041, 12.2378158784, 0.000997142, 0.459689, 51.0, 96.0
202060506, 23.5216865049, 0.0272160272, 24.6047198163, 0.0804170675, 0.13195, 67.0, 83.0
202060509, 33.2024143689, 9.29226e-05, 4.98861965648, 0.0002061758, 0.283498, 47.0, 74.0
202060510, 52.8969919244, 0.0012339699, 7.47548427931, 0.0023338523, 0.51675, 41.0, 92.0
202060512, 18.0645899413, 3.04564e-05, 5.38064206499, 5.16892e-05, 0.47326, 34.0, 81.0
202060514, 58.4262879345, 0.001071685, 20.076008356, 0.001458682, 0.50656, 57.0, 7.0
202060515, 47.1588743177, 2.6413e-05, 5.79201749917, 6.27934e-05, 0.22969, 39.0, 61.0
202060516, 18.3505318596, 0.0001130301, 17.1728619212, 0.0001880365, 0.514948, 88.0, 38.0
202060523, 21.9082846178, 0.0001311085, 10.8366451478, 0.0002372862, 0.517066, 87.0, 37.0
202060527, 47.2300556331, 0.0009409465, 26.0369880476, 0.0024167031, 0.186303, 23.0, 41.0
202060532, 47.0172455339, 3.05346e-05, 6.16344765991, 4.10981e-05, 0.394428, 36.0, 75.0
202060539, 22.9524940754, 0.0044683892, 35.0576880938, 0.0067273121, 0.504012, 53.0, 2.0
202060541, 48.6240409414, 0.0005582297, 11.5586359, 0.0013102566, 0.238304, 51.0, 74.0
202060545, 56.2224158772, 0.0002135863, 10.8394925031, 0.0004454597, 0.358209, 20.0, 55.0
202060550, 14.1972434869, 3.35459e-05, 6.36808482669, 7.09695e-05, 0.336988, 51.0, 84.0
202060551, 3.03696594954, 6.63303e-05, 5.16897374997, 0.0001273911, 0.439024, 18.0, 61.0
202060552, 20.6235885732, 0.0009117283, 8.99343514434, 0.0018250929, 0.478832, 43.0, 91.0
202060553, 35.8244244955, 1.98508e-05, 3.95558868817, 6.9457e-05, 0.089734, 56.0, 64.0
202060554, 18.0854583119, 0.0003726946, 15.2023129179, 0.0007424314, 0.461482, 77.0, 22.0
202060562, 20.9689763994, 0.0006086451, 19.2710920683, 0.0012139118, 0.520029, 87.0, 38.0
202060564, 46.9467037546, 3.19397e-05, 6.98187880712, 7.72443e-05, 0.218884, 43.0, 64.0
202060571, 4.23634049375, 5.40632e-05, 4.05983543334, 0.0001855328, 0.080119, 95.0, 2.0
202060573, 21.6656556027, 0.0005558585, 7.44026980372, 0.0012663199, 0.260589, 56.0, 82.0
202060577, 24.4590723285, 0.0149319826, 26.450179957, 0.0474820564, 0.111278, 28.0, 38.0
202060581, 6.3844338989, 0.0002010246, 10.36445377, 0.0003732356, 0.473181, 82.0, 28.0
202060594, 59.1997671476, 6.24482e-05, 10.1102174262, 8.74502e-05, 0.51035, 43.0, 93.0
202060597, 47.0879996233, 4.33691e-05, 7.32080162135, 7.26505e-05, 0.495977, 26.0, 75.0
202060600, 47.0172455339, 2.45732e-05, 5.60997942265, 7.8015e-05, 0.111686, 53.0, 63.0
202060603, 33.8486794784, 2.18889e-05, 4.73968024597, 4.4023e-05, 0.447291, 47.0, 91.0
202060604, 14.766540987, 0.0003260846, 15.3086877106, 0.0006528026, 0.522022, 98.0, 49.0
202060605, 47.0879996233, 5.57636e-05, 5.75965170198, 0.0001118094, 0.464493, 18.0, 64.0
202060607, 9.30824966898, 0.0008571531, 30.574515529, 0.0017135938, 0.478229, 94.0, 40.0
202060610, 15.723414654, 0.0002201944, 9.61914749157, 0.0004403295, 0.496418, 11.0, 60.0
202060619, 12.3781908655, 4.36147e-05, 10.0980553645, 9.7191e-05, 0.279499, 48.0, 75.0
202060623, 56.3236167272, 4.41825e-05, 12.9132498616, 0.0001226746, 0.153179, 2.0, 16.0
202060631, 4.8772963683, 0.0009767405, 9.24545067621, 0.0018962295, 0.49708, 18.0, 66.0
202060633, 65.7948844477, 4.89641e-05, 4.19140274952, 0.0001054069, 0.276015, 25.0, 51.0
202060636, 45.315509233, 5.48795e-05, 6.26262179634, 0.0001053562, 0.429308, 63.0, 6.0
202060643, 57.993287277, 0.0001022105, 11.1818061035, 0.0003008612, 0.13314, 70.0, 83.0
202060646, 51.2513880584, 1.93663e-05, 4.18824138413, 7.24112e-05, 0.077542, 74.0, 81.0
202060654, 4.24093231242, 1.99785e-05, 4.1488178128, 4.58764e-05, 0.163717, 34.0, 49.0
202060667, 15.755071656, 2.4939e-05, 5.25949807065, 5.68327e-05, 0.238925, 41.0, 64.0
202060670, 53.166508644, 0.0001093601, 10.4747315964, 0.0001744624, 0.518915, 16.0, 66.0
202060672, 50.5070699376, 0.0007309765, 11.6264246307, 0.0015046655, 0.376194, 7.0, 44.0
202060680, 64.7067704851, 0.0022206096, 29.5935388508, 0.0065502702, 0.132479, 88.0, 0.0
202060684, 39.8366696544, 0.0009870874, 14.3953175298, 0.0010107012, 0.408594, 46.0, 86.0
202060688, 33.8486794784, 5.63979e-05, 12.654597266, 0.0001081403, 0.471133, 70.0, 16.0
202060702, 7.15172016749, 0.0045814373, 3.96856253919, 0.0107311701, 0.239745, 37.0, 60.0
202060704, 5.03013469862, 3.97494e-05, 3.95920948103, 0.0004107459, 0.009455, 81.0, 81.0
202060706, 12.0586896425, 0.0001127836, 12.427894086, 0.0002232137, 0.500735, 84.0, 33.0
202060707, 18.4914661884, 0.0009098521, 31.0138965053, 0.0018800122, 0.374374, 21.0, 57.0
202060710, 47.1588743177, 3.62404e-05, 6.50031136629, 8.38348e-05, 0.248742, 38.0, 62.0
202060712, 3.30923794455, 0.0001973096, 7.11470012293, 0.0004397924, 0.219279, 49.0, 70.0
202060722, 12.7878055486, 3.43756e-05, 5.42145663714, 5.86672e-05, 0.233164, 40.0, 63.0
202060730, 46.9467037546, 2.46524e-05, 4.60146690986, 5.9424e-05, 0.220904, 41.0, 63.0
202060732, 35.1407386583, 4.8753e-05, 9.48041560829, 0.0002300441, 0.047136, 37.0, 41.0
202060735, 66.7774058647, 2.00933e-05, 3.59789843206, 0.0001408372, 0.020787, 74.0, 75.0
202060743, 47.0879996233, 4.08561e-05, 5.43202020243, 9.66044e-05, 0.233285, 39.0, 62.0
202060752, 9.24501722462, 0.0224944319, 32.4996543779, 0.046553794, 0.371449, 77.0, 13.0
202060764, 10.1438310714, 0.0011779498, 11.2032514071, 0.0018341107, 0.453305, 38.0, 84.0
202060766, 23.0879342456, 3.1216e-05, 4.64261729449, 6.04045e-05, 0.478936, 29.0, 76.0
202060767, 51.2513880584, 0.0003150588, 18.3437528899, 0.0007740593, 0.209598, 49.0, 70.0
202060768, 25.1670198788, 0.0002074741, 23.210582152, 0.0004270739, 0.381701, 89.0, 26.0
202060779, 15.7076389521, 6.13749e-05, 11.6588087385, 0.0001265049, 0.37908, 94.0, 31.0
202060791, 29.9895036737, 9.91408e-05, 11.4259506176, 0.0002100798, 0.334799, 65.0, 98.0
202060792, 9.59942403456, 0.0006551916, 9.62965671646, 0.0013156932, 0.455124, 50.0, 95.0
202060795, 6.77994064162, 0.0005727532, 27.9776385871, 0.0011753172, 0.388102, 55.0, 93.0
202060800, 19.5786830562, 0.0008144264, 14.4159100164, 0.0016263871, 0.500367, 72.0, 23.0
202060806, 11.0850253778, 0.0011719532, 16.5121057328, 0.0023524228, 0.457493, 67.0, 12.0
202060813, 3.33675396959, 0.0004101944, 4.47928846155, 0.0018926023, 0.032594, 16.0, 18.0
202060818, 17.3247046679, 0.0005346236, 13.4321776222, 0.001078794, 0.433628, 88.0, 30.0
202060824, 19.6524464839, 0.0002043589, 18.7358231664, 0.0004094969, 0.469171, 74.0, 19.0
202060831, 14.8295070116, 0.00024087, 11.9085841707, 0.0004834936, 0.457455, 88.0, 32.0
202060833, 19.6277916444, 6.93045e-05, 6.04811426053, 0.0001325469, 0.469862, 75.0, 21.0
202060835, 24.2318503441, 3.91688e-05, 9.08815865961, 8.09028e-05, 0.375091, 7.0, 43.0
202060839, 13.2310499665, 6.92078e-05, 16.2010172765, 0.0001379404, 0.508303, 6.0, 55.0
202060840, 6.14383170816, 6.20943e-05, 11.7583316865, 0.0001236382, 0.477883, 42.0, 89.0
202060849, 24.574276262, 0.001078653, 17.1136068011, 0.0021735762, 0.438937, 44.0, 87.0
202060863, 16.8400253723, 2.70292e-05, 3.79475683609, 5.40599e-05, 0.503644, 9.0, 59.0
202060876, 13.8824136427, 2.67456e-05, 6.05752698228, 4.83251e-05, 0.490819, 22.0, 70.0
202060877, 43.6108314768, 0.0004536776, 14.6401079099, 0.0010326603, 0.261274, 14.0, 39.0
202060888, 7.2077136952, 7.68926e-05, 11.7493941642, 0.0001537335, 0.516547, 82.0, 33.0
202060891, 5.14421705338, 3.64671e-05, 4.23266797278, 0.0003496746, 0.010997, 87.0, 87.0
202060892, 9.84086097693, 0.001431422, 28.9094083666, 0.0028523441, 0.504386, 16.0, 66.0
202060907, 35.5801190155, 0.0023193154, 21.8134114896, 0.0049471361, 0.326196, 91.0, 22.0
202060909, 6.85267099984, 0.0006742413, 17.9181671576, 0.0013609305, 0.432528, 94.0, 36.0
202060911, 42.1429700258, 0.0013838466, 11.7310502759, 0.0048279906, 0.090313, 78.0, 88.0
202060919, 69.1373673067, 0.000379598, 11.7257244434, 0.0006157619, 0.321689, 31.0, 63.0
202060920, 4.03535780509, 2.87385e-05, 4.00136390026, 0.0001621413, 0.02762, 83.0, 85.0
202060921, 49.391354455, 0.0001076849, 7.65281188837, 0.0002159987, 0.461874, 16.0, 61.0
202060928, 7.1944602656, 0.0004437175, 12.4616758567, 0.0008886348, 0.525974, 47.0, 98.0
202060932, 30.515754394, 0.0009921463, 12.1553692682, 0.0020310281, 0.375177, 61.0, 97.0
202060937, 52.0179722094, 9.53647e-05, 16.7011619608, 0.0001662551, 0.458626, 50.0, 96.0
202060943, 4.33730733093, 2.46118e-05, 3.90839198656, 4.79874e-05, 0.24507, 42.0, 66.0
202060946, 14.0317726104, 3.63004e-05, 4.7702026397, 7.29856e-05, 0.42, 54.0, 95.0
202060981, 19.6895289444, 3.41764e-05, 3.78181987359, 0.0003362422, 0.010014, 53.0, 53.0
202060986, 12.6687651068, 6.35946e-05, 12.1074393722, 0.0001254679, 0.508821, 40.0, 90.0
202060995, 47.0172455339, 2.9605e-05, 3.89578107044, 0.0002986958, 0.009922, 64.0, 65.0
202060999, 3.22070743107, 2.59237e-05, 3.64418699075, 5.49745e-05, 0.234909, 42.0, 66.0
202061000, 46.9467037546, 0.0003074672, 13.1000399212, 0.0009283681, 0.110865, 25.0, 39.0
202061001, 14.6765292944, 0.0001686518, 10.0727881871, 0.0003418411, 0.418803, 10.0, 51.0
202061002, 5.00120133024, 8.11633e-05, 4.22464620563, 0.0002821466, 0.091038, 44.0, 52.0
202061003, 3.38364484249, 3.0008e-05, 4.67500214176, 4.73469e-05, 0.358656, 9.0, 43.0
