Candidate	Period_hr	Period_d
202828096	17.2348892034	0.718120383477
202971774	5.66133204382	0.235888835159
203027459	12.7411424468	0.530880935284
203633064	17.0383641669	0.709931840286
204429688	9.85523226867	0.410634677861
204470067	22.1627520847	0.923448003527
204538608	10.9786533575	0.457443889896
204822463	14.5033372836	0.604305720148
205068000	16.4678212663	0.686159219429
205129673	22.9274729846	0.955311374358
205377483	9.45184108754	0.393826711981
