# K2_c01_SuPerPiG_Search -- 2016Feb26
# EPIC num, bper (hours), bpow, SNR, depth, qtran, in1, in2
201129856, 4.64703539473, 9.22494e-05, 6.38163472446, 0.0002556058, 0.139688, 84.0, 97.0
201129879, 35.9478935283, 0.0001078439, 4.32103772414, 0.0001897097, 0.300211, 82.0, 11.0
201129911, 5.78181176926, 0.0001010205, 4.06428512818, 0.0002428219, 0.222653, 9.0, 30.0
201129933, 31.9159546527, 8.86944e-05, 4.75604076185, 0.0001549773, 0.43503, 53.0, 96.0
201129992, 11.7729527203, 0.000163538, 4.6268113038, 0.000278059, 0.367847, 55.0, 91.0
201130184, 9.16113753845, 2.36633e-05, 3.68907021459, 9.20432e-05, 0.059675, 26.0, 31.0
201130377, 50.5887263023, 0.0015893943, 4.92830903349, 0.004507599, 0.090667, 18.0, 26.0
201130890, 14.8576635829, 0.0002501008, 4.20809985783, 0.0004576191, 0.435508, 25.0, 67.0
201130940, 4.52020134484, 0.000146636, 4.3140536296, 0.0002469791, 0.43455, 92.0, 34.0
201131062, 4.71564466203, 0.0004748045, 3.98171180023, 0.0008187641, 0.327771, 26.0, 58.0
201131066, 4.79657812117, 0.0011252979, 3.812521133, 0.0021403088, 0.342815, 42.0, 75.0
201131171, 17.6769276321, 0.0001379657, 4.17205883592, 0.0002742229, 0.358676, 56.0, 91.0
201131303, 50.4256767546, 0.0001000001, 4.51258026678, 0.0001510769, 0.48031, 51.0, 98.0
201131337, 31.2156952516, 0.000837884, 4.13194086246, 0.0012732889, 0.472873, 23.0, 69.0
201131339, 18.7686513473, 0.000126745, 4.32446362846, 0.0002260041, 0.331747, 61.0, 93.0
201131749, 60.3409262332, 1.67404e-05, 5.74857350102, 2.87376e-05, 0.407728, 76.0, 16.0
201131793, 11.7112874853, 0.0276708727, 49.3714695566, 0.0562511876, 0.410454, 67.0, 8.0
201131821, 4.32293086066, 0.0004229194, 4.41683661147, 0.0028403536, 0.0187, 86.0, 87.0
201131882, 18.0437561086, 0.0002078685, 9.98030169271, 0.0004109929, 0.449401, 26.0, 70.0
201131954, 52.7187498627, 0.0020209463, 4.95189436999, 0.0049655093, 0.089614, 67.0, 75.0
201132121, 23.6997712972, 0.0002674059, 14.0949574317, 0.000535235, 0.480122, 84.0, 31.0
201132212, 4.29859086818, 0.0006188086, 4.79248238509, 0.0011138176, 0.349348, 24.0, 58.0
201132377, 65.3826245675, 0.000426841, 3.973558499, 0.0007552577, 0.432481, 57.0, 99.0
201132518, 8.29448461701, 3.88317e-05, 4.96732500266, 8.05438e-05, 0.150315, 40.0, 54.0
201132630, 5.11062044423, 0.0007796313, 5.0985019664, 0.0011797747, 0.428486, 48.0, 90.0
201132732, 9.35834507026, 0.0010798884, 3.83952487747, 0.0021483168, 0.286013, 75.0, 3.0
201132737, 31.9159546527, 1.39143e-05, 3.55581966396, 4.69747e-05, 0.097184, 62.0, 71.0
201132839, 22.7027855372, 7.72296e-05, 4.96854760846, 0.0002357134, 0.122309, 24.0, 35.0
201132973, 20.5693775106, 0.0004748884, 3.52079975076, 0.0039702632, 0.013613, 89.0, 90.0
201133037, 16.1036106308, 5.07432e-05, 4.18757104685, 8.65504e-05, 0.409484, 51.0, 91.0
201133059, 55.4259716866, 0.000187511, 3.3732270504, 0.0004168348, 0.229834, 43.0, 65.0
201133060, 3.77453269319, 0.0001796518, 3.5522571359, 0.0003574218, 0.410196, 36.0, 76.0
201133097, 17.6470198963, 8.00298e-05, 3.78503161506, 0.0003994481, 0.032306, 88.0, 90.0
201133147, 6.37533171648, 1.6717e-05, 4.0592158711, 0.0001275135, 0.015511, 96.0, 97.0
201133233, 20.7741486494, 1.45336e-05, 4.4400672268, 2.93241e-05, 0.433968, 53.0, 96.0
201133444, 6.66445813929, 8.46645e-05, 4.66240487232, 0.0001510116, 0.220822, 3.0, 24.0
201133490, 68.3823026601, 0.0002057741, 4.78028669716, 0.000331787, 0.450178, 24.0, 68.0
201133538, 35.2594803928, 0.0001776218, 4.88303546099, 0.0009462911, 0.021213, 36.0, 37.0
201133580, 20.1716947417, 8.31568e-05, 4.41358287138, 0.0001663548, 0.511131, 24.0, 74.0
201133772, 10.1867485681, 0.0013258994, 4.61793301872, 0.0048734893, 0.050832, 40.0, 44.0
201133841, 4.01002640268, 0.0006998411, 5.40745842555, 0.0038242184, 0.019946, 33.0, 34.0
201133900, 36.1972933474, 0.000196382, 4.0554639504, 0.0003742459, 0.300893, 57.0, 86.0
201133946, 5.45627286093, 0.0003358038, 4.00576830136, 0.0007321837, 0.220233, 68.0, 89.0
201134157, 61.5271026887, 3.57965e-05, 3.95247740106, 6.69759e-05, 0.502699, 99.0, 48.0
201134185, 5.88287057611, 0.0001021884, 6.13412175631, 0.0001270749, 0.437557, 67.0, 10.0
201134214, 3.77954660559, 0.000223426, 3.91130072103, 0.0005319452, 0.149688, 14.0, 28.0
201134386, 4.25824102709, 0.0013576513, 3.94151814131, 0.0052816713, 0.049283, 48.0, 52.0
201134601, 5.98981581566, 0.000114781, 4.20996978125, 0.000174654, 0.430882, 30.0, 72.0
201134711, 8.12862464687, 5.67539e-05, 3.79126163389, 9.53528e-05, 0.516391, 42.0, 92.0
201134718, 33.8853348506, 0.0039149578, 39.9528197467, 0.0082653559, 0.339852, 44.0, 77.0
201134797, 17.353516437, 5.78795e-05, 4.28521044731, 0.0001077024, 0.446866, 64.0, 8.0
201134862, 68.0847200867, 0.000643617, 3.99048068048, 0.0012400155, 0.236755, 9.0, 32.0
201134999, 68.985142325, 7.52281e-05, 4.02213468236, 0.0001323737, 0.355952, 47.0, 82.0
201135168, 11.759684958, 0.00030679, 4.20571347605, 0.0007308252, 0.205674, 64.0, 83.0
201135278, 28.6447454795, 0.0002904141, 4.38191463942, 0.0005299364, 0.195282, 60.0, 79.0
201135311, 3.78320113673, 3.73027e-05, 4.57992616868, 9.65194e-05, 0.130305, 68.0, 80.0
201135380, 3.21178468035, 0.0003585187, 4.70144873425, 0.0005160831, 0.384088, 42.0, 79.0
201135396, 20.3289047379, 3.16826e-05, 5.15174883246, 5.37888e-05, 0.379976, 35.0, 71.0
201135499, 25.3504702512, 0.0004686691, 3.6603307055, 0.0010224435, 0.210386, 66.0, 86.0
201135594, 17.3438976941, 0.0004675972, 5.36264587788, 0.0011721184, 0.130512, 40.0, 52.0
201135629, 4.62506255879, 5.50673e-05, 3.92450888219, 9.28502e-05, 0.459046, 26.0, 71.0
201135763, 17.7269735846, 0.0003523627, 4.15551707756, 0.0011691886, 0.101034, 83.0, 93.0
201135807, 37.2306016931, 0.0004134889, 4.22888150515, 0.0006982913, 0.486631, 44.0, 92.0
201135864, 44.98990539, 0.0001555409, 13.1555020639, 0.0003250762, 0.332131, 67.0, 99.0
201135941, 5.88065936893, 0.0002574665, 4.31097993185, 0.0022130663, 0.013723, 89.0, 90.0
201135995, 71.834780006, 0.0001438471, 4.57524869451, 0.0003337044, 0.108702, 18.0, 28.0
201136194, 48.5486973778, 0.0002184366, 18.1557015317, 0.0004383463, 0.459042, 69.0, 15.0
201136242, 5.88065936893, 0.0005963625, 6.36122672343, 0.0051872577, 0.013397, 89.0, 90.0
201136267, 6.47959185051, 0.0002270243, 5.30137471127, 0.0003470784, 0.35375, 73.0, 7.0
201136290, 37.3193510165, 0.000927052, 5.8460301812, 0.0013492937, 0.398461, 45.0, 84.0
201136343, 19.100798095, 0.004543649, 37.6630105595, 0.0091801564, 0.409253, 31.0, 71.0
201136404, 59.4244739696, 0.0002024149, 4.36164815872, 0.0003690904, 0.284993, 40.0, 67.0
201136593, 5.22057699122, 0.0004415592, 4.55156464183, 0.0007416771, 0.400831, 52.0, 91.0
201136594, 27.9540109929, 0.0001230748, 3.93945476618, 0.0002372899, 0.212824, 50.0, 70.0
201136622, 17.3438976941, 2.71556e-05, 4.37478045997, 5.32862e-05, 0.360803, 80.0, 15.0
201136726, 11.4499665088, 0.0015458277, 4.24459039071, 0.0032206241, 0.253789, 65.0, 89.0
201136826, 3.35859368965, 0.0020300973, 3.56621783735, 0.0035906862, 0.428529, 23.0, 65.0
201136920, 8.01416102253, 0.0003812683, 3.74756526576, 0.0008927748, 0.181116, 41.0, 58.0
201137130, 10.7279015286, 0.0002569506, 3.87493642676, 0.0022068396, 0.009813, 13.0, 13.0
201137309, 3.34853334937, 0.0003252317, 4.6721145682, 0.0006282397, 0.189583, 52.0, 70.0
201137334, 26.1335708585, 0.0001823689, 3.68246980888, 0.0003943167, 0.17194, 83.0, 99.0
201137359, 14.2879680426, 0.0001787727, 4.59460812677, 0.000288106, 0.381591, 57.0, 94.0
201137361, 18.2755356826, 0.0003991937, 5.02296651855, 0.003102624, 0.011015, 34.0, 34.0
201137369, 5.89172916605, 7.361e-05, 4.73196141544, 0.0002454843, 0.060417, 65.0, 70.0
201137508, 52.9865656978, 4.77487e-05, 3.94836100302, 8.63034e-05, 0.527338, 34.0, 85.0
201137589, 5.88065936893, 0.0006542713, 6.19916211794, 0.0055922646, 0.013881, 89.0, 90.0
201137600, 11.7332389459, 6.86905e-05, 4.21882295022, 0.0001292543, 0.41201, 9.0, 48.0
201137807, 4.64703539473, 0.0017610922, 4.43012158796, 0.0025683925, 0.388856, 37.0, 75.0
201137859, 44.4784622313, 0.0003668975, 4.36170744231, 0.0012681732, 0.079725, 33.0, 40.0
201138049, 18.5462377025, 0.0004010696, 17.1879232575, 0.0008033351, 0.472727, 63.0, 9.0
201138070, 20.0297107376, 0.0028704597, 4.90342477137, 0.0144590818, 0.018896, 41.0, 42.0
201138368, 3.7149523271, 0.0012366264, 3.79624738166, 0.0117729163, 0.00988, 93.0, 93.0
201138463, 22.2193213664, 9.00564e-05, 3.78470643706, 0.0001539669, 0.391147, 14.0, 52.0
201138512, 4.04369890618, 0.0013777262, 4.17384975249, 0.0028821025, 0.251335, 22.0, 46.0
201138561, 51.3354708853, 6.96584e-05, 4.95025093748, 0.0001188598, 0.503043, 18.0, 66.0
201138638, 26.1335708585, 4.11456e-05, 4.4738252242, 7.61018e-05, 0.416941, 55.0, 96.0
201138736, 14.0632883132, 0.0002026765, 13.0214426257, 0.0004053626, 0.496566, 7.0, 55.0
201138849, 65.3826245675, 0.0001697928, 5.78140061278, 0.0003900853, 0.078662, 14.0, 21.0
201139059, 68.2331869163, 0.0005094717, 4.64142547164, 0.0012516894, 0.160879, 61.0, 76.0
201139106, 5.88729653871, 0.0002910371, 4.6826809985, 0.0004580783, 0.514027, 52.0, 2.0
201139187, 7.46914077805, 0.0003639958, 3.57810551664, 0.0006412146, 0.485472, 7.0, 55.0
201139325, 4.01826233259, 0.0002535646, 4.24542690349, 0.0004547408, 0.297177, 64.0, 93.0
201139500, 6.00936559628, 0.0001020127, 3.31141838337, 0.0002706091, 0.149896, 16.0, 30.0
201139607, 6.54598953133, 9.58021e-05, 5.09899201125, 0.0001583164, 0.318386, 31.0, 62.0
201139757, 3.00259010929, 0.0001073188, 3.21198965834, 0.0010493446, 0.010383, 7.0, 7.0
201140042, 3.02551759357, 0.0009463659, 5.30018394112, 0.0019419137, 0.137869, 56.0, 69.0
201140083, 23.6103814847, 1.49747e-05, 4.5635797168, 2.86113e-05, 0.487888, 53.0, 1.0
201140091, 49.2359200655, 0.0003975332, 3.15192564267, 0.0033814589, 0.013703, 89.0, 90.0
201140274, 4.54316403359, 0.0002761995, 3.88689493723, 0.0005620012, 0.276634, 14.0, 41.0
201140377, 11.9573481392, 0.0004888964, 4.0002105972, 0.0012218354, 0.200177, 11.0, 30.0
201140406, 10.3449836528, 0.0001006409, 4.62403318638, 0.0001703041, 0.453642, 29.0, 73.0
201140433, 3.99467310342, 0.0005214615, 4.14128047529, 0.0009656177, 0.27551, 2.0, 29.0
201140550, 3.1323962074, 4.58037e-05, 3.62090339912, 9.06784e-05, 0.456261, 87.0, 31.0
201140566, 3.71539285713, 0.0012538943, 4.19394847634, 0.0031191505, 0.117665, 81.0, 92.0
201140586, 17.7571531732, 0.0011631031, 5.20026169705, 0.0021121184, 0.470397, 13.0, 59.0
201140663, 38.2777561579, 2.29015e-05, 4.67702011159, 5.10314e-05, 0.146741, 83.0, 96.0
201140673, 4.03120014539, 0.0020433372, 4.81474941161, 0.0032320242, 0.360095, 27.0, 62.0
201140757, 10.7242247726, 0.0001087415, 6.66193001108, 0.0002211547, 0.409268, 71.0, 11.0
201140768, 6.19858083492, 8.93984e-05, 3.75863750253, 0.0001552128, 0.386981, 60.0, 98.0
201140819, 4.23118712831, 0.0005157021, 4.99173804221, 0.0008175163, 0.457007, 22.0, 67.0
201140828, 21.6806672587, 0.0010063227, 5.79467106163, 0.0014266728, 0.375111, 29.0, 66.0
201140964, 15.2336653849, 0.0002891837, 5.01602386679, 0.0004419666, 0.459002, 46.0, 91.0
201140975, 68.2331869163, 0.0002014655, 4.41669344883, 0.0003031108, 0.43385, 4.0, 46.0
201141091, 52.9865656978, 0.0004747114, 4.35927878333, 0.0009913987, 0.208137, 64.0, 84.0
201141142, 16.0705389523, 0.0001877587, 7.91231285772, 0.0003764069, 0.465647, 52.0, 98.0
201141237, 3.12333178295, 8.2134e-05, 4.04209934408, 0.0001486707, 0.359431, 31.0, 66.0
201141265, 16.0870524029, 0.0002386223, 4.24145971042, 0.0003682658, 0.503264, 99.0, 48.0
201141572, 3.16854396295, 0.0001029083, 4.575236311, 0.0001771111, 0.50149, 18.0, 67.0
201141655, 44.4153277296, 0.0004861772, 5.01171367545, 0.0007795596, 0.295434, 23.0, 51.0
201141799, 3.38327946636, 0.0002685715, 5.12535213988, 0.0007872284, 0.059958, 18.0, 23.0
201141876, 21.9697933649, 0.001646197, 3.85864048518, 0.0053913294, 0.094104, 34.0, 42.0
201142023, 46.1847544126, 4.21139e-05, 8.57417216425, 7.72333e-05, 0.305033, 56.0, 86.0
201142056, 6.60260307626, 0.0027790214, 4.4185018197, 0.0047249345, 0.447886, 30.0, 73.0
201142064, 5.67283350943, 3.29248e-05, 4.20647244338, 6.33544e-05, 0.276328, 46.0, 72.0
201142088, 3.37853199125, 6.41251e-05, 4.0538404087, 0.0001701774, 0.099788, 86.0, 95.0
201142127, 59.4244739696, 8.83372e-05, 4.01634778163, 0.0001626566, 0.307031, 69.0, 99.0
201142128, 54.4616578582, 0.0007736099, 4.07080151022, 0.0017491288, 0.180842, 64.0, 81.0
201142176, 4.69020694561, 8.40555e-05, 5.77538819764, 0.0001686161, 0.46133, 64.0, 9.0
201142430, 13.7001237007, 0.0027890442, 28.3586658807, 0.0041684821, 0.491369, 44.0, 92.0
201142448, 29.3704445217, 0.0001277067, 6.43699375173, 0.000330888, 0.14924, 58.0, 72.0
201142477, 22.8186336963, 2.23318e-05, 4.00942297332, 4.48726e-05, 0.28631, 43.0, 70.0
201142481, 23.4336325353, 0.0003157904, 5.02993960346, 0.0009307272, 0.132741, 64.0, 76.0
201142781, 18.1694436895, 8.84584e-05, 5.97473094816, 0.0001884195, 0.327976, 82.0, 14.0
201142802, 11.615677874, 0.000333368, 3.87478438864, 0.0006747429, 0.248738, 50.0, 74.0
201143076, 20.3157232694, 0.0004508347, 3.94342344599, 0.0011641626, 0.125037, 62.0, 73.0
201143107, 5.88065936893, 0.0002623597, 3.69498496158, 0.0022313439, 0.014021, 89.0, 90.0
201143183, 59.8791937267, 0.0011377948, 4.84403201085, 0.0018418017, 0.360733, 53.0, 88.0
201143243, 23.6460656888, 1.79191e-05, 6.68351088763, 2.96444e-05, 0.428617, 1.0, 43.0
201143248, 19.065882953, 0.0001675418, 4.4491404752, 0.0002994564, 0.25166, 71.0, 95.0
201143426, 63.7838153884, 0.0001402653, 4.48325585901, 0.0002367133, 0.219988, 6.0, 27.0
201143595, 17.6569778905, 0.0003308034, 3.95963843541, 0.002894405, 0.013119, 89.0, 90.0
201143664, 4.64014604086, 0.0001408823, 4.08766727625, 0.00024227, 0.384272, 21.0, 58.0
201143872, 56.3236167272, 0.0009276011, 4.4189868215, 0.0017733704, 0.202438, 73.0, 92.0
201143916, 51.3354708853, 0.001293598, 3.88316495824, 0.0075219454, 0.020771, 98.0, 99.0
201144157, 4.12904575516, 9.40908e-05, 4.00278387656, 0.0001938669, 0.217094, 55.0, 76.0
201144253, 3.02844504868, 7.46477e-05, 4.91647404831, 0.0001166835, 0.509248, 42.0, 92.0
201144347, 3.70527730295, 3.45609e-05, 4.33794058595, 9.11752e-05, 0.108254, 84.0, 94.0
201144407, 39.0904308254, 0.0008776124, 16.9712174, 0.0021398365, 0.214005, 87.0, 7.0
201144538, 3.27324786792, 0.0003263251, 6.12863416676, 0.0003943952, 0.458137, 35.0, 80.0
201144607, 29.9895036737, 7.23412e-05, 5.91147228132, 0.0001496459, 0.359686, 36.0, 71.0
201144619, 32.0795144231, 0.0010542598, 4.24605368511, 0.0083468629, 0.010762, 73.0, 73.0
201144622, 4.17698221737, 0.00020014, 4.14668699069, 0.0003213142, 0.460048, 19.0, 64.0
201144854, 64.9754988223, 0.0019543703, 4.29270929938, 0.0043961806, 0.128727, 42.0, 54.0
201145202, 34.7505777284, 9.53672e-05, 4.31875042567, 0.0001996158, 0.198322, 15.0, 34.0
201145205, 5.9921098893, 0.0004302835, 4.28724736106, 0.0031236218, 0.013707, 89.0, 90.0
201145209, 8.34534715601, 0.0007230359, 5.20743968456, 0.0054691213, 0.01067, 14.0, 14.0
201145292, 6.21951949547, 0.0002624642, 5.15049584087, 0.0003758853, 0.400238, 71.0, 10.0
201145370, 11.9802326162, 0.0001959985, 3.92456049036, 0.0015072379, 0.010542, 82.0, 82.0
201145424, 63.5250023822, 0.0008042475, 4.52498053045, 0.0011041172, 0.511105, 38.0, 88.0
201145426, 53.8989125894, 9.38256e-05, 5.18206438808, 0.0001713315, 0.158725, 70.0, 85.0
201145502, 3.19702293225, 0.0001147484, 4.26676033298, 0.0002524085, 0.148512, 60.0, 74.0
201145519, 37.0982376791, 0.0007486914, 4.30954773836, 0.0013497244, 0.270864, 50.0, 76.0
201145566, 39.0416574485, 4.03622e-05, 3.16781612064, 0.0001607809, 0.062048, 59.0, 64.0
201145573, 60.6918875177, 6.83062e-05, 4.73870829223, 0.0001091692, 0.289645, 53.0, 81.0
201145596, 23.0200149438, 7.56465e-05, 3.68612467712, 0.0001971013, 0.161951, 50.0, 65.0
201145621, 5.88065936893, 0.0001426378, 5.65623899102, 0.0012163269, 0.013947, 89.0, 90.0
201145635, 59.4244739696, 0.0004878725, 5.82240394152, 0.0008433396, 0.209131, 6.0, 26.0
201145715, 14.8788489722, 4.02446e-05, 4.4423908921, 8.0555e-05, 0.479784, 29.0, 75.0
201145757, 4.11872287328, 0.0007825285, 4.28615240483, 0.0014460788, 0.271726, 59.0, 85.0
201145772, 35.9891852498, 0.0002459546, 5.8286257004, 0.0018069768, 0.013413, 89.0, 90.0
201145975, 3.23535509775, 0.0005534195, 4.05184122956, 0.0009242215, 0.454086, 90.0, 34.0
201146022, 39.9382953337, 4.01601e-05, 16.7992124487, 8.27286e-05, 0.380234, 45.0, 82.0
201146047, 5.88065936893, 5.43494e-05, 5.49575045313, 0.0004188643, 0.011491, 63.0, 63.0
201146072, 47.0879996233, 0.0001741975, 5.59336131737, 0.0002223801, 0.496709, 45.0, 95.0
201146078, 30.6052962465, 7.57763e-05, 4.26017845056, 0.0002328678, 0.09321, 84.0, 92.0
201146100, 34.2187433167, 0.0003951401, 4.67796681209, 0.0006120928, 0.431431, 68.0, 10.0
201146106, 6.45154526606, 0.0001287739, 4.55423064061, 0.0002944395, 0.11943, 25.0, 36.0
201146122, 10.4941200134, 9.826e-05, 3.70894617369, 0.0001874567, 0.508597, 52.0, 2.0
201146153, 34.4826099888, 2.8518e-05, 4.30564388721, 0.0001120368, 0.069641, 23.0, 29.0
201146276, 5.44109852152, 0.0005038385, 4.52906088704, 0.0040063349, 0.00981, 77.0, 77.0
201146327, 4.54580322922, 1.76792e-05, 4.16325384878, 3.77681e-05, 0.247435, 74.0, 98.0
201146397, 62.1376919472, 8.18022e-05, 3.84754872216, 0.0001337146, 0.475105, 39.0, 85.0
201146408, 18.9275492846, 0.0025183315, 4.80691595372, 0.0038854139, 0.451209, 98.0, 42.0
201146411, 5.55110182432, 0.0002722812, 4.40310255594, 0.0004115385, 0.316154, 52.0, 83.0
201146462, 5.96697873965, 0.0013398218, 3.94431195589, 0.0029018175, 0.308124, 58.0, 88.0
201146489, 3.92652297556, 5.34871e-05, 6.15023041165, 0.0005042553, 0.011381, 81.0, 81.0
201146616, 3.74114867605, 0.0005096811, 4.4811133462, 0.0009209443, 0.504304, 49.0, 99.0
201146635, 6.55970879266, 0.0001879375, 3.47687888224, 0.0003669265, 0.396364, 8.0, 46.0
201146751, 5.68107038941, 0.0001097579, 6.087087773, 0.0002195514, 0.509016, 44.0, 94.0
201146779, 48.0271833858, 0.0004487506, 4.1022344521, 0.0012093323, 0.164881, 39.0, 54.0
201146803, 14.8084618019, 6.61323e-05, 4.07202373261, 0.0001324086, 0.523315, 45.0, 96.0
201146821, 23.7537214164, 0.0006287364, 3.82251393033, 0.0012301698, 0.339439, 25.0, 58.0
201146961, 19.2062689262, 3.12097e-05, 4.03251002232, 5.95366e-05, 0.520335, 23.0, 74.0
201147012, 59.4244739696, 0.0002071427, 4.35690281301, 0.0006112235, 0.103302, 81.0, 90.0
201147037, 3.57045147913, 8.06865e-05, 4.45431956825, 0.0002764511, 0.060498, 98.0, 3.0
201147066, 27.9041863256, 0.0003558651, 4.44620760128, 0.0006225001, 0.40986, 6.0, 46.0
201147085, 28.2059267704, 0.000111597, 4.39306664896, 0.0005648171, 0.040694, 40.0, 43.0
201147132, 5.97609264139, 0.0109212517, 38.8742027987, 0.0268512742, 0.209191, 24.0, 44.0
201147133, 7.81994829711, 0.0005635036, 4.37067433014, 0.0010994368, 0.248364, 72.0, 96.0
201147180, 28.6447454795, 9.74161e-05, 11.1039203744, 0.0001908733, 0.493576, 92.0, 40.0
201147321, 3.20192841475, 8.93672e-05, 4.60498983653, 0.0001593315, 0.358592, 40.0, 75.0
201147381, 21.4577117675, 0.0017002721, 5.43352059996, 0.0024333103, 0.344981, 63.0, 96.0
201147434, 3.68087715303, 7.68743e-05, 3.41323308187, 0.0007281664, 0.009904, 37.0, 37.0
201147492, 6.34689258783, 0.0011860327, 5.88896662303, 0.0023108564, 0.122199, 59.0, 70.0
201147512, 23.6460656888, 1.50587e-05, 5.24631908432, 2.91059e-05, 0.488795, 71.0, 19.0
201147711, 19.7143392246, 7.71647e-05, 18.1969066952, 0.0001583325, 0.376775, 2.0, 39.0
201147752, 4.62233055595, 0.000348522, 4.08163059369, 0.000631158, 0.307096, 51.0, 81.0
201147804, 19.6895289444, 0.000142632, 10.1221133197, 0.0002913609, 0.398249, 1.0, 40.0
201148030, 21.4577117675, 0.000379307, 4.71690063082, 0.0030345596, 0.011316, 42.0, 42.0
201148055, 4.54382376022, 0.0001310685, 3.47695931897, 0.0002437427, 0.412519, 44.0, 84.0
201148067, 5.88065936893, 0.0002653631, 3.68251392923, 0.0022552271, 0.014042, 89.0, 90.0
201148083, 5.20754903667, 0.0002220661, 4.52808411411, 0.0004988284, 0.171921, 77.0, 93.0
201148099, 5.59676040852, 0.0007821795, 4.45936874878, 0.0014243187, 0.317233, 30.0, 61.0
201148176, 7.00135271969, 7.56395e-05, 3.96953881287, 0.0001394806, 0.467475, 62.0, 8.0
201148231, 70.6990664777, 6.10362e-05, 3.11251849861, 0.0001288811, 0.310003, 64.0, 94.0
201148252, 53.3477965137, 7.98041e-05, 6.50751062987, 0.0002174102, 0.160497, 74.0, 89.0
201148324, 6.28066896452, 0.0002626354, 3.87543455707, 0.0006472771, 0.120905, 49.0, 60.0
201148549, 11.939104597, 0.0002787912, 4.45326229715, 0.0004990618, 0.443379, 9.0, 52.0
201148577, 66.3527811492, 0.0003468539, 3.2456352631, 0.0017692717, 0.040036, 52.0, 55.0
201148594, 8.1307368277, 0.0004001433, 4.81230855159, 0.002330073, 0.020071, 35.0, 36.0
201148598, 3.40795911812, 3.65103e-05, 4.45672032394, 5.81786e-05, 0.341434, 56.0, 89.0
201148702, 17.7069238499, 9.03084e-05, 4.07562180316, 0.000223196, 0.206254, 88.0, 8.0
