Param Geweke_score
N0	2.463283221026981
a	16.413199884251384
i	4.7268385874114625
mt	8.405815397413425
rp	22.370066239714156
Param Autocorrelation_time
N0	1.6787796795334602
a	1.2899728911289015
i	1.0385575213151674
mt	1.1164372216533474
rp	1.2459347171387851
