T_folded	Flux	T_half	T_double	T_raw
0.018648360500712613	1.0000054772000002	0.018648360500712613	0.018648360500712613	2457207.09648
0.0187222539133991	1.0000325243	0.0187222539133991	0.0187222539133991	2457185.52057
0.018814200107216905	1.0004438812999998	0.018814200107216905	0.018814200107216905	2457174.73267
0.0188700398074495	0.9999055389000002	0.0188700398074495	0.0188700398074495	2457142.36875
0.01888614661440613	0.9999306509000001	0.01888614661440613	0.01888614661440613	2457163.94475
0.018918093282676907	0.9999714264000001	0.018918093282676907	0.018918093282676907	2457153.15679
0.0390783605339422	1.0001110137999998	0.0390783605339422	0.0390783605339422	2457207.11691
0.03909030704992311	0.9998519734000002	0.03909030704992311	0.03909030704992311	2457196.32893
0.039162253557112336	1.0000073291999998	0.039162253557112336	0.039162253557112336	2457185.54101
0.039244200140446495	0.9998662567999999	0.039244200140446495	0.039244200140446495	2457174.7531
0.03930003984067909	1.0001341595	0.03930003984067909	0.03930003984067909	2457142.38918
0.03931614664763572	1.0000296997999998	0.03931614664763572	0.03931614664763572	2457163.96518
0.039348093315906496	1.0000386301999997	0.039348093315906496	0.039348093315906496	2457153.17722
0.05950836056717179	1.0001621853999998	0.05950836056717179	0.05950836056717179	2457207.13734
0.0595203070831527	1.0000642664	0.0595203070831527	0.0595203070831527	2457196.34936
0.059592253590341926	1.0000361559000002	0.059592253590341926	0.059592253590341926	2457185.56144
0.059674200173676084	0.9999628977000001	0.059674200173676084	0.059674200173676084	2457174.77353
0.05973003987390868	1.0001447168	0.05973003987390868	0.05973003987390868	2457142.40961
0.05974614668086531	1.0000713157	0.05974614668086531	0.05974614668086531	2457163.98561
0.059778093349136086	0.9999396533000002	0.059778093349136086	0.059778093349136086	2457153.19765
0.07994836067654632	1.0001315747000001	0.07994836067654632	0.07994836067654632	2457207.15778
0.07996030719252722	1.0001458183	0.07996030719252722	0.07996030719252722	2457196.3698
0.08002225362357152	0.9999953778999999	0.08002225362357152	0.08002225362357152	2457185.58187
0.08010420020690567	1.0001372274999998	0.08010420020690567	0.08010420020690567	2457174.79396
0.08016003990713827	0.9999163722	0.08016003990713827	0.08016003990713827	2457142.43004
0.0801761467140949	1.0000000826999997	0.0801761467140949	0.0801761467140949	2457164.00604
0.08020809338236567	0.9999504016	0.08020809338236567	0.08020809338236567	2457153.21808
0.1003783607097759	0.9998324248000001	0.1003783607097759	0.1003783607097759	2457207.17821
