#epic_num, bper, bpow, depth, qtran, in1, in2
210339301, 0.3504322430, 0.0000815498, 0.0001646409, 0.431743, 6, 48
210339350, 0.1581494662, 0.0000222242, 0.0002216436, 0.010157, 49, 49
210339410, 2.8871029836, 0.0003061744, 0.0014102157, 0.049597, 16, 20
210339537, 1.7372444547, 0.0003185735, 0.0009203463, 0.139191, 49, 62
210339718, 0.2749344674, 0.0000993566, 0.0001990186, 0.472315, 1, 47
210339733, 0.5095118388, 0.0000252468, 0.0000637171, 0.195042, 62, 81
210339837, 1.8854179761, 0.0000479602, 0.0001050711, 0.295918, 76, 5
210340058, 1.6308035229, 0.0000295694, 0.0001694102, 0.031455, 94, 96
210340480, 0.8772335137, 0.0000102483, 0.0000248186, 0.218060, 35, 56
210340693, 2.3094156594, 0.0000285559, 0.0000928619, 0.105744, 84, 94
210340787, 0.4480708620, 0.0000493196, 0.0003586016, 0.019287, 4, 5
210341214, 0.5414523204, 0.0000427732, 0.0001262409, 0.132305, 58, 70
210341241, 0.7853234547, 0.0000136989, 0.0000332366, 0.216944, 49, 70
210341295, 0.1823891723, 0.0001221254, 0.0005183207, 0.058996, 29, 34
210341408, 0.3076173678, 0.0000948109, 0.0001899189, 0.472045, 68, 14
210341601, 2.9194160584, 0.0006512122, 0.0013879836, 0.327167, 38, 70
210341801, 0.6178960595, 0.0000349911, 0.0000699962, 0.489996, 28, 76
210341825, 0.6229130326, 0.0014739738, 0.0029713727, 0.437340, 1, 44
210341949, 0.2547927054, 0.0140055736, 0.0282243932, 0.438653, 73, 16
210341985, 1.7995680605, 0.0000150372, 0.0000634224, 0.059790, 35, 40
210342145, 1.2827453496, 0.0000647420, 0.0001297486, 0.468078, 43, 89
210342168, 1.7234702672, 0.0002620864, 0.0006256147, 0.227052, 62, 84
210342263, 1.0303998351, 0.0001322578, 0.0002654681, 0.457681, 46, 91
210342315, 2.2457887250, 0.0001795397, 0.0003594522, 0.477234, 72, 19
210342593, 0.7466583696, 0.0000210772, 0.0000529025, 0.197900, 80, 99
210342649, 0.5032209361, 0.0001286489, 0.0002757858, 0.320013, 61, 92
210343004, 2.4619993434, 0.0017287669, 0.0103608388, 0.028662, 54, 56
210343070, 0.9852525783, 0.0000418321, 0.0000838980, 0.462696, 36, 81
210343180, 0.9648440013, 0.0000306392, 0.0000620759, 0.420111, 54, 95
210343184, 0.1402876184, 0.0000210347, 0.0000708959, 0.097545, 4, 13
210343383, 0.1350018227, 0.0045476930, 0.0326240633, 0.019825, 67, 68
210343441, 0.2395811702, 0.0000118335, 0.0000256657, 0.306557, 71, 1
210343450, 1.3257756563, 0.0000191971, 0.0000383968, 0.505941, 44, 94
210343508, 0.8707907571, 0.0002455934, 0.0004921322, 0.469021, 36, 82
210343581, 0.5306573733, 0.1164924777, 0.2733816058, 0.238419, 55, 78
210343755, 0.7713888960, 0.0000241072, 0.0000482925, 0.471574, 19, 65
210343769, 0.5771539616, 0.0000109607, 0.0000223741, 0.399934, 32, 71
210343796, 0.1674921131, 0.0008760510, 0.0043928573, 0.041492, 1, 4
210343819, 0.1680532446, 0.0001409232, 0.0005538946, 0.069571, 43, 49
210343864, 0.2692583882, 0.0000235659, 0.0001192054, 0.040742, 56, 59
210343935, 1.3325485318, 0.0001337888, 0.0002680863, 0.469209, 31, 77
210343963, 0.7862703468, 0.0000208404, 0.0000688440, 0.102054, 58, 67
210344003, 0.9778654323, 0.0000179844, 0.0000381219, 0.334340, 67, 99
210344053, 0.8604497734, 0.0000265117, 0.0000541508, 0.398504, 57, 96
210344106, 0.2813396860, 0.0000922292, 0.0001856738, 0.442887, 53, 96
210344166, 0.8229855414, 0.0000300115, 0.0000926052, 0.119248, 81, 92
210344244, 2.0677603915, 0.0001863600, 0.0004366040, 0.239601, 17, 40
210344373, 0.1703803838, 0.0002384299, 0.0007124826, 0.128501, 98, 10
210344430, 0.3303707130, 0.0002223689, 0.0004535588, 0.401869, 66, 5
210344532, 0.3954883451, 0.0011983267, 0.0024056265, 0.456854, 14, 59
210344563, 0.7987910420, 0.0002081620, 0.0004390329, 0.341275, 97, 30
210344703, 1.4164895878, 0.0000128700, 0.0000310986, 0.219406, 82, 3
210344843, 0.3218113353, 0.0006530126, 0.0013079262, 0.473052, 63, 9
210344877, 0.9641307492, 0.0001399585, 0.0003317867, 0.231565, 69, 91
210344942, 1.2827453496, 0.0000133160, 0.0000364433, 0.158694, 76, 91
210344970, 0.5771539616, 0.0000272947, 0.0000595125, 0.300874, 56, 85
210345053, 0.1697594268, 0.0003474435, 0.0019953292, 0.031300, 74, 76
210345113, 0.1654733010, 0.0000090014, 0.0000250862, 0.151792, 91, 5
210345150, 0.8604497734, 0.0000295167, 0.0000603438, 0.396367, 58, 97
210345183, 0.1760614633, 0.0003197229, 0.0008294154, 0.181558, 19, 36
210345266, 0.1254931327, 0.0004804597, 0.0010459538, 0.302524, 11, 40
210345296, 1.4336168993, 0.0000112788, 0.0000267056, 0.232360, 14, 36
210345523, 0.2987391945, 0.0000132617, 0.0000268566, 0.421498, 56, 97
210345602, 2.4163847269, 0.0000349404, 0.0001290486, 0.079652, 85, 92
210345645, 0.8481395612, 0.0000157587, 0.0000315492, 0.477582, 88, 35
210345648, 0.5907479617, 0.0959607612, 0.1920782423, 0.479806, 38, 85
210345650, 0.3786113670, 0.0000131343, 0.0001324829, 0.009927, 1, 1
210345753, 2.1566611546, 0.0001260712, 0.0002524409, 0.475694, 12, 58
210345761, 0.2211010459, 0.0000206348, 0.0002075930, 0.009980, 13, 13
210345944, 1.2690159912, 0.0014370888, 0.0031702771, 0.289006, 18, 46
210346038, 0.6548133595, 0.0000701675, 0.0001405265, 0.473905, 51, 97
210346054, 1.0870841487, 0.0025940711, 0.0068831067, 0.171419, 73, 89
210346126, 0.1477240829, 0.0001564635, 0.0003492208, 0.278046, 36, 63
210346328, 0.1450300484, 0.0000585105, 0.0001234930, 0.340260, 6, 39
210346423, 0.5738526582, 0.0000250181, 0.0000513418, 0.387962, 59, 97
210346445, 0.8117169531, 0.0000221049, 0.0000492776, 0.279147, 91, 18
210346490, 0.7544327356, 0.0000263170, 0.0000528844, 0.451389, 58, 2
210346584, 0.3259941098, 0.0000892274, 0.0001784548, 0.500164, 27, 76
210346652, 2.1674132948, 0.0000129379, 0.0000431198, 0.100033, 34, 43
210346718, 0.1639135543, 0.0003574088, 0.0008246087, 0.250721, 65, 89
210346920, 0.2471635150, 0.0000180438, 0.0001735780, 0.010925, 65, 65
210346974, 0.7958663872, 0.0000210017, 0.0000425446, 0.420508, 16, 57
210347149, 1.5756381973, 0.0000705303, 0.0001510347, 0.321314, 17, 48
210347178, 0.7732181982, 0.0000867251, 0.0001760720, 0.414036, 41, 81
210347188, 0.1688145780, 0.0013425595, 0.0026871620, 0.519493, 36, 87
210347234, 1.2365307721, 0.0003204588, 0.0016756668, 0.038019, 68, 71
210347334, 1.4180296871, 0.0000113813, 0.0000285276, 0.198614, 35, 54
210347399, 0.7810905114, 0.0000238771, 0.0000650207, 0.160668, 60, 75
210347435, 0.3399286079, 0.0000146220, 0.0000353390, 0.219287, 61, 82
210347498, 2.3942054434, 0.0000716261, 0.0002216408, 0.118469, 70, 81
210347560, 0.2006877588, 0.0005533308, 0.0019181225, 0.091610, 30, 38
210347587, 0.1267862804, 0.0000300209, 0.0001767443, 0.029735, 73, 75
210347612, 0.7295345104, 0.0000251757, 0.0000702324, 0.151426, 51, 65
210347636, 0.7139593002, 0.0000330310, 0.0000693830, 0.347162, 63, 97
210347660, 1.7076739155, 0.0001391077, 0.0002926469, 0.344924, 56, 89
210347847, 0.8673162551, 0.0000217416, 0.0000440385, 0.420846, 52, 93
210348007, 0.6259024329, 0.0005517254, 0.0012970916, 0.237184, 74, 97
210348052, 1.0727773407, 0.0000283572, 0.0000652533, 0.252718, 37, 61
210348109, 0.6927233679, 0.0000916190, 0.0001855578, 0.421185, 11, 52
210348130, 2.3595532132, 0.0001193350, 0.0006067336, 0.040310, 46, 49
210348175, 0.1949287464, 0.0007539585, 0.0025069001, 0.100566, 51, 60
210348194, 0.2201307708, 0.0004634997, 0.0010733409, 0.247961, 90, 14
210348262, 0.9205769526, 0.0000193588, 0.0000560796, 0.138287, 85, 98
210348362, 0.6353546693, 0.0000293727, 0.0000625156, 0.328990, 59, 91
210348474, 0.1263808489, 0.0000263816, 0.0002618225, 0.010258, 11, 11
210348636, 0.1888599275, 0.0000601633, 0.0002526054, 0.060370, 44, 49
210348659, 1.1678800857, 0.0003811841, 0.0007686723, 0.436095, 65, 8
210348713, 1.2249173098, 0.0000223723, 0.0000487992, 0.300459, 44, 73
210348825, 0.1515872775, 0.0011449270, 0.0058637554, 0.039701, 67, 70
210348838, 0.2174877651, 0.0000646635, 0.0006597889, 0.009699, 2, 2
210348848, 0.3094420202, 0.0017876921, 0.0074186901, 0.061899, 12, 17
210348854, 0.7862703468, 0.0000275548, 0.0000589720, 0.322023, 59, 90
210348906, 0.2663440622, 0.0000633954, 0.0003755084, 0.029364, 8, 10
210348941, 0.1805460258, 0.0000210219, 0.0000429683, 0.396841, 27, 66
210349031, 0.9021111512, 0.0000526522, 0.0001150943, 0.298205, 34, 63
210349156, 0.7390425977, 0.0000566734, 0.0001136560, 0.463147, 74, 20
210349185, 0.8702097415, 0.0000442904, 0.0000886348, 0.517458, 52, 3
210349188, 1.3546944858, 0.0000669805, 0.0001925936, 0.140767, 26, 39
210349194, 0.7857966155, 0.0007760875, 0.0022375984, 0.139858, 45, 58
210349206, 2.8430480523, 0.0000711937, 0.0002787697, 0.070142, 67, 73
210349237, 0.7373712544, 0.0002160387, 0.0004889853, 0.265898, 28, 54
