#epic_num, bper, bpow, depth, qtran, in1, in2
202068698, 0.7108462286, 0.0000259481, 0.0000565665, 0.301060, 11, 40
202068699, 2.2040411462, 0.0000468914, 0.0000974231, 0.364598, 49, 84
202068700, 1.9768683274, 0.0000364921, 0.0001004860, 0.156317, 35, 50
202068701, 2.9194160584, 0.0000690950, 0.0001656673, 0.224225, 27, 49
202068702, 0.2456273951, 0.0000200866, 0.0000407601, 0.415462, 5, 47
202068703, 1.1159183066, 0.0010723706, 0.0021478904, 0.472934, 17, 63
202068704, 0.2513553599, 0.0035242259, 0.0101899932, 0.138909, 87, 0
202068705, 1.9738764230, 0.0000447379, 0.0001140853, 0.189802, 39, 57
202068706, 0.5715891768, 0.0000247186, 0.0000624038, 0.194879, 87, 5
202068707, 1.9444480456, 0.0000361048, 0.0000731233, 0.421203, 30, 72
202068708, 1.9590517241, 0.0000427549, 0.0001006015, 0.236598, 40, 63
202068709, 1.5082206245, 0.0000361809, 0.0000733096, 0.419858, 56, 97
202068710, 2.7823949541, 0.0000851084, 0.0002725404, 0.109510, 35, 45
202068711, 2.7242757243, 0.0000879935, 0.0002307347, 0.176638, 29, 46
202068713, 0.9874905356, 0.0000329674, 0.0000660460, 0.471009, 74, 21
202068714, 1.1111646170, 0.0000991049, 0.0002256426, 0.261059, 46, 71
202068715, 1.9187028272, 0.0000408247, 0.0000823737, 0.433839, 38, 82
202068716, 0.2291019071, 0.0001576959, 0.0003384330, 0.318666, 21, 52
202068717, 1.9444480456, 0.0000413539, 0.0000832546, 0.442786, 28, 72
202068718, 1.1017777125, 0.0001394632, 0.0003326379, 0.227571, 47, 69
202068719, 1.9243648961, 0.0000305612, 0.0000628507, 0.383552, 36, 75
202068720, 1.9502633119, 0.0000381460, 0.0000769326, 0.435609, 27, 70
202068722, 1.9561134659, 0.0000706674, 0.0001710061, 0.218524, 43, 64
202068723, 1.3084841876, 0.0014059955, 0.0028389489, 0.431259, 52, 94
202068724, 2.5535881502, 0.0000848698, 0.0001923426, 0.264831, 95, 20
202068725, 0.3063888463, 0.0001338766, 0.0002685744, 0.539068, 60, 11
202068726, 0.2531606043, 0.0004553465, 0.0009204035, 0.427562, 80, 22
202068727, 0.2119390120, 0.0015045807, 0.0038236080, 0.191520, 90, 8
202068728, 0.6934600180, 0.0014414175, 0.0028879498, 0.470255, 78, 24
202068729, 0.9778654323, 0.0000359997, 0.0000720056, 0.493431, 85, 35
202068730, 0.1414899438, 0.0004058934, 0.0012064441, 0.130122, 54, 66
202068731, 0.9957840924, 0.0001129908, 0.0002273368, 0.445487, 65, 9
202068732, 0.9698664684, 0.0000819087, 0.0001640774, 0.528129, 71, 22
202068733, 1.9619988227, 0.0001178380, 0.0002768921, 0.237537, 40, 64
202068734, 0.6486258568, 0.0002493933, 0.0004990850, 0.482709, 63, 10
202068735, 0.8047053143, 0.0000560496, 0.0001122017, 0.521368, 13, 64
202068736, 1.5475932518, 0.0000950190, 0.0002522123, 0.171267, 50, 67
202068738, 0.4388734455, 0.0000711898, 0.0001425535, 0.475317, 99, 45
202068739, 1.9329209356, 0.0000353928, 0.0000707862, 0.497854, 28, 78
202068740, 0.9785991583, 0.0000239694, 0.0000480024, 0.474278, 83, 29
202068742, 1.9531840083, 0.0000473718, 0.0001933142, 0.064167, 58, 63
202068745, 1.9561134659, 0.0000288181, 0.0000695058, 0.220546, 43, 64
202068746, 0.2990131579, 0.0000258422, 0.0002510968, 0.010707, 64, 64
202068749, 0.8576207222, 0.0002028494, 0.0004057622, 0.491154, 19, 68
202068757, 1.5718402851, 0.0004653828, 0.0009365819, 0.444364, 27, 71
202068758, 0.7108462286, 0.0001592736, 0.0003195581, 0.460260, 26, 71
202068761, 1.9444480456, 0.0000682920, 0.0001679399, 0.209072, 55, 76
202068767, 2.9391534392, 0.0000286367, 0.0002011339, 0.020700, 68, 70
202068770, 0.7801560468, 0.0000203922, 0.0001986308, 0.010653, 64, 64
202068772, 0.9563540139, 0.0000955187, 0.0001913171, 0.472973, 15, 61
202068773, 2.4074638844, 0.0000176639, 0.0000893375, 0.040755, 89, 92
202068774, 0.4693558229, 0.0040490614, 0.0080981312, 0.499283, 74, 23
202068775, 0.1467929865, 0.0001387202, 0.0003960718, 0.143164, 63, 77
202068777, 1.0657642294, 0.0006368780, 0.0012738431, 0.494152, 6, 54
202068778, 0.8638693699, 0.0000616050, 0.0001232329, 0.509664, 30, 80
202068779, 0.7872195250, 0.0000521349, 0.0001090951, 0.352941, 2, 36
202068780, 1.9738764230, 0.0000575156, 0.0002254957, 0.069950, 49, 55
202068781, 1.5030063133, 0.0001267323, 0.0002669822, 0.342919, 3, 36
202068782, 2.2457887250, 0.0000269236, 0.0000617855, 0.254818, 26, 50
202068783, 0.1861641387, 0.0012029315, 0.0029698705, 0.206847, 0, 20
202068785, 0.2169451074, 0.0007807922, 0.0015618924, 0.490071, 62, 10
202068786, 2.9726488951, 0.0000210099, 0.0001345239, 0.025018, 65, 67
202068787, 0.8542503204, 0.0000468555, 0.0000964281, 0.382143, 83, 20
202068788, 0.9778654323, 0.0000655153, 0.0001452431, 0.284286, 85, 14
202068790, 0.1685309931, 0.0006443086, 0.0021998879, 0.094760, 56, 65
202068791, 1.9357898813, 0.0000236433, 0.0000477287, 0.432107, 34, 77
202068792, 2.6150292041, 0.0000896534, 0.0001794145, 0.517314, 71, 22
202068793, 0.9179851272, 0.0001955434, 0.0003911238, 0.493121, 58, 6
202068794, 1.9329209356, 0.0000251614, 0.0000504762, 0.461048, 30, 76
202068795, 1.9329209356, 0.0000379589, 0.0000759410, 0.512337, 21, 72
202068796, 1.8854179761, 0.0000640919, 0.0001283597, 0.473833, 62, 10
202068797, 1.0295864081, 0.0010520510, 0.0021083605, 0.468237, 16, 62
202068798, 1.0614274088, 0.0003102177, 0.0006226818, 0.457567, 27, 72
202068799, 0.8209134944, 0.0001052070, 0.0002214038, 0.344428, 52, 86
202068800, 2.4435483871, 0.0000200336, 0.0000684768, 0.094527, 26, 34
202068801, 0.7039401122, 0.0000974755, 0.0001951309, 0.478541, 53, 0
202068802, 0.2408198327, 0.0000902062, 0.0001806516, 0.525722, 72, 23
202068803, 0.1255535372, 0.0000215629, 0.0000573466, 0.170430, 77, 93
202068804, 1.9531840083, 0.0000385979, 0.0001397429, 0.083215, 57, 64
202068805, 0.8071955223, 0.0000255435, 0.0000568511, 0.280627, 6, 33
202068806, 1.3298310946, 0.0000485872, 0.0001202873, 0.205307, 37, 56
202068807, 1.0640252554, 0.0002907235, 0.0006479424, 0.279365, 45, 70
202068808, 0.7307607981, 0.0001191980, 0.0002484733, 0.359048, 41, 76
202068809, 1.6226874391, 0.0000181588, 0.0000591421, 0.105375, 17, 26
202068810, 1.0925480769, 0.0001921554, 0.0003849121, 0.472063, 75, 21
202068811, 0.1431359450, 0.0005519665, 0.0017091980, 0.118280, 79, 89
202068812, 0.2400220842, 0.0000389748, 0.0000800198, 0.387006, 0, 37
202068813, 0.1350437586, 0.0001151720, 0.0003413946, 0.130961, 69, 81
202068814, 0.1636051268, 0.0004420566, 0.0013136588, 0.130186, 39, 49
202068815, 0.6658453752, 0.0003703281, 0.0007427572, 0.462419, 83, 28
202068816, 0.7848508634, 0.0002489781, 0.0004979745, 0.495708, 28, 77
202068817, 0.5246799132, 0.0003016413, 0.0006180988, 0.391181, 39, 77
202068818, 0.7441023987, 0.0001243350, 0.0002959565, 0.228881, 77, 99
202068819, 0.7222623519, 0.0037983893, 0.0075971162, 0.504714, 38, 88
202068820, 2.1146986253, 0.0007915071, 0.0015845255, 0.521832, 99, 49
202068821, 0.1993990840, 0.0001595978, 0.0003847786, 0.220789, 18, 39
202068822, 0.9822843670, 0.0000195160, 0.0000392038, 0.453237, 78, 21
202068823, 0.3092219198, 0.0001034532, 0.0002158518, 0.357550, 29, 64
202068825, 0.8952992091, 0.0000561243, 0.0001122486, 0.500714, 89, 38
202068826, 0.9822843670, 0.0000471258, 0.0000942550, 0.495763, 78, 27
202068827, 2.0072938972, 0.0000288539, 0.0000582803, 0.430092, 30, 73
202068830, 1.7144081843, 0.0000209897, 0.0001405460, 0.022825, 18, 20
202068831, 0.3102517428, 0.0000229608, 0.0002299470, 0.010072, 73, 73
202068832, 1.0353075171, 0.0000486695, 0.0000976373, 0.460938, 81, 27
202068833, 2.4997500000, 0.0000282299, 0.0000607433, 0.315565, 29, 60
202068834, 0.6518677880, 0.0000725305, 0.0001451235, 0.514674, 62, 13
202070161, 0.9425312637, 0.0002519935, 0.0005135200, 0.404105, 31, 71
202070164, 1.2519616027, 0.0042549601, 0.0105301848, 0.205508, 42, 62
202070171, 1.1353468832, 0.0002944203, 0.0005915274, 0.452398, 38, 82
202070174, 0.5428044080, 0.0008996548, 0.0018284781, 0.411047, 81, 21
202070180, 0.3281265382, 0.0006347360, 0.0012776528, 0.443509, 54, 98
202070186, 2.7647004608, 0.0048812395, 0.0136675744, 0.150070, 3, 17
202070192, 0.9310922805, 0.0006969429, 0.0017489788, 0.197991, 46, 65
202070193, 1.6328452452, 0.0012656366, 0.0027551874, 0.302557, 68, 98
202070194, 2.7823949541, 0.0078998863, 0.0220315906, 0.151536, 84, 99
202070201, 0.8162893219, 0.0056659174, 0.0134675139, 0.229809, 30, 52
202070205, 0.5830887355, 0.0040502299, 0.0081101628, 0.475549, 90, 36
202070208, 1.0614274088, 0.0005761363, 0.0012823176, 0.280601, 59, 86
202070212, 1.4320427746, 0.0422440577, 0.1192089102, 0.147265, 85, 99
202070215, 0.5950605039, 0.0007553750, 0.0015116251, 0.482988, 60, 7
202070216, 0.9141246381, 0.0001953926, 0.0003910400, 0.481953, 14, 62
202070217, 0.6406603733, 0.0110112013, 0.0230358820, 0.353324, 20, 54
202070230, 0.7005371322, 0.0002020104, 0.0004113899, 0.405787, 48, 88
202070246, 2.3012658228, 0.0011561315, 0.0027370522, 0.232459, 48, 71
202070250, 2.3176234258, 0.0009347098, 0.0018696029, 0.492997, 45, 94
202070258, 2.4253719276, 0.0036073166, 0.0139529561, 0.072028, 34, 40
202070260, 1.9102719226, 0.0001720938, 0.0003839999, 0.278298, 14, 40
202070263, 1.7032137179, 0.0015909580, 0.0071551487, 0.052161, 97, 5
202070264, 1.8506385341, 0.0130071633, 0.0446436878, 0.093660, 16, 24
202070268, 0.1383382986, 0.0000207508, 0.0001450827, 0.020893, 48, 49
202070273, 0.7100721979, 0.0000001674, 0.0000016046, 0.011002, 65, 65
202070274, 1.0287742644, 0.0000285266, 0.0002094403, 0.018909, 75, 76
202070275, 0.7194732929, 0.0000278397, 0.0000568685, 0.398287, 0, 38
202070276, 1.7535952297, 0.0000149069, 0.0001483295, 0.010204, 7, 7
202070279, 1.4808214444, 0.0000014738, 0.0000138103, 0.011521, 59, 59
202070319, 0.1757293497, 0.0000271301, 0.0001228936, 0.051375, 15, 19
202070321, 0.7628166005, 0.0000306639, 0.0000614118, 0.473870, 47, 94
202070325, 0.2485293874, 0.0000282265, 0.0000565059, 0.478386, 13, 59
202070328, 0.2725216222, 0.0000129252, 0.0000260040, 0.445723, 47, 91
202070332, 0.1874484465, 0.0000580763, 0.0005757937, 0.010279, 79, 79
202070335, 0.7588221902, 0.0000336894, 0.0000676313, 0.456835, 53, 98
202070340, 0.7198704104, 0.0000233259, 0.0001196664, 0.039560, 38, 41
202070344, 0.6103774545, 0.0000307383, 0.0000861459, 0.149741, 54, 68
202070352, 1.9243648961, 0.0000288447, 0.0001059679, 0.080589, 93, 0
202070354, 0.2701507592, 0.0000408385, 0.0000854821, 0.352482, 48, 83
202070357, 0.1446761101, 0.0000299148, 0.0003056506, 0.009673, 37, 37
202070361, 2.9862618218, 0.0000624106, 0.0003769468, 0.028209, 54, 56
202070365, 0.1323441822, 0.0000295128, 0.0001142171, 0.071942, 68, 74
202070376, 2.7647004608, 0.0000668660, 0.0004654508, 0.021082, 73, 74
202070377, 0.9115689671, 0.0000271287, 0.0000957891, 0.087943, 60, 68
202070384, 1.9889271980, 0.0000381707, 0.0000766552, 0.454802, 47, 93
202070387, 0.2101969743, 0.0000402379, 0.0001922569, 0.045911, 8, 12
202070390, 0.1409395027, 0.0000405707, 0.0002924076, 0.019636, 63, 64
202070393, 0.1709386611, 0.0000649204, 0.0006374460, 0.010482, 20, 20
202070394, 0.2509201325, 0.0001394655, 0.0003033677, 0.303395, 95, 24
202070395, 0.2853405881, 0.0001025087, 0.0010407606, 0.009797, 51, 51
202070396, 0.2202051049, 0.0000378116, 0.0000761367, 0.442024, 48, 91
202070411, 0.7732181982, 0.0000345835, 0.0000762337, 0.289760, 3, 31
202070414, 1.9415533981, 0.0000727296, 0.0002577826, 0.087205, 78, 86
202071266, 2.5239377366, 0.0061607343, 0.0123335764, 0.522150, 90, 41
202071278, 1.7257507767, 0.0009220598, 0.0018443072, 0.507133, 16, 65
202071279, 0.1753513223, 0.0319947672, 0.0675271650, 0.340288, 65, 98
202071280, 0.3918052272, 0.0000005036, 0.0000052307, 0.009357, 88, 88
202071288, 2.8003174010, 0.0008977885, 0.0019169543, 0.324910, 48, 79
202071289, 1.5223039838, 0.0033392058, 0.0234779377, 0.020655, 47, 48
202071290, 1.9215296906, 0.0001419685, 0.0003079962, 0.306268, 10, 39
202071292, 1.3284765279, 0.0044409296, 0.0099593949, 0.273792, 76, 3
202071293, 0.2865316649, 0.0140992820, 0.0321361499, 0.260186, 65, 90
202071294, 1.9590517241, 0.0000424164, 0.0001372288, 0.106984, 54, 63
202071295, 2.4619993434, 0.0000887871, 0.0001834437, 0.374532, 90, 24
202071297, 0.1327212796, 0.0070487532, 0.0141094259, 0.520548, 93, 44
202071299, 0.1524377230, 0.0000155043, 0.0001556039, 0.010029, 79, 79
202071301, 0.9384620198, 0.0000399238, 0.0000970702, 0.215672, 25, 46
202071302, 3.0000000000, 0.0000724934, 0.0001491008, 0.383357, 89, 26
202071304, 1.3284765279, 0.0000699122, 0.0001884443, 0.164797, 45, 60
202071305, 1.9590517241, 0.0000356389, 0.0000847828, 0.229258, 42, 63
202071307, 2.3681218915, 0.0000396311, 0.0001053120, 0.170785, 27, 43
202071308, 0.9713110773, 0.0008594095, 0.0017911059, 0.359386, 93, 28
202071310, 2.4527391660, 0.0013590849, 0.0031617482, 0.244604, 56, 80
202071311, 1.6247088772, 0.0001313257, 0.0002641265, 0.447232, 36, 80
202071315, 0.1783730749, 0.0000184668, 0.0001860570, 0.009950, 81, 81
202071316, 0.9284409917, 0.0006507387, 0.0014083647, 0.308931, 25, 55
202071317, 1.2353595256, 0.0079966365, 0.0160140877, 0.474515, 29, 75
202071322, 0.4044412086, 0.0069559539, 0.0187031245, 0.165814, 16, 32
202071328, 0.6727142248, 0.0000559511, 0.0001144911, 0.394273, 23, 62
202071330, 0.8203971119, 0.0004394164, 0.0008847744, 0.442152, 58, 1
202071331, 1.4118892968, 0.0000569151, 0.0001824661, 0.109225, 75, 85
202071333, 0.9808069579, 0.0000419164, 0.0000839540, 0.473142, 80, 25
202071374, 1.9561134659, 0.0000365300, 0.0000877100, 0.223343, 44, 66
202071376, 0.1470412345, 0.0000075002, 0.0000777928, 0.009383, 34, 34
202071383, 2.9524606299, 0.0000211419, 0.0001047067, 0.042583, 67, 70
202071387, 0.2508236199, 0.0000241903, 0.0000509739, 0.342553, 94, 27
202071393, 0.9756708408, 0.0000247929, 0.0000569586, 0.253968, 23, 48
202071394, 0.9867434211, 0.0000355539, 0.0000728297, 0.391921, 84, 23
202071396, 1.9561134659, 0.0000444627, 0.0001056659, 0.229927, 43, 65
202071399, 0.6587824483, 0.0000455187, 0.0000942659, 0.370266, 19, 55
202071401, 1.6186596158, 0.0000345131, 0.0001980184, 0.031361, 6, 8
202071406, 0.2810971381, 0.0000364115, 0.0003395249, 0.011636, 57, 57
202071440, 2.2652922519, 0.0003791448, 0.0015503236, 0.063891, 66, 72
202071443, 0.6564613196, 0.0002062668, 0.0014441807, 0.020833, 96, 97
202071445, 0.6202468829, 0.0009954383, 0.0024622321, 0.205797, 67, 87
202071446, 0.1766098122, 0.0006846994, 0.0014554017, 0.330669, 27, 59
202071448, 0.1831318681, 0.0010191809, 0.0021185174, 0.363765, 89, 24
202071450, 0.4790093097, 0.0014183515, 0.0041201122, 0.137383, 30, 43
202071457, 1.9590517241, 0.0000284972, 0.0000671772, 0.235337, 41, 64
202071458, 0.1334136861, 0.0001447626, 0.0004314188, 0.129317, 18, 30
202071460, 0.8885893714, 0.0001253957, 0.0002525234, 0.441540, 28, 71
202071465, 1.9590517241, 0.0000366054, 0.0000864164, 0.234352, 41, 64
202071466, 1.9473513373, 0.0000261885, 0.0000530877, 0.418466, 29, 71
202071467, 0.4703714738, 0.0003951560, 0.0008075090, 0.397361, 13, 51
202071468, 0.5131200821, 0.0000268772, 0.0000537599, 0.507127, 94, 44
202071475, 1.9619988227, 0.0000217672, 0.0000504411, 0.247460, 39, 63
202071476, 1.1274948318, 0.0000204966, 0.0000457856, 0.277299, 67, 94
202071482, 1.9619988227, 0.0000251475, 0.0000588043, 0.240929, 39, 64
202071486, 0.1406203854, 0.0001201994, 0.0002412193, 0.458797, 96, 41
202071487, 0.4777809633, 0.0001082582, 0.0002200952, 0.410201, 43, 83
202071488, 1.8665297741, 0.0000018876, 0.0000185316, 0.010485, 98, 0
202071498, 1.9708935611, 0.0000365379, 0.0000730809, 0.494152, 9, 58
202071503, 0.7695682290, 0.0002200139, 0.0004401015, 0.490842, 88, 37
202071505, 1.1957188982, 0.0003738029, 0.0007528792, 0.440925, 53, 99
202071521, 1.0486261623, 0.0001642911, 0.0003355813, 0.398415, 79, 18
202071522, 0.1570071445, 0.0000953233, 0.0002825422, 0.130979, 95, 7
202071523, 0.7155260835, 0.0000329482, 0.0000696708, 0.337662, 57, 90
202071524, 0.5828281651, 0.0000195783, 0.0000441218, 0.269565, 8, 34
202071525, 0.1279429829, 0.0000317512, 0.0003257252, 0.009594, 61, 61
202071527, 1.7326286605, 0.0003752950, 0.0007506061, 0.496732, 43, 92
202071536, 0.2401104619, 0.0000097853, 0.0000216608, 0.285714, 63, 90
202071541, 0.5899463095, 0.0003524755, 0.0007081318, 0.452663, 8, 52
202071543, 1.9158842690, 0.0000339865, 0.0000683559, 0.447154, 38, 83
202071544, 0.5825678274, 0.0001098538, 0.0002246927, 0.395263, 59, 98
202071551, 2.9794398093, 0.0000300101, 0.0000600372, 0.511869, 35, 85
202071554, 0.4123695751, 0.0000329869, 0.0000661396, 0.464631, 93, 38
202071557, 0.6086683035, 0.0000438930, 0.0000895130, 0.402256, 5, 43
202071558, 1.9561134659, 0.0000342316, 0.0000794011, 0.246753, 40, 64
202071559, 1.9357898813, 0.0000485139, 0.0000984563, 0.415136, 33, 75
202071562, 1.9619988227, 0.0000454912, 0.0001048086, 0.251788, 39, 64
202071563, 0.1653474297, 0.0002394109, 0.0007993489, 0.099631, 88, 97
202071564, 0.4955724434, 0.0001872152, 0.0003816759, 0.403039, 70, 10
202071566, 0.8047053143, 0.0001473493, 0.0002955981, 0.461024, 39, 84
202071569, 0.1260632396, 0.0000097787, 0.0000982798, 0.010000, 55, 55
202071572, 0.2085833687, 0.0009085864, 0.0022883366, 0.196108, 79, 98
202071573, 0.1483795334, 0.0009584177, 0.0033828012, 0.088018, 72, 80
202071576, 1.9590517241, 0.0000453933, 0.0001059359, 0.242338, 41, 64
202071577, 1.9590517241, 0.0000464668, 0.0001102039, 0.231268, 41, 63
202071578, 0.6744536379, 0.0000163713, 0.0000327474, 0.508475, 80, 29
202071579, 1.5642991239, 0.0006250098, 0.0053276806, 0.013957, 41, 51
202071581, 0.2105023087, 0.0002255836, 0.0005548137, 0.208999, 23, 43
202071582, 1.9619988227, 0.0000194062, 0.0000838417, 0.056801, 51, 57
202071584, 1.9590517241, 0.0000368342, 0.0000736995, 0.514541, 13, 64
202071594, 0.5910156635, 0.0001265770, 0.0002534028, 0.522150, 64, 15
202071602, 1.3380168607, 0.0016590438, 0.0033184985, 0.492132, 36, 84
202071603, 0.5748644143, 0.0000324690, 0.0000702579, 0.309144, 69, 99
202071607, 1.9590517241, 0.0000521874, 0.0001222148, 0.239886, 41, 64
202071608, 0.4376951586, 0.0002571767, 0.0005159275, 0.460972, 59, 4
202071611, 0.1637900438, 0.0013864458, 0.0041272366, 0.129657, 38, 50
202071619, 0.6454160122, 0.0005106756, 0.0010213846, 0.504041, 37, 87
202071624, 0.7601490041, 0.0024854982, 0.0052944388, 0.327917, 65, 97
202071629, 0.6356643357, 0.0068711494, 0.0137652372, 0.528853, 51, 2
202071631, 1.7349334876, 0.0043360289, 0.0120177780, 0.153846, 75, 90
202071635, 0.7307607981, 0.0012974266, 0.0026047494, 0.456456, 80, 25
202071645, 1.9590517241, 0.0000708073, 0.0001663720, 0.237573, 41, 64
202071649, 0.9793339863, 0.0000228908, 0.0000458411, 0.474527, 82, 28
202071654, 0.3374658282, 0.0001720099, 0.0003451064, 0.460352, 43, 89
202071661, 1.9502633119, 0.0000313975, 0.0000739586, 0.235849, 44, 67
202071671, 0.5005172529, 0.0003716106, 0.0007444192, 0.528356, 51, 2
202071673, 1.6769342576, 0.0000470737, 0.0000981117, 0.359307, 48, 83
202071675, 1.2283783784, 0.0004525962, 0.0009078355, 0.461874, 53, 98
202071676, 0.1421530763, 0.0003029097, 0.0008465688, 0.150754, 59, 73
202071677, 0.2123531077, 0.0007301182, 0.0022418394, 0.120614, 51, 62
202071680, 0.9980702046, 0.0015106817, 0.0030214269, 0.496760, 39, 88
202071681, 0.9008649168, 0.0000278843, 0.0000561375, 0.442771, 96, 39
202071682, 0.4717325324, 0.0001445009, 0.0002892485, 0.520649, 15, 66
202071684, 1.3325485318, 0.0183295611, 0.0446747533, 0.214233, 60, 80
202071685, 1.9215296906, 0.0000213985, 0.0000432172, 0.430444, 49, 93
202071686, 0.4385782794, 0.0000129029, 0.0000265216, 0.384615, 96, 33
202071687, 0.1530998158, 0.0000917758, 0.0002913001, 0.111748, 48, 58
202071688, 0.1678369804, 0.0001911753, 0.0003834769, 0.461707, 89, 35
202071689, 0.6737567944, 0.0027943952, 0.0055890764, 0.505058, 46, 96
202071690, 1.9561134659, 0.0000193166, 0.0000449871, 0.243814, 42, 66
202071691, 0.5833495391, 0.0000310360, 0.0000643759, 0.367435, 70, 6
202071693, 0.9705882353, 0.0017356957, 0.0034792213, 0.466474, 62, 7
202071698, 0.1768013438, 0.0006578027, 0.0021207586, 0.107836, 50, 60
202071702, 0.2283797879, 0.0003068484, 0.0006157869, 0.458840, 97, 41
202071704, 0.2389228282, 0.0003795546, 0.0037780792, 0.010197, 4, 4
202071705, 1.9649548015, 0.0000531089, 0.0001577784, 0.130274, 49, 63
202071706, 0.2120079158, 0.0000454114, 0.0001296171, 0.143273, 50, 63
202071707, 1.9561134659, 0.0000253222, 0.0000737585, 0.136494, 54, 68
202071709, 1.4367755532, 0.0002083785, 0.0004171572, 0.521895, 10, 61
202071710, 0.5718397926, 0.0004702132, 0.0009404303, 0.498557, 4, 53
202071713, 1.9531840083, 0.0000231994, 0.0000555770, 0.224767, 43, 65
202071714, 1.1130612245, 0.0000427293, 0.0000866760, 0.416489, 78, 19
202071715, 0.5306573733, 0.0001329970, 0.0002662173, 0.479523, 18, 64
202071718, 0.1536770921, 0.0002050088, 0.0006134799, 0.128075, 55, 67
202071719, 1.6027463133, 0.0000151487, 0.0000313369, 0.372294, 20, 56
202071720, 1.4641968077, 0.0001818528, 0.0004004655, 0.290739, 42, 70
202071721, 0.2491465876, 0.0000222223, 0.0000444605, 0.486667, 14, 61
202071723, 1.9828794289, 0.0000320927, 0.0000642098, 0.486232, 3, 50
202071725, 2.2152721365, 0.0000885217, 0.0001795064, 0.417455, 94, 35
202071727, 1.9215296906, 0.0000113576, 0.0000670778, 0.029542, 80, 82
202071728, 1.9649548015, 0.0000269062, 0.0000618732, 0.253228, 37, 62
202071729, 0.1527591054, 0.0000219622, 0.0000668458, 0.123099, 46, 57
202071731, 1.3703517588, 0.0022216798, 0.0099615983, 0.052496, 97, 15
202071732, 1.9619988227, 0.0000312505, 0.0000715057, 0.257101, 38, 65
202071738, 1.9590517241, 0.0000398917, 0.0000948444, 0.229640, 42, 64
202071739, 0.2043670800, 0.0010351397, 0.0035983235, 0.091045, 36, 45
202071740, 0.8790072086, 0.0000389510, 0.0000816715, 0.349852, 82, 16
202071747, 0.2242179617, 0.0001686623, 0.0006625024, 0.069666, 16, 22
202071748, 0.1296730184, 0.0004902865, 0.0020151331, 0.063189, 98, 3
202071750, 0.8581850432, 0.0000505955, 0.0001035278, 0.394366, 61, 99
202071753, 2.9194160584, 0.0001799234, 0.0005447227, 0.124633, 63, 75
202071757, 0.1689676733, 0.0008276535, 0.0024542411, 0.130848, 51, 63
202071761, 0.2401546751, 0.0000203819, 0.0000410005, 0.446352, 44, 88
202071764, 1.9619988227, 0.0000221543, 0.0000501827, 0.265262, 37, 63
202071765, 1.9590517241, 0.0000161301, 0.0000388751, 0.220999, 42, 63
202071767, 0.1548999762, 0.0018891296, 0.0037783372, 0.503212, 80, 29
202071769, 0.8904093324, 0.0000354326, 0.0000708933, 0.514079, 70, 21
202071770, 0.1410004512, 0.0005999900, 0.0012000061, 0.496703, 37, 85
202071771, 0.1524555421, 0.0002360592, 0.0006853177, 0.137574, 88, 0
202071772, 0.9793339863, 0.0000285444, 0.0000680646, 0.227737, 10, 30
202071775, 0.5317391381, 0.0001086015, 0.0002180228, 0.456681, 97, 41
202071776, 0.3720235142, 0.0007897510, 0.0015795036, 0.499269, 6, 55
202071777, 0.4243097205, 0.0000219852, 0.0000439767, 0.491513, 93, 41
202071778, 0.4413984903, 0.0004762326, 0.0009538881, 0.527299, 55, 6
202071780, 1.9649548015, 0.0000330336, 0.0000754821, 0.258182, 37, 64
202071782, 0.8855725799, 0.0000357841, 0.0000738934, 0.375556, 84, 20
202071783, 1.0019038076, 0.0000228450, 0.0000922431, 0.065646, 89, 95
202071790, 0.9563540139, 0.0046294128, 0.0092589781, 0.497131, 57, 6
202071792, 0.7287192693, 0.0162106268, 0.0324462485, 0.480378, 69, 15
202071800, 0.4620396470, 0.0004799073, 0.0009601061, 0.487681, 42, 90
202071803, 0.1529382374, 0.0007928713, 0.0023520867, 0.130719, 5, 17
202071805, 0.3359879032, 0.0000178230, 0.0000360207, 0.428060, 52, 94
202071806, 0.5986110834, 0.0003511298, 0.0007052481, 0.454019, 54, 99
202071807, 0.5061503417, 0.0000120178, 0.0000241182, 0.458636, 21, 65
202071810, 1.0701366344, 0.0003983058, 0.0007977110, 0.473760, 7, 53
202071814, 0.5473605460, 0.0000242703, 0.0000488307, 0.445581, 69, 13
202071815, 1.5605556134, 0.0000258202, 0.0000517487, 0.467672, 86, 31
202071816, 1.9649548015, 0.0000302726, 0.0000713355, 0.235594, 38, 61
202071817, 0.2507753915, 0.0000494220, 0.0000993782, 0.448226, 58, 2
202071818, 0.2453501497, 0.0000411511, 0.0003940159, 0.011029, 26, 26
202071819, 0.6268048561, 0.0000260610, 0.0000522677, 0.462687, 98, 43
202071823, 0.6508918110, 0.0000421728, 0.0000849068, 0.442611, 53, 96
202071827, 1.9889271980, 0.0000296884, 0.0000594882, 0.530583, 95, 46
202071828, 2.3510463202, 0.0014156337, 0.0042965390, 0.123913, 18, 29
202071829, 0.1420601732, 0.0007120664, 0.0018986708, 0.169320, 31, 47
202071831, 0.5022519883, 0.0000184696, 0.0000370457, 0.462104, 89, 35
202071837, 0.9912431432, 0.0000272020, 0.0000544064, 0.504659, 67, 17
202071838, 0.5574200022, 0.0006945776, 0.0013919362, 0.468410, 71, 17
202071840, 1.9980683408, 0.0000269559, 0.0000540094, 0.469941, 96, 41
202071841, 1.9561134659, 0.0000260172, 0.0000521700, 0.463977, 20, 64
