#epic_num, bper, bpow, depth, qtran, in1, in2
202527844, 1.9130739796, 0.0000808464, 0.0002151404, 0.170173, 76, 92
202528405, 0.6699497487, 0.0000444078, 0.0000889627, 0.471268, 45, 91
202532858, 0.1428068154, 0.0000320810, 0.0003136431, 0.010574, 61, 61
202532942, 2.6850161117, 0.0001468404, 0.0003573920, 0.215064, 54, 74
202533382, 0.1641404745, 0.0003251703, 0.0010312728, 0.111954, 27, 37
202533649, 0.2962959305, 0.0000294543, 0.0002794457, 0.011236, 99, 99
202533810, 1.7280373293, 0.0025886848, 0.0063560945, 0.209955, 26, 46
202534070, 0.1641404745, 0.0003265184, 0.0010704343, 0.103825, 28, 37
202536655, 1.0239281813, 0.0000196542, 0.0000442406, 0.270573, 73, 99
202538585, 0.6259024329, 0.0000734461, 0.0001544155, 0.345835, 1, 34
202539362, 1.1383196721, 0.0004057468, 0.0009891161, 0.214122, 2, 22
202539462, 1.2123918842, 0.0000698557, 0.0001397776, 0.515389, 24, 74
202540096, 0.6347362407, 0.0000444575, 0.0001098496, 0.206388, 65, 85
202540162, 1.0279634008, 0.0000765601, 0.0001744778, 0.260296, 71, 96
202544292, 0.5077266803, 0.0043811725, 0.0087624171, 0.497971, 0, 49
202544694, 1.9679197008, 0.0000342380, 0.0000936561, 0.158887, 43, 58
202545478, 0.1344728808, 0.0000429018, 0.0004256469, 0.010264, 29, 29
202546150, 0.4433490984, 0.0000190610, 0.0001931538, 0.009835, 25, 25
202548111, 1.7144081843, 0.0000674842, 0.0002615519, 0.071714, 74, 80
202548139, 1.9531840083, 0.0000233003, 0.0001407394, 0.028204, 44, 46
202548310, 0.8383265329, 0.0002652376, 0.0027038116, 0.009718, 54, 54
202548324, 2.3012658228, 0.0000221416, 0.0000599066, 0.163259, 11, 26
202548530, 0.7382059801, 0.0001883749, 0.0003784738, 0.452331, 93, 37
202551457, 2.8184722353, 0.0000459324, 0.0001371838, 0.128660, 69, 81
202551541, 0.2964306184, 0.0002402544, 0.0005470513, 0.261002, 76, 1
202551851, 0.2119390120, 0.0000720259, 0.0002650397, 0.080299, 42, 49
202552065, 2.0677603915, 0.0000451928, 0.0000935627, 0.370812, 55, 91
202552141, 1.8247460308, 0.0035870073, 0.0089343087, 0.201993, 78, 97
202552587, 1.5475932518, 0.0043864117, 0.0091777678, 0.353118, 52, 86
202552820, 0.7262844414, 0.0006209698, 0.0012443488, 0.468901, 95, 41
202552884, 0.2047842382, 0.0001304963, 0.0006092804, 0.048196, 1, 5
202552973, 0.5396599802, 0.0001594254, 0.0003188882, 0.492340, 34, 82
202553018, 0.7054631829, 0.0002266001, 0.0005944309, 0.176453, 2, 19
202553061, 0.8399462381, 0.0000752366, 0.0001505234, 0.512907, 37, 88
202554180, 0.1676859264, 0.0015474989, 0.0037976302, 0.210256, 73, 93
202554603, 0.2460908658, 0.0001663442, 0.0015707801, 0.011343, 7, 7
202555014, 0.9889881639, 0.0002023685, 0.0007795185, 0.072678, 29, 35
202556430, 1.0287742644, 0.0000466814, 0.0000961725, 0.380025, 62, 99
202556548, 0.1435929594, 0.0000242974, 0.0002407310, 0.010293, 52, 52
202558355, 1.2890846584, 0.0000336543, 0.0000680891, 0.424513, 8, 50
202559547, 0.6173111353, 0.0000880319, 0.0001906274, 0.308323, 64, 94
202560203, 1.1668352264, 0.0000350473, 0.0001378803, 0.069431, 48, 54
202560219, 0.6483034364, 0.0000227564, 0.0000465581, 0.394642, 71, 9
202561196, 0.6741050361, 0.0000944558, 0.0002244783, 0.229917, 47, 69
202561581, 1.3177385345, 0.0000736166, 0.0001719024, 0.241920, 76, 99
202562641, 0.7610361275, 0.0003735520, 0.0007486398, 0.467989, 48, 94
202563133, 2.1855737705, 0.0001196378, 0.0003632962, 0.123764, 19, 30
202563699, 1.3575145947, 0.0003842401, 0.0007718805, 0.453120, 37, 81
202564230, 0.2319540994, 0.0000511763, 0.0001029016, 0.448416, 98, 42
202564237, 0.2043670800, 0.0000262368, 0.0000611629, 0.243116, 4, 27
202564584, 0.3276319670, 0.0000398907, 0.0000828863, 0.364428, 10, 45
202565282, 1.7099127857, 0.0002857915, 0.0014674964, 0.039486, 69, 72
202566044, 0.5462143559, 0.0000483756, 0.0001232867, 0.190103, 7, 25
202566766, 0.1557323006, 0.0000360867, 0.0000989605, 0.157911, 82, 97
202566857, 1.3546944858, 0.0003249541, 0.0006507802, 0.474127, 84, 30
202566983, 0.8650152835, 0.0000437024, 0.0000876948, 0.459376, 45, 90
202567324, 0.2865316649, 0.0000754962, 0.0001533254, 0.413110, 17, 57
202568401, 1.6747808609, 0.0002865533, 0.0008943196, 0.116159, 30, 41
202569086, 1.1423076923, 0.0088241917, 0.0180848983, 0.390808, 18, 56
202569878, 0.9852525783, 0.0000670186, 0.0001352167, 0.434101, 30, 72
202570540, 0.1569693513, 0.0000441175, 0.0003081363, 0.020938, 66, 67
202571062, 1.2993589188, 0.0002334304, 0.0004703661, 0.439072, 82, 24
202571430, 1.9919649379, 0.0004972049, 0.0014658189, 0.132653, 20, 32
202572958, 0.6470169535, 0.0000353444, 0.0000719956, 0.405167, 78, 17
202572997, 2.2574503311, 0.0000308147, 0.0001093218, 0.087025, 65, 73
202574118, 0.5178056654, 0.0000741802, 0.0001747879, 0.235645, 41, 64
202575163, 1.1159183066, 0.0000463872, 0.0000941011, 0.416338, 76, 17
202575230, 1.1333736351, 0.0001479906, 0.0003457809, 0.241495, 69, 92
202575274, 0.5115101289, 0.0000203310, 0.0002055374, 0.009882, 93, 93
202575346, 0.1719981881, 0.0005906807, 0.0016720592, 0.146159, 19, 32
202576842, 0.8410295231, 0.0002399505, 0.0005566760, 0.246617, 53, 77
202577161, 0.9785991583, 0.0000645364, 0.0001315277, 0.403846, 49, 88
202577527, 0.5469014932, 0.0000453854, 0.0001154144, 0.191190, 92, 10
202578169, 1.3952741988, 0.0005797764, 0.0011642391, 0.455183, 19, 64
202579782, 1.9531840083, 0.0000521860, 0.0001484658, 0.144407, 33, 46
202580119, 0.6030396237, 0.0000288213, 0.0000577313, 0.472290, 48, 94
202580602, 0.1737163970, 0.0000451440, 0.0001224308, 0.162305, 19, 34
202580813, 2.6905552067, 0.0000502984, 0.0004897446, 0.010662, 95, 95
202580886, 0.8996221209, 0.0017153887, 0.0034361258, 0.472113, 99, 45
202580996, 1.0271538145, 0.0000506352, 0.0001069373, 0.339392, 65, 98
202581426, 0.5612580923, 0.0001318841, 0.0002637691, 0.501348, 74, 23
202582206, 0.7686611147, 0.0001138911, 0.0002843765, 0.200660, 24, 43
202582420, 0.4995586790, 0.0000307223, 0.0002256650, 0.018891, 62, 63
202582483, 0.6986607663, 0.0001554103, 0.0003113040, 0.472144, 91, 37
202582895, 1.6987767584, 0.0000742875, 0.0001544268, 0.363664, 62, 98
202583210, 1.6790931990, 0.0000463985, 0.0001376512, 0.130701, 26, 38
202583440, 1.7395615866, 0.0041796697, 0.0099121277, 0.231313, 2, 24
202584037, 1.9858987090, 0.0000750137, 0.0001813425, 0.219131, 33, 54
202584066, 0.1477575549, 0.0001518022, 0.0003723539, 0.210526, 30, 50
202584126, 1.2519616027, 0.0000298064, 0.0000689626, 0.248617, 25, 49
202584467, 0.6953085161, 0.0002075315, 0.0004151534, 0.510429, 51, 1
202585030, 1.2980656887, 0.0001919539, 0.0003840677, 0.514429, 45, 96
202585031, 1.1092744619, 0.0000119748, 0.0001162961, 0.010717, 11, 11
202585553, 0.2451195895, 0.0000217130, 0.0001008897, 0.048688, 50, 54
202585753, 0.6564613196, 0.0000177763, 0.0000355995, 0.525681, 51, 2
202585915, 1.6790931990, 0.0001146015, 0.0003656811, 0.110403, 27, 37
202586991, 1.3339114194, 0.0001464953, 0.0003819477, 0.179234, 34, 51
202587982, 1.6834278018, 0.0003325127, 0.0013954469, 0.060431, 26, 31
202588237, 0.3402833710, 0.0007126661, 0.0014282938, 0.467818, 41, 87
202589741, 0.6313562889, 0.0000402341, 0.0000865902, 0.315337, 64, 95
202589809, 2.2771578228, 0.0000217172, 0.0000920836, 0.059116, 68, 73
202589921, 0.1343067066, 0.0004482851, 0.0015514785, 0.091940, 81, 89
202590030, 1.1534202330, 0.0001597134, 0.0003203955, 0.461148, 15, 60
202590141, 0.9756708408, 0.0000419915, 0.0001224884, 0.136029, 77, 89
202590160, 0.1315831030, 0.0000609603, 0.0006218977, 0.009703, 36, 36
202590369, 2.3854473161, 0.0001198054, 0.0003463669, 0.138947, 23, 36
202590973, 1.4825046951, 0.0001880604, 0.0003769862, 0.466143, 28, 74
202591306, 0.3820495186, 0.0000839037, 0.0001683545, 0.459721, 6, 51
202591825, 1.4495505944, 0.0001291212, 0.0002723938, 0.340937, 39, 72
202591862, 0.7782938094, 0.0000464803, 0.0001015045, 0.299215, 68, 97
202592009, 0.1601300386, 0.0003129234, 0.0013399061, 0.057893, 85, 90
202592839, 1.9531840083, 0.0002235998, 0.0005800367, 0.181573, 31, 48
202592958, 0.2101292424, 0.0006631660, 0.0046596057, 0.020683, 10, 11
202592986, 0.6223185760, 0.0000457230, 0.0000950241, 0.364085, 63, 99
202593561, 2.7588522027, 0.0018047513, 0.0053797094, 0.129248, 1, 13
202593646, 0.2083168399, 0.0000313422, 0.0001904407, 0.027862, 52, 54
202594308, 0.2059483842, 0.0001023610, 0.0002058133, 0.448578, 3, 47
202595250, 0.5683510487, 0.0002736896, 0.0006027117, 0.290725, 6, 34
202595485, 0.7843788406, 0.0000360562, 0.0001067333, 0.131380, 17, 29
202595737, 0.2784564543, 0.0000475865, 0.0001103471, 0.246960, 30, 54
202596299, 1.3393909627, 0.0001667298, 0.0003420006, 0.388956, 62, 0
202596301, 1.9738764230, 0.0001652159, 0.0011961886, 0.019455, 27, 28
202596376, 1.3660458127, 0.0000533123, 0.0001118912, 0.348407, 37, 70
202596509, 0.8209134944, 0.0000450434, 0.0000911599, 0.423505, 57, 99
202596615, 1.6769342576, 0.0000536227, 0.0001879236, 0.089416, 29, 37
202596864, 0.2058833623, 0.0026896624, 0.0055686688, 0.370726, 10, 46
202597255, 0.9014876033, 0.0000853563, 0.0001753811, 0.385403, 32, 69
202597940, 1.9415533981, 0.0000392842, 0.0000785688, 0.501686, 24, 73
202598077, 1.4351944883, 0.0002430622, 0.0005255265, 0.310045, 28, 58
202598419, 0.1890789673, 0.0003719641, 0.0007447967, 0.475860, 96, 42
202598448, 1.9590517241, 0.0000658844, 0.0001718145, 0.179131, 24, 40
202598546, 1.9531840083, 0.0000434945, 0.0001918457, 0.054355, 44, 49
202599498, 0.2990131579, 0.0001812803, 0.0003692639, 0.405162, 52, 92
202599543, 0.6678912564, 0.0000171702, 0.0000360519, 0.347771, 65, 99
202600011, 1.0135833756, 0.0000413034, 0.0001078667, 0.178475, 6, 23
202600436, 0.5113095948, 0.0001041217, 0.0002119918, 0.406391, 60, 0
202600636, 0.2268701643, 0.0011999944, 0.0032611281, 0.161476, 39, 54
202600756, 0.9277805270, 0.0057688885, 0.0116488202, 0.431126, 30, 72
202600948, 2.8743771560, 0.0001178634, 0.0002369556, 0.449147, 88, 32
202600984, 0.7303515777, 0.0000455558, 0.0000911117, 0.499247, 39, 88
202601115, 0.2476328064, 0.0000427644, 0.0001134571, 0.171472, 51, 68
202601263, 0.3029020923, 0.0000271400, 0.0000862678, 0.111379, 20, 30
202601405, 0.6013712636, 0.0001725292, 0.0003689116, 0.323127, 62, 93
202601551, 0.8801936620, 0.0000675789, 0.0002374262, 0.088922, 39, 47
202601690, 0.8313793964, 0.0001323899, 0.0002648269, 0.490583, 53, 1
202602291, 0.2034743325, 0.0002012293, 0.0005027887, 0.200302, 39, 58
202602753, 0.9785991583, 0.0000479997, 0.0000962766, 0.462085, 90, 35
202602926, 1.9531840083, 0.0002339522, 0.0005857313, 0.199227, 27, 45
202602988, 0.3574433098, 0.0001180541, 0.0002373202, 0.449533, 87, 31
202603202, 1.2495626093, 0.0003078684, 0.0006167667, 0.471116, 42, 88
202603416, 1.7630774656, 0.0008530621, 0.0017644832, 0.372471, 18, 54
202604087, 0.2676559028, 0.0003321819, 0.0007189899, 0.308832, 29, 58
202604263, 0.9432129044, 0.0000713338, 0.0001428342, 0.524142, 47, 98
202604283, 0.2525233818, 0.0001320839, 0.0002697697, 0.398634, 32, 71
202604489, 0.6601161921, 0.0001706320, 0.0003451157, 0.425507, 52, 94
202604573, 0.6655056130, 0.0000164972, 0.0000330266, 0.522091, 93, 44
202604746, 1.6348920863, 0.0000266598, 0.0000556016, 0.358227, 44, 79
202604807, 0.9698664684, 0.0000216066, 0.0000432373, 0.483307, 30, 77
202604953, 0.5969671038, 0.0000602837, 0.0001205676, 0.500629, 12, 60
202605160, 0.8383265329, 0.0002196456, 0.0004587838, 0.355804, 47, 82
202605327, 0.8351057906, 0.0000990345, 0.0002046546, 0.374180, 61, 98
202606073, 0.3580320590, 0.0000271336, 0.0002634447, 0.010723, 36, 36
202606089, 0.8760550218, 0.0000561655, 0.0001126495, 0.462430, 72, 17
202606214, 2.8003174010, 0.0000994978, 0.0005210435, 0.037902, 82, 85
202606391, 0.6066863522, 0.0000651029, 0.0001740624, 0.168174, 61, 77
202606496, 1.2306966440, 0.0000331842, 0.0000921865, 0.152981, 47, 62
202606769, 0.3123321047, 0.0000955927, 0.0001913380, 0.480036, 34, 81
202606921, 0.7968388896, 0.0000375298, 0.0000752985, 0.539802, 43, 94
202607155, 0.9830247419, 0.0002633342, 0.0005270694, 0.519500, 33, 84
202607322, 1.2226207459, 0.0001680873, 0.0003582479, 0.327205, 48, 80
202607682, 0.3121825826, 0.0001052324, 0.0002105088, 0.489765, 39, 87
202607813, 0.2588894259, 0.0000373131, 0.0000794390, 0.328610, 96, 28
202607931, 0.9815451065, 0.0000947931, 0.0002104612, 0.282897, 69, 97
202608541, 0.6397176430, 0.0000279225, 0.0000582915, 0.356665, 64, 99
202608683, 0.1357606753, 0.0001917728, 0.0005503016, 0.141451, 73, 86
202608837, 0.1488367247, 0.0001438721, 0.0003936505, 0.158792, 7, 22
202609156, 2.1929234593, 0.0001066935, 0.0002144492, 0.450296, 33, 78
202610569, 1.9590517241, 0.0000361206, 0.0000850165, 0.236392, 17, 39
202610853, 1.1880941065, 0.0001635867, 0.0003624561, 0.284820, 59, 87
202610930, 0.7867446496, 0.0075171767, 0.0150536156, 0.474714, 65, 12
202611921, 0.9785991583, 0.0000354492, 0.0001503762, 0.059060, 93, 99
202612617, 0.9514701684, 0.0001314187, 0.0002841099, 0.310170, 48, 78
202613355, 0.9845088451, 0.0000883275, 0.0001769697, 0.470199, 31, 77
202613443, 0.1476070504, 0.0002026070, 0.0005528958, 0.159829, 92, 7
202613714, 1.0562695870, 0.0000640758, 0.0001441626, 0.270985, 39, 65
202613991, 0.7973260326, 0.0000855305, 0.0001718923, 0.450886, 43, 87
202614223, 0.7279058481, 0.0001550996, 0.0003158163, 0.406119, 94, 34
202614531, 0.5038041014, 0.0000209578, 0.0000472340, 0.269504, 71, 97
202614750, 0.4279294702, 0.0001436491, 0.0002957815, 0.381109, 81, 18
202614802, 0.2680409608, 0.0000906538, 0.0001816143, 0.470960, 0, 46
202615424, 2.8184722353, 0.0026400283, 0.0068675153, 0.180283, 81, 98
202615486, 1.6790931990, 0.0000770975, 0.0002361637, 0.121285, 26, 37
202615524, 1.2967750303, 0.0000194942, 0.0000807452, 0.062150, 48, 53
202616079, 1.4367755532, 0.0001964406, 0.0003929528, 0.509548, 31, 81
202616219, 1.0772075987, 0.0002716279, 0.0005437657, 0.521648, 29, 80
202616289, 0.8952992091, 0.0000142595, 0.0000285190, 0.501440, 44, 93
202616549, 0.7085291825, 0.0002479851, 0.0004962538, 0.516901, 76, 27
202616602, 0.5703393859, 0.0001513375, 0.0003036781, 0.459395, 54, 99
202616762, 1.4841917768, 0.0003082276, 0.0006205246, 0.442831, 36, 80
202616963, 0.6328881575, 0.0000310163, 0.0000719937, 0.246239, 63, 87
202616972, 0.6634742989, 0.0000601531, 0.0001435363, 0.227287, 3, 25
202617448, 0.1585339429, 0.0000621767, 0.0001252527, 0.440193, 3, 46
202617471, 1.4180296871, 0.0000359281, 0.0000771754, 0.317590, 59, 90
202617622, 1.3790456050, 0.0000585940, 0.0001381007, 0.235458, 48, 71
202618296, 1.9444480456, 0.0000202129, 0.0000543035, 0.166157, 57, 73
202618788, 0.2758649230, 0.0000875038, 0.0006015413, 0.021628, 99, 0
202619356, 1.9444480456, 0.0000724875, 0.0002169456, 0.128034, 43, 55
202619819, 0.8807880906, 0.0000809770, 0.0002486215, 0.120636, 14, 25
202620028, 0.9778654323, 0.0000149177, 0.0000299270, 0.460911, 95, 40
202620170, 1.4164895878, 0.0001667020, 0.0003721970, 0.277744, 80, 7
202620555, 0.3597107636, 0.0001203455, 0.0002446629, 0.410272, 46, 86
202621661, 0.3424275979, 0.0000184514, 0.0000403657, 0.297383, 73, 2
202622118, 0.6483034364, 0.0000172111, 0.0000357581, 0.364606, 73, 8
202622214, 0.9720349968, 0.0002397896, 0.0004920821, 0.388006, 10, 48
202622231, 0.5622258875, 0.0000439483, 0.0002041683, 0.048707, 83, 87
202622296, 0.1819565929, 0.0000382174, 0.0000764358, 0.502513, 5, 54
202622391, 0.8737075117, 0.0001715705, 0.0003431413, 0.500607, 56, 5
202622440, 1.0736604746, 0.0005080965, 0.0010222212, 0.445780, 39, 83
202622700, 0.1322368334, 0.0005876485, 0.0019839005, 0.097184, 59, 68
202622887, 2.8245762712, 0.0000383700, 0.0000781117, 0.406711, 64, 4
202622970, 0.2967003620, 0.0000311371, 0.0000630887, 0.419921, 50, 91
202623512, 0.8061975919, 0.0000901167, 0.0001804724, 0.474282, 37, 83
202623864, 1.9502633119, 0.0002492357, 0.0006622307, 0.170827, 32, 48
202623910, 0.1612785290, 0.0010819042, 0.0032358120, 0.128237, 53, 65
202624379, 0.8621561808, 0.0001675332, 0.0004275560, 0.189417, 74, 92
202624734, 0.5475903614, 0.0000193208, 0.0000451395, 0.241550, 75, 98
202624971, 1.1187900940, 0.0000781351, 0.0001619826, 0.368389, 33, 69
202625223, 1.9798693156, 0.0000292293, 0.0000586428, 0.460411, 34, 79
202625278, 1.8376010782, 0.0001791929, 0.0004179248, 0.242788, 77, 0
202625676, 1.9502633119, 0.0000494172, 0.0001977700, 0.066913, 43, 49
202625828, 0.1626867695, 0.0000614987, 0.0004490644, 0.019120, 45, 46
202626916, 0.7557442306, 0.0000286198, 0.0000576431, 0.440942, 51, 94
202627120, 2.8063429694, 0.0000158873, 0.0000529201, 0.100161, 72, 81
202627452, 2.4949679780, 0.0002466780, 0.0013974669, 0.032195, 25, 27
202627477, 1.0255384615, 0.0001059604, 0.0002640052, 0.201818, 63, 82
202627715, 0.7147418333, 0.0000149840, 0.0000314553, 0.348071, 58, 92
202627721, 2.4949679780, 0.0002446270, 0.0013858473, 0.032195, 25, 27
202628447, 0.9793339863, 0.0002224199, 0.0004899979, 0.290342, 58, 85
202628742, 1.2789716040, 0.0000839956, 0.0001760256, 0.350665, 30, 64
202628862, 1.0503151261, 0.0000681946, 0.0006710814, 0.010435, 30, 30
202628930, 0.2518407200, 0.0000816875, 0.0001651752, 0.426382, 53, 95
202629207, 1.6747808609, 0.0002446409, 0.0005585233, 0.258870, 33, 58
202629299, 1.9531840083, 0.0001554972, 0.0004527719, 0.136609, 28, 40
202629412, 2.8184722353, 0.0000648844, 0.0001305990, 0.443713, 84, 28
202629572, 1.7326286605, 0.0001081679, 0.0002163990, 0.487915, 73, 21
202629575, 1.9619988227, 0.0004137044, 0.0022864048, 0.033888, 27, 29
202629638, 0.3870380884, 0.0001988247, 0.0004229257, 0.329736, 59, 91
202629760, 1.5910151692, 0.0000526106, 0.0003070910, 0.030266, 48, 50
202631760, 0.8372501954, 0.0001341002, 0.0002905928, 0.307531, 55, 85
202632400, 2.7299781580, 0.0014398641, 0.0036710706, 0.189897, 80, 98
202632482, 0.7104590024, 0.0001123630, 0.0002282177, 0.412872, 57, 97
202632649, 1.1870127814, 0.0005607195, 0.0011313833, 0.433853, 11, 53
202632849, 0.8946850394, 0.0001352021, 0.0002765324, 0.395320, 87, 26
202633073, 0.4668357819, 0.0042982479, 0.0093687694, 0.301212, 35, 64
202633544, 1.9889271980, 0.0000439661, 0.0000949407, 0.311459, 14, 44
202633702, 0.9874905356, 0.0001537858, 0.0003119077, 0.416918, 27, 67
202633768, 2.9524606299, 0.0000869538, 0.0005306900, 0.027609, 80, 82
202633831, 1.9502633119, 0.0000817676, 0.0001989949, 0.215116, 29, 49
202633922, 1.9386673560, 0.0001019384, 0.0004047439, 0.068066, 49, 55
202634091, 0.7001610531, 0.0001224389, 0.0002739768, 0.275758, 50, 77
202634206, 0.2097912368, 0.0002479809, 0.0004960303, 0.491692, 25, 73
202634644, 0.1908776797, 0.0001307179, 0.0012775957, 0.010580, 30, 30
202634751, 2.1892424464, 0.0000904115, 0.0003142765, 0.091051, 85, 93
202634842, 0.9337587549, 0.0001438139, 0.0003100764, 0.313217, 26, 57
202634963, 2.9591595146, 0.0000290068, 0.0001132695, 0.070559, 17, 23
202635062, 1.9619988227, 0.0001126690, 0.0003707087, 0.102977, 23, 32
202635138, 0.8898018510, 0.0001079719, 0.0002160904, 0.481581, 23, 71
202635248, 2.8003174010, 0.0000818236, 0.0003784938, 0.049150, 78, 82
202635461, 0.5904805024, 0.0000835388, 0.0001682573, 0.440897, 55, 98
202635580, 0.6551422893, 0.0000263945, 0.0000531827, 0.439270, 27, 70
202635826, 0.8071955223, 0.0000691436, 0.0001398733, 0.424917, 28, 69
202636072, 0.3246955675, 0.0000359479, 0.0003640180, 0.009849, 80, 80
202636113, 0.6706387355, 0.0000635464, 0.0001292016, 0.410034, 52, 92
202636142, 0.9734860778, 0.0000794655, 0.0001652470, 0.363086, 63, 98
202636203, 0.3964500952, 0.0001196202, 0.0002403978, 0.450998, 40, 84
202636216, 1.6921644948, 0.0002577542, 0.0005536950, 0.317533, 19, 49
202636350, 0.5574200022, 0.0000449009, 0.0001357857, 0.124961, 10, 22
202636578, 0.2678207921, 0.0000198752, 0.0000507988, 0.188679, 35, 53
202636585, 0.7139593002, 0.0001603531, 0.0003935124, 0.210258, 5, 25
202636923, 0.7773660205, 0.0000445070, 0.0000890155, 0.502964, 4, 53
202637121, 0.7470860729, 0.0000239532, 0.0000484410, 0.425914, 65, 7
202637310, 1.4909786769, 0.0000328698, 0.0000768605, 0.240941, 56, 79
202637341, 0.2912019105, 0.0001630243, 0.0003275770, 0.451756, 62, 6
202637357, 0.7614804661, 0.0002747457, 0.0005513818, 0.458632, 87, 32
202637922, 1.0614274088, 0.0007464787, 0.0014969869, 0.463339, 3, 49
202637973, 0.5666225916, 0.0000515263, 0.0001286843, 0.200545, 91, 10
202638008, 0.7557442306, 0.0000390058, 0.0000788221, 0.428484, 40, 82
202638453, 0.9771328056, 0.0002357748, 0.0004744412, 0.444881, 48, 91
202638454, 0.2487664099, 0.0014220318, 0.0028668592, 0.437072, 50, 93
202638647, 1.6812577065, 0.0002955680, 0.0009167144, 0.117842, 27, 38
202638653, 1.6747808609, 0.0005082174, 0.0017948236, 0.087905, 29, 37
202638661, 1.6834278018, 0.0002034272, 0.0007127878, 0.089453, 24, 32
202638858, 2.0976923077, 0.0000491768, 0.0001497238, 0.123011, 60, 71
202639004, 1.4774663843, 0.0002512727, 0.0005064067, 0.438373, 80, 23
202639006, 0.6689189189, 0.0001105433, 0.0003034259, 0.157549, 59, 74
202639174, 1.7372444547, 0.0001076900, 0.0007689859, 0.020012, 68, 69
202639393, 0.3581303725, 0.0000698433, 0.0001407693, 0.438104, 95, 38
202639482, 0.5904805024, 0.0002384056, 0.0004866927, 0.399757, 56, 95
202639739, 0.4905398113, 0.0000718997, 0.0005016934, 0.020979, 70, 71
202639816, 1.9798693156, 0.0003557153, 0.0008050679, 0.265964, 6, 32
202639882, 0.5272251125, 0.0000364858, 0.0000735171, 0.439201, 20, 63
202640186, 0.2097237662, 0.0034867801, 0.0069744626, 0.508042, 2, 52
202640267, 1.6027463133, 0.0001972142, 0.0003974149, 0.438819, 71, 14
202640521, 1.6047183438, 0.0000980564, 0.0003138419, 0.109639, 33, 43
202640668, 0.7628166005, 0.0242540950, 0.0486867089, 0.457222, 4, 48
202640735, 1.5064785054, 0.0002187043, 0.0004583389, 0.350630, 49, 83
202640826, 0.2509684166, 0.0003047356, 0.0006314125, 0.369337, 99, 35
202641232, 2.8003174010, 0.0004972955, 0.0019557047, 0.069486, 76, 82
202641245, 1.6790931990, 0.0000351260, 0.0001127061, 0.109017, 27, 37
202641336, 0.5489733172, 0.0000753766, 0.0001509073, 0.477410, 14, 61
202641425, 2.8554973822, 0.0000147571, 0.0000641443, 0.056072, 91, 96
202642370, 0.6755016101, 0.0000992660, 0.0002101963, 0.335755, 31, 63
202642577, 0.9487017300, 0.0000247039, 0.0000506113, 0.391606, 74, 12
202642880, 0.9570558019, 0.0001574559, 0.0003179453, 0.431096, 36, 78
202642992, 0.9459493551, 0.0000749862, 0.0001506718, 0.451878, 63, 7
202642998, 0.6307456159, 0.0000008464, 0.0000082858, 0.010547, 28, 28
202643065, 1.9561134659, 0.0001305446, 0.0003147146, 0.220826, 24, 44
202643095, 1.8991452991, 0.0001701958, 0.0003404383, 0.508272, 86, 36
202643279, 2.3426005467, 0.0175787159, 0.0729420524, 0.061912, 60, 65
202643314, 0.9186317143, 0.0000562452, 0.0001130591, 0.449907, 32, 76
202643460, 0.4547894114, 0.0000680789, 0.0002878330, 0.059481, 19, 24
