Candidate Period Period_err Ref_midtime Ref_midtime_err
201637175 0.38107325321283164 2.36950772823e-05 -0.0011708041599814685 0.000525614960445
Based on stacks of 11 consecutive transits
x_days OminusC OminusC_err y_fit y_fit_minus y_fit_plus
-2.095902720000595 -0.0013757643498690242 0.0018220794880766224 -0.0011719981211015806 -0.0002712354924021554 -0.0020727607498027822
2.384411761071533 -0.002223896085127436 0.0005324115676474669 -0.0011718574041381657 -0.0003772561733157431 -0.0019664586349623647
6.576217201072723 0.00028255577406835486 0.0003379889861000651 -0.0011717257486179022 -0.00047644967164828245 -0.001867001825587522
10.768022641073912 -0.005288108685742338 0.0016040760558303612 -0.001171594093099415 -0.0005756431699825981 -0.001767545016216232
14.959828081075102 -0.0016387514532928416 0.00034230564909930116 -0.0011714624375800398 -0.0006748366683160256 -0.001668088206844054
19.151633521076292 0.001534256224874464 0.000976989522239445 -0.0011713307820597763 -0.0007740301666485649 -0.0015686313974718757
23.34343896107748 0.0012903646103945288 0.00036305130242208936 -0.001171199126540401 -0.0008732236649819924 -0.0014691745880988094
27.53524440107867 -0.0006493759656600318 0.0022861548127600536 -0.0011710674710205815 -0.0009724171633149759 -0.0013697177787266313
31.72704984107986 -0.005983664759030116 0.00034326560473682397 -0.0011709358155009841 -0.0010716106616481813 -0.001270260969354009
35.91885528108105 -0.0017894257036360217 0.0005118762261264833 -0.0011708041599814685 -0.0011708041599814685 -0.0011708041599814685
40.11066072108224 0.0012120458229868403 0.00047627747731838116 -0.0011706725044617894 -0.0012699976583145922 -0.0010713473506087645
44.30246616108343 -0.0007487396273253011 0.001269864758881401 -0.001170540848942192 -0.0013691911566477977 -0.0009718905412361423
48.49427160108462 8.986100994684554e-05 0.0006963157867349025 -0.0011704091934223726 -0.001468384654980781 -0.0008724337318639641
52.68607704108581 0.0009470679360696066 0.0026849672220302305 -0.0011702775379029973 -0.0015675781533142086 -0.0007729769224908978
56.877882481087 -0.001383450450510082 0.001741402103246675 -0.0011701458823827338 -0.001666771651646748 -0.0006735201131187196
61.06968792108819 -0.0014003394029282468 0.0003942521426907035 -0.0011700142268633584 -0.0017659651499801754 -0.0005740633037465415
65.26149336108938 -0.0005698599448970276 0.00036949440452201717 -0.0011698825713448713 -0.001865158648314491 -0.0004746064943752515
69.45329880109057 -0.0007867635175083654 0.0006228134892944382 -0.0011697509158246078 -0.0019643521466470304 -0.0003751496850004088
73.64510424109176 -0.0006165551372608324 0.0008667217659420882 -0.0011696192603043443 -0.002063545644981346 -0.0002756928756291188
