Param Geweke_score
N0	14.14160152859292
a	79.47270938939694
i	2.649915669380924
mt	18.151382374897164
rp	80.15206045457094
Param Autocorrelation_time
N0	1.0013026138613021
i	1.1454549078416423
mt	1.4027766918314366
