T_folded Flux T_half T_double T_raw
4.79736577057e-05	1.0003928624	4.79736577057e-05	4.79736577057e-05	2457189.91347
0.000285974414198	1.0002092379	0.000285974414198	0.000285974414198	2457166.56009
0.000343975662727	0.9999987951	0.000343975662727	0.000343975662727	2457143.20653
0.0007410874733	0.9996354526	0.0007410874733	0.898956972134	2457214.16599
0.000825088919805	0.9992735269	0.000825088919805	0.89904097358	2457190.81246
0.00106408991674	0.9991223798	0.00106408991674	0.899279974577	2457167.45908
0.00113509103143	1.000622987	0.00113509103143	0.899350975692	2457144.10554
0.00160320395669	0.9997827076	0.00160320395669	0.00160320395669	2457191.71145
0.00184220541929	1.0004876807	0.00184220541929	0.00184220541929	2457168.35808
0.00192520662535	0.9999987847	0.00192520662535	0.00192520662535	2457145.00455
0.00238131945923	1.0002145073	0.00238131945923	0.90059720412	2457192.61045
0.00261932068139	0.999893817	0.00261932068139	0.900835205342	2457169.25707
0.00271432197882	0.9996138373	0.00271432197882	0.900930206639	2457145.90355
0.00315943496178	0.999916581	0.00315943496178	0.00315943496178	2457193.50944
0.00339643594349	1.0000063397	0.00339643594349	0.00339643594349	2457170.15606
0.00350343733229	0.9998144048	0.00350343733229	0.00350343733229	2457146.80256
0.00393754999866	0.9997878876	0.00393754999866	0.902153434659	2457194.40843
0.00417355120559	0.9999057662	0.00417355120559	0.902389435866	2457171.05506
0.00429155244532	0.9994342212	0.00429155244532	0.902507437106	2457147.70156
0.00471666527599	0.999668233	0.00471666527599	0.00471666527599	2457195.30743
0.00495066646769	0.9998735706	0.00495066646769	0.00495066646769	2457171.95405
0.00507866778357	0.9999366884	0.00507866778357	0.00507866778357	2457148.60056
0.00549578101898	1.0002553273	0.00549578101898	0.903711665679	2457196.20642
0.005726781955	1.0005136606	0.005726781955	0.903942666615	2457172.85304
0.00586578312181	0.9998399202	0.00586578312181	0.904081667782	2457149.49957
0.00627589607109	1.0003967827	0.00627589607109	0.00627589607109	2457197.10542
0.0065038972171	1.0003960281	0.0065038972171	0.0065038972171	2457173.75203
0.00665189868527	1.0002877278	0.00665189868527	0.00665189868527	2457150.39857
0.00705501134842	1.0001141898	0.00705501134842	0.905270896009	2457198.00441
0.00728001270442	1.0001178235	0.00728001270442	0.905495897365	2457174.65103
0.00743801378307	0.9995075219	0.00743801378307	0.905653898443	2457151.29757
0.00783512686619	1.0005259239	0.00783512686619	0.00783512686619	2457198.90341
0.00805612819173	1.0004740448	0.00805612819173	0.00805612819173	2457175.55002
0.0082221293313	1.0000004131	0.0082221293313	0.0082221293313	2457152.19657
0.00861624215875	1.0001666008	0.00861624215875	0.906832126819	2457199.80241
0.00883224321339	0.9995520095	0.00883224321339	0.907048127874	2457176.44901
0.00900724465432	1.0005371979	0.00900724465432	0.907223129315	2457153.09557
0.00939735745131	0.9989406498	0.00939735745131	0.00939735745131	2457200.7014
0.0096083587007	0.9991741546	0.0096083587007	0.0096083587007	2457177.348
0.00979135973689	0.9997656287	0.00979135973689	0.00979135973689	2457153.99457
0.0101784727439	1.001274274	0.0101784727439	0.908394357404	2457201.6004
0.010384474188	1.0002871613	0.010384474188	0.908600358848	2457178.247
0.0105744750447	1.0001979172	0.0105744750447	0.908790359705	2457154.89357
0.0109605882769	0.9998722175	0.0109605882769	0.0109605882769	2457202.4994
0.0111605892097	1.0003021816	0.0111605892097	0.0111605892097	2457179.14599
0.0113565905777	1.0000782168	0.0113565905777	0.0113565905777	2457155.79257
0.0117427033442	1.0003277466	0.0117427033442	0.909958588005	2457203.3984
0.011936704697	0.9993867145	0.011936704697	0.910152589357	2457180.04498
0.0121397058855	0.9994376709	0.0121397058855	0.910355590546	2457156.69157
0.012525818652	0.9993582101	0.012525818652	0.012525818652	2457204.2974
0.0127128201843	0.9998737624	0.0127128201843	0.0127128201843	2457180.94397
0.0129218214185	0.9998001443	0.0129218214185	0.0129218214185	2457157.59057
0.0133089344254	0.9999542714	0.0133089344254	0.911524819086	2457205.1964
0.013488935206	1.0000142381	0.013488935206	0.911704819866	2457181.84296
0.013702936711	1.0006211714	0.013702936711	0.911918821371	2457158.48956
0.014093049508	0.999550031	0.014093049508	0.014093049508	2457206.0954
0.0142650506933	1.0000057086	0.0142650506933	0.0142650506933	2457182.74195
0.0144840520036	0.9993581055	0.0144840520036	0.0144840520036	2457159.38856
0.0148771650562	1.0000868722	0.0148771650562	0.913093049717	2457206.9944
0.0150421659554	0.9995934101	0.0150421659554	0.913258050616	2457183.64095
0.0152641670557	1.000727426	0.0152641670557	0.913480051716	2457160.28756
0.0156622803793	1.0005153371	0.0156622803793	0.0156622803793	2457207.8934
0.0158182814427	1.0002096558	0.0158182814427	0.0158182814427	2457184.53994
0.0160442825735	0.9999691961	0.0160442825735	0.0160442825735	2457161.18655
0.0164473957023	1.0003825311	0.0164473957023	0.914663280363	2457208.7924
0.01659439693	1.0003406326	0.01659439693	0.91481028159	2457185.43893
0.0168243980912	0.99971346	0.0168243980912	0.915040282752	2457162.08555
0.0172335108001	0.9997269105	0.0172335108001	0.0172335108001	2457209.6914
0.0173715121921	1.0003146885	0.0173715121921	0.0173715121921	2457186.33793
0.0176035133686	0.9998630571	0.0176035133686	0.0176035133686	2457162.98454
0.0180206261383	1.000342076	0.0180206261383	0.916236510799	2457210.5904
0.0181476272138	1.0002595705	0.0181476272138	0.916363511874	2457187.23692
0.0183826286459	0.9998505277	0.0183826286459	0.916598513306	2457163.88354
0.0188077414766	1.0000676636	0.0188077414766	0.0188077414766	2457211.48941
0.0189247429415	1.000093716	0.0189247429415	0.0189247429415	2457188.13591
0.0191617439232	0.9994052884	0.0191617439232	0.0191617439232	2457164.78253
0.0191917449586	0.9999543892	0.0191917449586	0.0191917449586	2457141.42895
0.0195958570553	0.9998502262	0.0195958570553	0.917811741716	2457212.38841
0.0197018582036	1.0002982143	0.0197018582036	0.917917742864	2457189.0349
0.0199398594258	0.9999232504	0.0199398594258	0.918155744086	2457165.68153
0.0199838605677	1.0003711616	0.0199838605677	0.918199745228	2457142.32796
0.0203839721683	1.0002991458	0.0203839721683	0.0203839721683	2457213.28741
0.0204789734657	1.0007784618	0.0204789734657	0.0204789734657	2457189.9339
0.0207179744627	0.9997973875	0.0207179744627	0.0207179744627	2457166.58052
0.0207759757112	0.9995069294	0.0207759757112	0.0207759757112	2457143.22697
0.0211730875218	0.9997479775	0.0211730875218	0.919388972182	2457214.18642
0.0212570889683	1.0006241743	0.0212570889683	0.919472973629	2457190.83289
0.0214960899652	1.0000041777	0.0214960899652	0.919711974626	2457167.47952
0.0215670910799	1.0001472248	0.0215670910799	0.91978297574	2457144.12597
0.0220342042304	0.9996715145	0.0220342042304	0.0220342042304	2457191.73188
0.0222732052273	1.0000386488	0.0222732052273	0.0222732052273	2457168.37851
