T_folded	Flux	T_half	T_double	T_raw
5.530010648557848e-05	1.0001097531	5.530010648557848e-05	5.530010648557848e-05	2456990.424463
9.680759866470545e-05	0.9999640605	9.680759866470545e-05	9.680759866470545e-05	2457019.641728
0.0005790283200515223	0.9998382559	0.0005790283200515223	0.0005790283200515223	2457035.435304
0.0011842328316979955	0.9999931685	0.0011842328316979955	0.0011842328316979955	2456992.794556
0.0011897409810779358	1.0001427538	0.0011897409810779358	0.0011897409810779358	2457022.011785
0.0015189457194306755	1.0002032697	0.0015189457194306755	0.0015189457194306755	2456979.370761
0.0017914533407432653	0.9999980238	0.0017914533407432653	0.0017914533407432653	2457008.588257
0.002281674123046029	0.9993780053	0.002281674123046029	0.002281674123046029	2457024.381841
0.002675878657848907	1.0001397879	0.002675878657848907	0.002675878657848907	2456981.740882
0.0027798945006034526	1.0000007434	0.0027798945006034526	0.0027798945006034526	2457040.175433
0.002890386768843456	0.9999392491	0.002890386768843456	0.002890386768843456	2457010.95832
0.003374607039797972	0.9999838593	0.003374607039797972	0.003374607039797972	2457026.751898
0.003428099106842497	0.9999172801	0.003428099106842497	0.003428099106842497	2456997.534728
0.003826811550580178	1.0000103842	0.003826811550580178	0.003826811550580178	2456984.110997
0.003883827268284179	0.9992496138	0.003883827268284179	0.003883827268284179	2457042.545501
0.004468540196995052	1.0000549124	0.004468540196995052	0.004468540196995052	2457029.121956
0.004970744622840639	0.9998945004	0.004970744622840639	0.004970744622840639	2456986.481105
0.004991760532084166	1.0000100131	0.004991760532084166	0.004991760532084166	2457044.915573
0.005084252663263289	0.9999513852	0.005084252663263289	0.005084252663263289	2457015.698442
0.005562473354192132	0.9999614377	0.005562473354192132	0.005562473354192132	2457031.492014
0.005654965485371255	0.9999449352	0.005654965485371255	0.005654965485371255	2457002.274883
0.006109677889859277	1.000010863	0.006109677889859277	0.006109677889859277	2456988.851208
0.006178185820460369	0.9998671281	0.006178185820460369	0.006178185820460369	2457018.0685
0.006658406060956912	1.0000100729	0.006658406060956912	0.006658406060956912	2457033.862074
0.006762898283509955	1.000004275	0.006762898283509955	0.006762898283509955	2457004.644955
0.007554323590959644	1.0000000161	0.007554323590959644	0.007554323590959644	2456977.797487
0.007755339473828116	1.0001366199	0.007755339473828116	0.007755339473828116	2457036.232135
0.007866831516851969	1.0001827401	0.007866831516851969	0.007866831516851969	2457007.015023
0.008364052119625542	0.9998410717	0.008364052119625542	0.008364052119625542	2457022.808614
0.008370544061619523	1.0000056929	0.008370544061619523	0.008370544061619523	2456993.591397
0.008855272211050869	1.000047717	0.008855272211050869	0.008855272211050869	2457038.602199
0.00987118972347023	0.999999974	0.00987118972347023	0.00987118972347023	2456982.537732
0.010067697697403899	0.9999350119	0.010067697697403899	0.010067697697403899	2457011.755152
0.0106114100810899	1.0000432987	0.0106114100810899	0.0106114100810899	2456998.331566
0.011019122826188665	0.9999789314	0.011019122826188665	0.011019122826188665	2456984.907844
0.011164630644613815	1.0000141902	0.011164630644613815	0.011164630644613815	2457014.125213
0.011642851335542659	0.9999527758	0.011642851335542659	0.011642851335542659	2457029.918785
0.011725343390576848	0.999990026	0.011725343390576848	0.011725343390576848	2457000.701644
0.012173071491102583	0.9999987115	0.012173071491102583	0.012173071491102583	2457045.712409
0.012737784267523589	1.0000294603	0.012737784267523589	0.012737784267523589	2457032.288844
0.012835276203944535	1.0000643088	0.012835276203944535	0.012835276203944535	2457003.071718
0.013297989135009791	1.0001279335	0.013297989135009791	0.013297989135009791	2456989.648051
0.013353496733791825	1.0000230304	0.013353496733791825	0.013353496733791825	2457018.86533
0.013834717214733505	0.9999659063	0.013834717214733505	0.013834717214733505	2457034.658905
0.013941209452515535	1.0001798501	0.013941209452515535	0.013941209452515535	2457005.441788
0.014429922115896332	0.9999977417	0.014429922115896332	0.014429922115896332	2456992.018147
0.014446429650543768	1.0001010798	0.014446429650543768	0.014446429650543768	2457021.235387
0.015555855051095913	1.000116923	0.015555855051095913	0.015555855051095913	2456994.388237
0.01603358338005645	0.9999915942	0.01603358338005645	0.01603358338005645	2457039.399032
0.016145075423080302	1.0001268865	0.016145075423080302	0.016145075423080302	2457010.18192
0.016631296174925092	1.0000635596	0.016631296174925092	0.016631296174925092	2457025.9755
0.01667678818105367	0.9999418717	0.01667678818105367	0.01667678818105367	2456996.758322
0.017065500548646417	1.0002961443	0.017065500548646417	0.017065500548646417	2456983.334581
0.017244008385519205	0.9999951634	0.017244008385519205	0.017244008385519205	2457012.551983
0.017724229091677035	1.0000223281	0.017724229091677035	0.017724229091677035	2457028.345557
0.018211433636135865	0.9999352217	0.018211433636135865	0.018211433636135865	2456985.704691
0.018339941557945272	1.0002186522	0.018339941557945272	0.018339941557945272	2457014.922043
0.018906654349595264	0.9999487052	0.018906654349595264	0.018906654349595264	2457001.49848
0.01935236691838349	1.0000596219	0.01935236691838349	0.01935236691838349	2456988.074796
0.01943487495558749	0.9999980935	0.01943487495558749	0.01943487495558749	2457017.292102
0.020486299914499018	0.9999738563	0.020486299914499018	0.020486299914499018	2456990.444894
0.0210110283685101	1.0000532054	0.0210110283685101	0.0210110283685101	2457035.455736
0.021120520396304965	0.999938462	0.021120520396304965	0.021120520396304965	2457006.238622
0.021616232880156572	1.000084958	0.021616232880156572	0.021616232880156572	2456992.814988
0.021620740789091375	1.000059309	0.021620740789091375	0.021620740789091375	2457022.032216
0.02195094576788925	1.0000907586	0.02195094576788925	0.02195094576788925	2456979.391193
0.022109961330949	1.000042418	0.022109961330949	0.022109961330949	2457037.825799
0.022222453614417992	1.0000461227	0.022222453614417992	0.022222453614417992	2457008.608688
0.022713674171504605	0.9992732107	0.022713674171504605	0.022713674171504605	2457024.402273
0.023107878706307483	1.000145424	0.023107878706307483	0.023107878706307483	2456981.761314
0.02321089430861689	0.9999299268	0.02321089430861689	0.02321089430861689	2457040.195864
0.023322386351640745	1.0001387449	0.023322386351640745	0.023322386351640745	2457010.978752
0.02380660708825655	0.9999123949	0.02380660708825655	0.02380660708825655	2457026.77233
0.023860099155301073	1.000046664	0.023860099155301073	0.023860099155301073	2456997.55516
0.024258811599038754	0.9999739825	0.024258811599038754	0.024258811599038754	2456984.131429
0.024315827316742755	0.9993141694	0.024315827316742755	0.024315827316742755	2457042.565933
0.02441931976451195	1.0001414536	0.02441931976451195	0.02441931976451195	2457013.348813
0.02489954000500849	1.0000317621	0.02489954000500849	0.02489954000500849	2457029.142387
0.025402744671299216	0.99986513	0.025402744671299216	0.025402744671299216	2456986.501537
0.025423760580542742	1.0000183339	0.025423760580542742	0.025423760580542742	2457044.936005
0.025515252471276728	0.9999688108	0.025515252471276728	0.025515252471276728	2457015.718873
0.02599347316220557	1.0000336614	0.02599347316220557	0.02599347316220557	2457031.512445
0.026541677938317854	0.9999839677	0.026541677938317854	0.026541677938317854	2456988.87164
0.026610185868918945	0.9999343216	0.026610185868918945	0.026610185868918945	2457018.088932
0.02708940633463164	1.0000535167	0.02708940633463164	0.02708940633463164	2457033.882505
0.02719389855718468	0.9999312199	0.02719389855718468	0.02719389855718468	2457004.665386
0.02798632363941822	1.0000000734	0.02798632363941822	0.02798632363941822	2456977.817919
0.028187339522286692	1.0000233704	0.028187339522286692	0.028187339522286692	2457036.252567
0.028298831565310545	1.0002011827	0.028298831565310545	0.028298831565310545	2457007.035455
0.02879605170242283	0.9999448208	0.02879605170242283	0.02879605170242283	2457022.829046
0.0288025441100781	1.0001231065	0.0288025441100781	0.0288025441100781	2456993.611829
