Candidate Period Period_err Ref_midtime Ref_midtime_err
220256496_p2 2.6012258188463213 0.000143280189961 0.001496262633091889 0.00308171003855
Based on stacks of 1 consecutive transits
x_days OminusC OminusC_err y_fit y_fit_minus y_fit_plus
-1.3006335883401334 0.003980997119443774 0.01675322572933738 0.003167771913922479 0.008958519547334731 -0.002622975719489773
2.6971755968406796 0.050149590270754274 0.0025720940707460644 0.003002430227070363 0.008220371001002036 -0.0022155105468470992
5.298442773986608 0.0004847973083785817 0.012967797340662512 0.002894846827516062 0.007740077546174007 -0.0019503838911276716
7.899709951132536 -0.0031006868620211403 0.03052931541584776 0.0027872634279475506 0.007259784091317556 -0.0016852572354224549
10.500977128278464 0.004209386115726632 2310525.7405803762 0.002679680028364828 0.006779490636461105 -0.001420130579717238
13.102244305424392 0.004426562764650033 0.12220768181364602 0.0025720966287963165 0.006299197181604654 -0.0011550039240120213
15.70351148257032 -0.002324453631723511 0.0012786810162764568 0.0024645132292206995 0.0058189037267482036 -0.0008898772683068046
18.30477865971625 0.00017109173494045393 0.04472002805036941 0.002356929829652188 0.005338610271898858 -0.0006247506125944824
20.906045836862177 -0.014575175046465327 0.0207331669321163 0.002249346430076571 0.004858316817042407 -0.0003596239568821602
23.507313014008105 -0.0013069494315516295 0.0010294751128410043 0.0021417630305151647 0.004378023362200167 -9.449730116983801e-05
28.70984736829996 0.02709868687812822 0.19660028516827294 0.0019265962313745888 0.003417436452497924 0.00043575601025125366
31.31111454544589 -4.510858578821164e-05 0.0011498218700534784 0.0018190128318060772 0.0029371429976485786 0.0007008826659635758
33.91238172259182 -0.038187763485360016 0.4257598070636161 0.0017114294322322365 0.002456849542793904 0.000966009321670569
36.513648899737746 -0.0011878155945674873 0.010914749238696779 0.0016038460326619486 0.0019765560879427824 0.0012311359773811148
39.114916076883674 -0.003428698064261493 0.010747467362171565 0.001496262633091889 0.001496262633091889 0.001496262633091889
41.7161832540296 -0.004832459297273939 0.01362844480120774 0.0013886792335213727 0.001015969178240539 0.0017613892888022065
44.31745043117553 -0.023334414299786888 0.0 0 0 0
46.91871760832146 0.0016546886548454154 0.0014236478881132235 0.0011735124343807968 5.538226853829542e-05 0.002291642600223298
49.519984785467386 -0.0038278786964511813 0.033360985257398446 0.0010659290348122852 -0.00042491118631104996 0.0025567692559356203
52.121251962613314 -0.01006692557981359 0.02638989567585185 0.0009583456352402209 -0.000905204641163948 0.00282189591164439
54.72251913975924 0.01206714962713007 0.009833892463706737 0.0008507622356646038 -0.0013854980960203989 0.0030870225673496066
57.32378631690517 0.02561605774624698 0.0362633744788799 0.0007431788361031977 -0.0018657915508626388 0.0033521492230619288
59.9250534940511 -0.009663267437907352 0.00106415170760557 0.0006355954365275807 -0.0023460850057190896 0.003617275878774251
62.52632067119703 0.013142442873180782 0.029566325187753255 0.0005280120369590691 -0.002826378460568435 0.003882402534486573
65.12758784834296 -2.220446049250313e-16 0.0 0 0 0
67.72885502548888 -0.009052670758719294 0.0010804598074893666 0.0003128452378291513 -0.0037869653702671258 0.0044126558459112175
70.33012220263481 0.035573665810385346 0.001431455805048012 0.00020526183824642885 -0.004267258825123577 0.004677782501616434
72.93138937931508 0.03590584173487965 0.017776175394007755 9.767843870633897e-05 -0.004747552279880551 0.004942909157293229
