Param Geweke_score
N0	7.024263113914419
a	5.260891783575968
i	4.84578973500987
mt	9.907998105160024
rp	14.295339295481735
Param Autocorrelation_time
N0	2.0174032422929247
a	1.167347549166328
i	1.016454027444341
mt	1.0135307270702976
rp	1.5168003451320027
