T_folded	Flux	T_half	T_double	T_raw
4.7848831934760305e-05	1.0000675362	4.7848831934760305e-05	0.7053578488319348	2457465.745225
6.384874246745387e-05	0.9994301422	6.384874246745387e-05	0.7053738487424674	2457396.624861
6.884842104970534e-05	0.9998440812	6.884842104970534e-05	0.7053788484210497	2457414.257616
0.00031884846098517716	1.0000062326	0.00031884846098517716	0.7056288484609852	2457448.112746
0.0006598486230499079	1.0001864621000003	0.0006598486230499079	0.7059698486230499	2457430.480337
0.0008648488075259086	1.000331789	0.0008648488075259086	0.7061748488075259	2457395.215042
0.0011628486206362032	1.0000432606	0.0011628486206362032	0.7064728486206362	2457446.70297
0.0015018487674719472	1.0000242058	0.0015018487674719472	0.7068118487674719	2457429.070559
0.0016638488573553767	0.9999088643	0.0016638488573553767	0.7069738488573554	2457393.805221
0.001713848518056671	1.0000131036999997	0.001713848518056671	0.7070238485180567	2457462.925651
0.0017238487219041199	0.9999591368000003	0.0017238487219041199	0.7070338487219041	2457411.438031
0.002007848555071079	0.9999995665000001	0.002007848555071079	0.7073178485550711	2457445.293195
0.002343848446232699	0.9999150135999999	0.002343848446232699	0.7076538484462327	2457427.660781
0.0025488488420079003	1.0002207729	0.0025488488420079003	0.7078588488420079	2457461.515866
0.0028528484895059547	0.9998090211999999	0.0028528484895059547	0.708162848489506	2457443.88342
0.0031848488158708887	0.9998125748	0.0031848488158708887	0.7084948488158709	2457426.251002
0.003371848736626437	1.0003841941	0.003371848736626437	0.7086818487366264	2457408.618439
0.003385848715526829	1.0001557	0.003385848715526829	0.7086958487155268	2457460.106083
0.0036978484239408305	1.0001046572	0.0036978484239408305	0.7090078484239408	2457442.473645
0.004024848479402654	1.0000350314	0.004024848479402654	0.7093348484794026	2457424.841222
0.00486284859336672	0.9998551678999998	0.00486284859336672	0.7101728485933667	2457423.43144
0.0050118486904328075	1.0002378942	0.0050118486904328075	0.7103218486904328	2457405.798839
0.005061848477793673	0.9999202948999999	0.005061848477793673	0.7103718484777937	2457457.286519
0.005387848758471869	0.9999992078000002	0.005387848758471869	0.7106978487584719	2457439.654095
0.005700848707330786	1.0003187060999998	0.005700848707330786	0.7110108487073308	2457422.021658
0.005827848636878019	0.9999471802	0.005827848636878019	0.711137848636878	2457404.389035
0.005901848606986726	0.9999528820000001	0.005901848606986726	0.7112118486069867	2457455.876739
0.006232848692906745	1.0000745467	0.006232848692906745	0.7115428486929067	2457438.24432
0.006642848808539381	1.0001904094	0.006642848808539381	0.7119528488085394	2457402.97923
0.006742848510963628	1.0000733089000002	0.006742848510963628	0.7120528485109636	2457454.46696
0.007077848627341621	1.0002234288	0.007077848627341621	0.7123878486273416	2457436.834545
0.007362848700953717	1.0001990496	0.007362848700953717	0.7126728487009537	2457470.68971
0.0073728484391396565	0.9996741676000003	0.0073728484391396565	0.7126828484391396	2457419.20209
0.007922848561776497	0.9997621259000002	0.007922848561776497	0.7132328485617765	2457435.42477
0.008189848498327712	0.9999449449000002	0.008189848498327712	0.7134998484983277	2457469.279917
0.008206848522645749	0.9999557172999998	0.008206848522645749	0.7135168485226457	2457417.792304
0.008265848865730008	0.9999534418999998	0.008265848865730008	0.71357584886573	2457400.159613
0.00842584855936257	0.9995415251999997	0.00842584855936257	0.7137358485593626	2457451.647403
0.008766848721427523	1.0001632315000002	0.008766848721427523	0.7140768487214275	2457434.014994
0.009017848536146844	0.9999037243000002	0.009017848536146844	0.7143278485361468	2457467.870125
0.009038848590922854	0.9997383762999998	0.009038848590922854	0.7143488485909228	2457416.382516
0.009072848510814135	1.0000244477	0.009072848510814135	0.7143828485108141	2457398.7498
0.009268848478568459	0.9999537368000002	0.009268848478568459	0.7145788484785685	2457450.237626
0.009610848415417261	1.0004829901	0.009610848415417261	0.7149208484154173	2457432.605218
0.009847848589194963	1.0002135881000003	0.009847848589194963	0.715157848589195	2457466.460335
0.009869848418754823	1.0002008315	0.009869848418754823	0.7151798484187548	2457414.972727
0.009877848606330564	0.9998829438999999	0.009877848606330564	0.7151878486063306	2457397.339985
0.010112848638219485	1.0001473185999998	0.010112848638219485	0.7154228486382195	2457448.82785
0.010454848575068287	1.0003037152000003	0.010454848575068287	0.7157648485750683	2457431.195442
0.010679848657472069	1.0000377328	0.010679848657472069	0.7159898486574721	2457465.050547
0.010698848697019092	1.0000533225	0.010698848697019092	0.7160088486970191	2457413.562936
0.011296848719490327	1.0001589230999999	0.011296848719490327	0.7166068487194903	2457429.785664
0.011512848500533024	1.0001207187999999	0.011512848500533024	0.716822848500533	2457463.64076
0.011526848734838224	1.0002986843999997	0.011526848734838224	0.7168368487348382	2457412.153144
0.01180084849186025	0.9999298499	0.01180084849186025	0.7171108484918602	2457446.008298
0.012138848863912366	0.9996108980216645	0.012138848863912366	0.7174488488639124	2457428.375886
0.012278848786276941	0.9999995965999999	0.012278848786276941	0.7175888487862769	2457393.110526
0.012347848824484253	1.0000630505999997	0.012347848824484253	0.7176578488244842	2457462.230975
0.012351848516983233	1.0000010131	0.012351848516983233	0.7176618485169832	2457410.743349
0.012645848426295125	0.9999999523	0.012645848426295125	0.7179558484262951	2457444.598523
0.012979848767889268	1.0000251236969495	0.012979848767889268	0.7182898487678893	2457426.966107
0.013175848524344391	1.0001066560999998	0.013175848524344391	0.7184858485243444	2457409.333553
0.013182848682774195	0.9997537636000002	0.013182848682774195	0.7184928486827742	2457460.82119
0.013490848826391288	1.0002480148	0.013490848826391288	0.7188008488263913	2457443.188748
0.01382084867186617	0.9999912213000002	0.01382084867186617	0.7191308486718662	2457425.556328
0.013997848516476563	0.9999742623999999	0.013997848516476563	0.7193078485164766	2457407.923755
0.014019848556293124	1.0001149853999998	0.014019848556293124	0.7193298485562931	2457459.411407
0.014659848560614086	1.0005092625395262	0.014659848560614086	0.7199698485606141	2457424.146547
0.014817848493379748	1.0001172478	0.014817848493379748	0.7201278484933797	2457406.513955
0.01485884844504104	0.9999168773	0.01485884844504104	0.720168848445041	2457458.001626
0.01518084869526104	0.9998951777	0.01518084869526104	0.720490848695261	2457440.369198
0.015497848674578152	0.9999436400000001	0.015497848674578152	0.7208078486745781	2457422.736765
0.015635848455053947	0.9999701468	0.015635848455053947	0.7209458484550539	2457405.104153
0.015697848799450242	0.9997740176000001	0.015697848799450242	0.7210078487994502	2457456.591845
0.016025848629695916	1.0003020382	0.016025848629695916	0.7213358486296959	2457438.959423
0.016451848867160446	1.0000050141	0.016451848867160446	0.7217618488671604	2457403.694349
0.016537848462982008	1.0000097817000002	0.016537848462982008	0.721847848462982	2457455.182065
0.01687084856413079	1.0001913524	0.01687084856413079	0.7221808485641308	2457437.549648
0.01717084864683216	1.000013311	0.01717084864683216	0.7224808486468322	2457419.917198
0.01726584879837667	0.9999352917	0.01726584879837667	0.7225758487983767	2457402.284543
0.017378848832620197	0.9999756576999999	0.017378848832620197	0.7226888488326202	2457453.772286
0.017991848736477967	0.9999116794847782	0.017991848736477967	0.723301848736478	2457469.995029
0.018005848505122102	1.0003046188	0.018005848505122102	0.7233158485051221	2457418.507413
0.018076848473918772	0.9998672212000002	0.018076848473918772	0.7233868484739188	2457400.874734
0.01822084851138095	1.0002872817	0.01822084851138095	0.7235308485113809	2457452.362508
0.018560848433000543	1.0000276380999997	0.018560848433000543	0.7238708484330005	2457434.730098
0.0188198487742971	1.0003769249000003	0.0188198487742971	0.7241298487742971	2457468.585237
0.018838848813844344	0.9999389978000002	0.018838848813844344	0.7241488488138443	2457417.097626
0.018885848599893174	1.0000244230000002	0.018885848599893174	0.7241958485998932	2457399.464923
0.01906284865580299	0.9998522672000001	0.01906284865580299	0.724372848655803	2457450.95273
0.01940484859265157	0.9997816692999999	0.01940484859265157	0.7247148485926516	2457433.320322
0.01964884858690008	1.0000602308	0.01964884858690008	0.7249588485869001	2457467.175446
0.019670848416460163	0.9999623919	0.019670848416460163	0.7249808484164602	2457415.687838
0.01969184847019345	1.0000511238	0.01969184847019345	0.7250018484701934	2457398.055109
0.019906848815454015	1.0001093625	0.019906848815454015	0.725216848815454	2457449.542954
0.020248848752302595	1.0001266084	0.020248848752302595	0.7255588487523026	2457431.910546
0.02047984841473205	1.0000887024000003	0.02047984841473205	0.725789848414732	2457465.765657
0.02049584879092603	0.9999420135000001	0.02049584879092603	0.725805848790926	2457396.645293
0.02050084846950828	1.0000449723	0.02050084846950828	0.7258108484695083	2457414.278048
0.020750848509443753	1.0000621373	0.020750848509443753	0.7260608485094437	2457448.133178
0.021091848671508484	0.9998558474000001	0.021091848671508484	0.7264018486715085	2457430.500769
0.021297848630768335	0.9998554558000001	0.021297848630768335	0.7266078486307683	2457395.235475
0.021311848483009155	0.9999792506	0.021311848483009155	0.7266218484830091	2457464.355869
0.021328848507327414	0.9999999126999999	0.021328848507327414	0.7266388485073274	2457412.868256
