Candidate Period Period_err Ref_midtime Ref_midtime_err
206298289_p2 3.2156489649943203 7.81567745842e-05 -0.0018159555108865355 0.00155775430848
Based on stacks of 1 consecutive transits
x_days OminusC OminusC_err y_fit y_fit_minus y_fit_plus
-1.6078691105358303 0.015262795359365144 0.002753232400878119 0.0011377991171599433 0.0037242432924102786 -0.001448645058090392
2.543512923642993 -0.012374582813830193 0.001221413316976675 0.0007672629235884187 0.003029248468990886 -0.0014947226217998377
5.7592511447146535 0.0007401080395541548 0.0824325035938599 0.0004802386530968761 0.0024908924712150338 -0.0015304151650354925
8.974989365786314 0.0021753371532373666 0.0008866740661642646 0.00019321438259112256 0.0019525364734533923 -0.0015661077082711472
12.190727586857975 -0.004918668152796402 0.007109707784054583 -9.380988790042011e-05 0.0014141804756988563 -0.001601800251492591
15.406465807929635 -0.0028233968454143277 0.0009926158048671283 -0.0003808341583919628 0.0008758244779372149 -0.0016374927947282458
18.622204029001296 -0.019457215915180237 0.011878633787231696 -0.0006678584288906109 0.000337468480168468 -0.0016731853379567951
21.837942250072956 0.0016834317080669514 0.5331087824385167 -0.0009548826993928117 -0.00020088751759317347 -0.0017088778811888972
25.053680471144617 0.002661940838092347 0.0009996233076854954 -0.001241906969887907 -0.0007392435153583676 -0.0017445704244209992
28.269418692216277 0.005695564058959546 0.0010406678019588814 -0.0015289312403883315 -0.0012775995131235618 -0.0017802629676548776
31.485156913287938 -0.006204796277926805 0.023555853838828456 -0.0018159555108865355 -0.0018159555108865355 -0.0018159555108865355
34.7008951343596 -0.0010438649157888946 0.004358489863480346 -0.0021029797813856277 -0.0023543115086503974 -0.0018516480541190816
37.91663335543126 -0.03783875675100301 0.0715850953880999 -0.0023900040518824994 -0.002892667506412039 -0.0018873405973494073
41.13237157650292 0.023801359154345336 0.04822141900549865 -0.002677028322377595 -0.003431023504177233 -0.0019230331405815093
44.34810979757458 0.0003823356609771178 0.008906140054015623 -0.0029640525928797956 -0.0039693795019388745 -0.0019587256838136113
47.56384801864624 -0.002137414723690556 0.008580561847204156 -0.0032510768633784437 -0.004507735499707621 -0.0019944182270421607
50.7795862397179 0.0007972746358717586 0.0010414939637773811 -0.0035381011338699864 -0.005046091497469263 -0.0020301107702778154
53.99532446078956 -0.008135733928402278 0.0019919261222724675 -0.00382512540437574 -0.00558444749523801 -0.00206580331351347
57.21106268186122 0.004302942910820118 0.04458076786729065 -0.004112149674881493 -0.006122803492999651 -0.002101495856749125
60.42680090293288 -0.012488430459828281 0.0011182702458432216 -0.004399173945373036 -0.006661159490775503 -0.0021371883999847796
63.64253912400454 0.001078584393453097 0.0 0 0 0
